,R^2,num_observations
0,-0.008837826494821455,350
1,-0.0022991715759477227,312
2,-0.02118596849866461,276
3,-0.005574632049702766,240
4,-0.000300342405950893,203
5,-0.012030081657853575,166
6,-0.01557506067320058,130
7,-0.04552003662506121,93
8,-0.034007938176537245,57
9,-0.007854969787279176,21
