,R^2,num_observations
0,0.7612370876239484,350
1,0.7665687073422154,312
2,0.7885288917692985,276
3,0.8169764226111662,240
4,0.8400147931414719,203
5,0.9311277969094872,166
6,0.8718482914364918,130
7,0.8887244652188556,93
8,0.9257321836552753,57
9,1.0,21
