,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
8aa4676a-10e3-4ac8-adcc-acc8b2edf875,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
75c519e4-dec5-4c16-a722-7082d5b48fd1,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
e87b19bd-c43f-4864-9f88-8fb2b27be250,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
bded8e0b-43cc-4cfd-a62f-eacb343ab5c6,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
61bbf979-2d8b-4791-9f64-76ae5cac1611,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
a7d28fa6-e0b4-45b0-b379-df8f4c0281c0,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
443e30e0-489f-4532-a84f-fea66c2480b6,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
a75e38c0-cccc-40f3-87c5-80b861841d39,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
a844cc73-9689-47f0-8551-7900dcb6595b,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
92384d90-8882-4951-81e2-3fd878844344,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
6e9548a5-21a5-47fe-820a-25c42e75d6f3,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
5de5370b-faf9-495a-9e57-c1181cde6061,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
874f5664-f733-45ad-8297-85b50106881a,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
27189307-38e0-4afe-90f6-60cc78a60d95,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
69d13f63-5041-43d8-9309-61a6d4f2b7f2,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
ab9f46d4-a24d-4867-b9c3-f761bbdf1ed2,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
c29440b6-3ceb-48da-bc7b-0c0d26c41711,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
babcab7c-1340-4c44-96b8-f3871f9b174f,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
2e79ee43-c080-4a21-aa40-2782af1c343c,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
c8d6acc9-4b20-4e6a-9453-f42094ca7f59,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
da20d87e-f039-42b3-99da-32604fab5df1,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
ad328aa7-92c8-4afa-b7bc-2a15cb18aee8,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
c4e8407e-de48-44d3-a621-fd5fdd0df498,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
1e3353d6-5332-4e7a-a59f-37079c323174,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
52f251d6-bd2b-4b64-bb25-e85d6da25a36,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
491b3781-bf74-4cfd-87e8-0123e228ccf0,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
73769f4f-df63-4eab-9c4c-a28fd9cdd8c4,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
4972c9ea-fb0f-415e-9b93-22d49fcf110e,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
1f35f521-c0b6-4f01-b4a7-2b6a25c5ccc2,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
b79f8cfb-488f-45be-9b56-df38e84ee53b,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
39b90aff-ce7c-435b-b33a-c86aa7712e44,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
c52d327d-1e7c-4dc6-af3b-07759492d1ea,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
3be97b12-7562-4c98-afd7-d94bbdc319b7,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
fdb5ffd1-6c4b-4632-9b59-bdf5007cb02f,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
23c7200e-1724-4ec6-ba7c-8d70e9428e85,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,True,,,,,,
28ad22c1-d196-4798-b019-28e058b99c38,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,False,,,,,,
f5672ed4-5b9f-4a01-b1fc-0ce44bd02bad,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,True,,,,,,
7240a319-50b0-4ab1-aa39-91f74a8d41a3,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,False,,,,,,
b4ea44ba-7d67-4db8-bfe6-16c39d67d917,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,True,,,,,,
8a46ae23-f29c-4a07-bf83-e8c45be8453a,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,False,,,,,,
e294cb06-e84a-4cab-bd85-9b9d4d317dcc,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,True,,,,,,
0a076362-ae69-4b75-b711-814269593fdb,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,False,,,,,,
81ceed2a-3fa3-4ce6-9800-d5a4142899ce,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,True,,,,,,
66b6fa6a-69b8-47fe-a287-1ce2ad825af7,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,False,,,,,,
94a813ed-ef04-4b72-b89c-bedf2184fd53,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,True,,,,,,
d0483976-e8c4-46f9-b09c-4e096ef3612f,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,False,,,,,,
bc44cf34-7724-44b4-b993-e2247f5bbd91,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,True,,,,,,
18f912ba-6f28-491a-9a82-bbf9691b12fb,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,False,,,,,,
24fe0747-0a82-4475-96ea-d1a2f4947ca1,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,linear,,,
664ef9e0-4331-4798-8e6a-69b282c3507d,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,poly,,,
3edf7a1d-eb78-4049-83be-cd3fbd138fe7,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,rbf,,,
c59da9a3-25f3-4fe6-8056-38ab29ce7861,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,sigmoid,,,
fb1c72c7-c8a6-49ef-a244-bafdb36609af,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,linear,,,
285bcdbc-684b-41cc-afbe-ab8cbe123851,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,poly,,,
8818c752-9be0-4cef-bff6-871011aeca7e,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,rbf,,,
fd3f3a51-25dc-4c7d-b327-01a7e7e975fb,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,sigmoid,,,
77caf775-3f2b-4c65-a9ed-3db5f9e39a62,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,linear,,,
27bbc290-c320-407f-92bd-8442f65ff108,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,poly,,,
831cead7-bd51-4345-bf98-802fd81a8b5b,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,rbf,,,
0d29d528-1aae-4892-b1a8-2b02f17b4dd3,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,sigmoid,,,
f89bfbd8-7fc1-4aa5-8f32-c2da7f79b172,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,linear,,,
230ae2e2-1b59-4579-a1ff-1aefd4a1aa62,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,poly,,,
21799c8f-cec4-4088-b5d7-e6e71c9c2e68,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,rbf,,,
46c84c3b-c44a-449b-82c8-5d62b441be16,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,sigmoid,,,
6106d108-bf12-441e-9225-dd620f2d83cb,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,linear,,,
a9528b5c-95ef-44c3-ace8-615dab097705,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,poly,,,
5a92cdd3-f781-4cae-9f5c-480207080093,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,rbf,,,
0859249c-3ad2-4e4c-8748-c4de007a4739,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,sigmoid,,,
dca777fd-ed1b-42d6-bdfe-b903a0147ce4,SVR,500,,,,,,,,,,42.169650342858226,0.4216965034285822,linear,,,
c581d1c3-7ed2-4f30-85f3-52909d25233b,SVR,500,,,,,,,,,,42.169650342858226,0.4216965034285822,poly,,,
91efa6f6-3d91-4c6a-9a64-7a4d074061f0,SVR,500,,,,,,,,,,42.169650342858226,0.4216965034285822,rbf,,,
42d4da9c-e7f9-4fc0-83c0-fae758d5f89b,SVR,500,,,,,,,,,,42.169650342858226,0.4216965034285822,sigmoid,,,
23600f08-80f7-4d02-9fd5-ef9e956bb010,SVR,500,,,,,,,,,,7.498942093324559,0.002371373705661656,linear,,,
bbb527ed-3d4a-4cee-9901-1a0eddbbca5e,SVR,500,,,,,,,,,,7.498942093324559,0.002371373705661656,poly,,,
eff8019f-b2ff-4f7a-8c2a-76072b15eeff,SVR,500,,,,,,,,,,7.498942093324559,0.002371373705661656,rbf,,,
06345de2-c65b-4822-bb85-7d4bd9845942,SVR,500,,,,,,,,,,7.498942093324559,0.002371373705661656,sigmoid,,,
b0465bcb-b399-428a-848f-7cbee7c0a42c,SVR,500,,,,,,,,,,0.23713737056616557,0.07498942093324559,linear,,,
3f83ff0a-c0d8-4004-9d73-b1fafff201cc,SVR,500,,,,,,,,,,0.23713737056616557,0.07498942093324559,poly,,,
153b0250-0ff3-416e-86b6-5bc52f0e2ca1,SVR,500,,,,,,,,,,0.23713737056616557,0.07498942093324559,rbf,,,
76b78743-46c5-456f-b6ed-e3fef1a48d08,SVR,500,,,,,,,,,,0.23713737056616557,0.07498942093324559,sigmoid,,,
49fc113c-03b5-4a34-a674-91b3f007d67b,SVR,500,,,,,,,,,,0.3651741272548378,0.008659643233600656,linear,,,
435af1ea-b672-43d0-84f7-37339f5e0553,SVR,500,,,,,,,,,,0.3651741272548378,0.008659643233600656,poly,,,
f84076c7-e74a-42f0-9573-95196a26ddbe,SVR,500,,,,,,,,,,0.3651741272548378,0.008659643233600656,rbf,,,
e060a3c3-13b0-418e-9065-0b1a690c358e,SVR,500,,,,,,,,,,0.3651741272548378,0.008659643233600656,sigmoid,,,
81a685e2-26a4-42e6-abc3-2b26f2b0904f,SVR,500,,,,,,,,,,11.547819846894583,0.27384196342643613,linear,,,
36198fb3-96f7-4dca-934f-cedc745ad6c4,SVR,500,,,,,,,,,,11.547819846894583,0.27384196342643613,poly,,,
5a788c4a-d50c-4c60-a784-6af720ee7477,SVR,500,,,,,,,,,,11.547819846894583,0.27384196342643613,rbf,,,
46bfa6d3-346a-49e3-a7eb-370b299532e5,SVR,500,,,,,,,,,,11.547819846894583,0.27384196342643613,sigmoid,,,
73b586a8-7192-4588-955e-3c0cfe38180c,SVR,500,,,,,,,,,,64.93816315762116,0.0015399265260594922,linear,,,
0b45f655-d1c9-480d-803b-258840700b6f,SVR,500,,,,,,,,,,64.93816315762116,0.0015399265260594922,poly,,,
6e273235-d107-41eb-b273-262466c6e0d4,SVR,500,,,,,,,,,,64.93816315762116,0.0015399265260594922,rbf,,,
166e5bd6-adf0-4d42-96be-3f248ea146d4,SVR,500,,,,,,,,,,64.93816315762116,0.0015399265260594922,sigmoid,,,
c7253c99-885d-40f6-a644-f3d6e84298fa,SVR,500,,,,,,,,,,2.0535250264571463,0.04869675251658631,linear,,,
85db775f-0437-4a6f-b22a-5ed44e595d26,SVR,500,,,,,,,,,,2.0535250264571463,0.04869675251658631,poly,,,
4a88ca5a-e5b2-4d45-a6c5-899baff82e67,SVR,500,,,,,,,,,,2.0535250264571463,0.04869675251658631,rbf,,,
a6cc6b1d-77ea-4d05-8e1d-ccd1de08e871,SVR,500,,,,,,,,,,2.0535250264571463,0.04869675251658631,sigmoid,,,
f940c034-2ee1-41e8-a41c-26f3316ad06d,SVR,500,,,,,,,,,,0.8659643233600655,0.003651741272548378,linear,,,
8fcc1745-e39d-4467-b4ac-57946ad9080b,SVR,500,,,,,,,,,,0.8659643233600655,0.003651741272548378,poly,,,
12aa936b-1db3-4d7e-a5ab-aa987675ff3d,SVR,500,,,,,,,,,,0.8659643233600655,0.003651741272548378,rbf,,,
f4626af0-2bf1-4288-a2c1-82b17bc98df5,SVR,500,,,,,,,,,,0.8659643233600655,0.003651741272548378,sigmoid,,,
824fa517-f163-4a31-8ebb-2d8b6d5fb147,SVR,500,,,,,,,,,,27.384196342643612,0.11547819846894583,linear,,,
7be61441-5d31-45b1-9177-7616a164e79a,SVR,500,,,,,,,,,,27.384196342643612,0.11547819846894583,poly,,,
0b643a86-0f1c-4fa7-bc3b-1c37736b2822,SVR,500,,,,,,,,,,27.384196342643612,0.11547819846894583,rbf,,,
96aa7ac0-cda6-4116-9391-c65354a7a926,SVR,500,,,,,,,,,,27.384196342643612,0.11547819846894583,sigmoid,,,
