timepoint,set,model,context,response,feature,r2,r2_se,rmse,rmse_se
0,TEST,MLP,CH,GROWTH,naive,0.19610737402796913,0.033320888386907326,0.3254279231099525,0.006289571663835371
0,TRAIN,MLR,CH,SYMMETRY,naive,0.13926060119541878,0.006914091445018393,0.14696462909281544,0.0006620195306366726
0,TEST,MLR,CH,SYMMETRY,naive,0.0748172688562502,0.016561630416245855,0.15571422409323796,0.0017130559089682073
0,TRAIN,RF,CH,SYMMETRY,naive,0.31196184569288254,0.0026427570541659893,0.13376988199918066,0.000572333230508907
0,TEST,RF,CH,SYMMETRY,naive,0.10568709068358824,0.008997604771053633,0.14709647442472962,0.0015277946935856254
0,TRAIN,SVR,CH,SYMMETRY,naive,0.15152418228414088,0.00563842671802445,0.14796347575073507,0.0010967924276164536
0,TEST,SVR,CH,SYMMETRY,naive,0.015284963972155785,0.019200449137144894,0.155966710170812,0.002744370592066815
0,TRAIN,MLP,CH,SYMMETRY,naive,0.33273090790781795,0.01675539540815103,0.12989361358456022,0.0012318354655245225
0,TEST,MLP,CH,SYMMETRY,naive,0.07025557618723313,0.030711756855218913,0.15407105128109932,0.0013874142522342378
0,TRAIN,MLR,CH,ACTIVITY,topo,0.1942779516524878,0.0058459339723822504,0.3024688945459503,0.00441005571726749
0,TEST,MLR,CH,ACTIVITY,topo,0.020102281586715943,0.023974507713851314,0.32466519076121314,0.011055193493861928
0,TRAIN,RF,CH,ACTIVITY,topo,0.1629921235538672,0.004749598878301385,0.3060716869456942,0.003835540718217481
0,TEST,RF,CH,ACTIVITY,topo,0.06477132970722944,0.006165185666693179,0.3259064480871498,0.010296042907881239
0,TRAIN,SVR,CH,ACTIVITY,topo,0.1548339544504501,0.010277196079843263,0.3145942728799474,0.003553682996216644
0,TEST,SVR,CH,ACTIVITY,topo,0.01873968453679371,0.03035107443167326,0.3127642546676031,0.009376847656540344
0,TRAIN,MLP,CH,ACTIVITY,topo,0.26327885275055796,0.042125726752860936,0.28944645869504904,0.00867744040875003
0,TEST,MLP,CH,ACTIVITY,topo,-0.029379989211327905,0.061582003510030334,0.32799176727959395,0.010166023692242957
0,TRAIN,MLR,CH,GROWTH,topo,0.3325011248492392,0.014177342202820962,0.29436455654353944,0.0026020058735293766
0,TEST,MLR,CH,GROWTH,topo,0.19321938964418747,0.026344204321857686,0.33360656766762464,0.00480229399046818
0,TRAIN,RF,CH,GROWTH,topo,0.26828235449572285,0.009321415076793989,0.31791773592127914,0.0036050392467577713
0,TEST,RF,CH,GROWTH,topo,0.14724635262791472,0.015542467125062827,0.3168904382373827,0.009120306792451694
0,TRAIN,SVR,CH,GROWTH,topo,0.32332358725724963,0.016446497350345014,0.2949144068714429,0.0036709285652304327
0,TEST,SVR,CH,GROWTH,topo,0.15978855133745845,0.04163361375853902,0.34111437322493326,0.010093705451426899
0,TRAIN,MLP,CH,GROWTH,topo,0.42143621577220697,0.013537253316564657,0.2683862542961248,0.0031827145392054235
0,TEST,MLP,CH,GROWTH,topo,0.2127959547291038,0.039151771569261674,0.342664942862738,0.010009412971117822
0,TRAIN,MLR,CH,SYMMETRY,topo,0.21469787081753827,0.007195591462984516,0.14097557659545862,0.0011295805449678489
0,TEST,MLR,CH,SYMMETRY,topo,0.09333819936485539,0.04968016295488063,0.15266000838687782,0.0044480692977756555
0,TRAIN,RF,CH,SYMMETRY,topo,0.31033451907400134,0.004972033339187277,0.13255491435501437,0.000727682926085225
0,TEST,RF,CH,SYMMETRY,topo,0.09986681185757404,0.01123105506243854,0.15091877337119716,0.0021646477375961977
0,TRAIN,SVR,CH,SYMMETRY,topo,0.2563041263438612,0.00891921616493019,0.13761438318887692,0.0009932570782411542
0,TEST,SVR,CH,SYMMETRY,topo,-0.569297404421205,0.3614522201458175,0.18939455857441595,0.020138887292057803
0,TRAIN,MLP,CH,SYMMETRY,topo,0.26793314500452453,0.006313616749748815,0.13765619680122407,0.001000528458045785
0,TEST,MLP,CH,SYMMETRY,topo,0.09555934572926986,0.01480720247622741,0.14908609187680127,0.002489313840542268
0,TRAIN,MLR,CH,ACTIVITY,spatial,0.11295416191226168,0.009683676208417811,0.3185624599616725,0.0029082808820327134
0,TEST,MLR,CH,ACTIVITY,spatial,0.02634309235025344,0.01043340199406117,0.3235021525582823,0.008660533414332585
0,TRAIN,RF,CH,ACTIVITY,spatial,0.1541382767121547,0.004350054070323015,0.31123464231472625,0.0033261216720676823
0,TEST,RF,CH,ACTIVITY,spatial,0.0775201160615123,0.010849557320241664,0.3156582737633098,0.008165865814535673
0,TRAIN,SVR,CH,ACTIVITY,spatial,0.19149943948721232,0.007511719083349129,0.30318137901662257,0.005723046636630096
0,TEST,SVR,CH,ACTIVITY,spatial,0.03264141049245166,0.018136665581649808,0.324376212077276,0.014727956134813926
0,TRAIN,MLP,CH,ACTIVITY,spatial,0.33124164659659516,0.05907377955946903,0.2700304142251225,0.01087734691771005
0,TEST,MLP,CH,ACTIVITY,spatial,-0.16702669611031126,0.11510230657900151,0.3434523579915245,0.009305596096725889
0,TRAIN,MLR,CH,GROWTH,spatial,0.4933348974435078,0.008217013313681187,0.2626476675965214,0.0028222601229239705
0,TEST,MLR,CH,GROWTH,spatial,0.26736628204908247,0.03428591332914244,0.3000541514160687,0.008029119072955445
0,TRAIN,RF,CH,GROWTH,spatial,0.3674143461226641,0.006298113605503648,0.289613848330712,0.0027098862005826996
0,TEST,RF,CH,GROWTH,spatial,0.21553914989777573,0.014132731644802513,0.32142692641818554,0.007703549999777134
0,TRAIN,SVR,CH,GROWTH,spatial,0.48140085908443914,0.010826885670883545,0.2609290490830072,0.004170591548161828
0,TEST,SVR,CH,GROWTH,spatial,0.2551345836538793,0.03757234760081072,0.31366689671430015,0.011518746402848718
0,TRAIN,MLP,CH,GROWTH,spatial,0.533290168203724,0.007494468781390881,0.24968048665110745,0.0027106025889039875
0,TEST,MLP,CH,GROWTH,spatial,0.27447923955430686,0.0451429224349137,0.30322714813497925,0.011221150118800797
0,TRAIN,MLR,CH,SYMMETRY,spatial,0.29793645604111374,0.006966414818557518,0.13527088946493254,0.0006581855270379502
0,TEST,MLR,CH,SYMMETRY,spatial,-0.2755328812045928,0.3485249711935887,0.16588006965080995,0.017663077009549097
0,TRAIN,RF,CH,SYMMETRY,spatial,0.356927955864344,0.0064884224967713955,0.1274823335465735,0.0008105979406826596
0,TEST,RF,CH,SYMMETRY,spatial,0.09953058025738189,0.02027550977310817,0.152641164278796,0.002072454691245251
0,TRAIN,SVR,CH,SYMMETRY,spatial,0.3075624869730144,0.007880508640831115,0.13295617274947116,0.0009684353799161951
0,TEST,SVR,CH,SYMMETRY,spatial,0.09315664188765028,0.01749335315550371,0.15144599593968144,0.001790465630174271
0,TRAIN,MLP,CH,SYMMETRY,spatial,0.3595106189608549,0.004845310663713925,0.12821698029099682,0.0009106381108296357
0,TEST,MLP,CH,SYMMETRY,spatial,0.08311884366213074,0.05512274402355979,0.15091193451847937,0.005150481477364156
8,TRAIN,MLR,CH,ACTIVITY,naive,0.1414814819772059,0.004418488851312851,0.30783457329339037,0.0035202878555778533
8,TEST,MLR,CH,ACTIVITY,naive,0.05211502404071292,0.010108822928884466,0.33292699150234484,0.007945494127812439
8,TRAIN,RF,CH,ACTIVITY,naive,0.1429717452165507,0.004502922211618329,0.3127307270147051,0.004282812392516924
8,TEST,RF,CH,ACTIVITY,naive,0.045955458488904276,0.007491208223813345,0.32094742481582383,0.011172615050757529
8,TRAIN,SVR,CH,ACTIVITY,naive,0.10665120898362215,0.009255563526115356,0.32498485673914396,0.006066685304934611
8,TEST,SVR,CH,ACTIVITY,naive,0.039484065578180794,0.015100071750229774,0.3047282207320254,0.013946489344477309
8,TRAIN,MLP,CH,ACTIVITY,naive,0.14575982114963132,0.012206117500411555,0.3111369252743435,0.004378734234897675
8,TEST,MLP,CH,ACTIVITY,naive,0.06564255196368107,0.018980450159402144,0.3205854356535803,0.011084035076594152
8,TRAIN,MLR,CH,GROWTH,naive,0.3166527419614777,0.007869227021163402,0.29877995881993097,0.003134775240262304
8,TEST,MLR,CH,GROWTH,naive,0.23063895239899904,0.021243843365304948,0.3233609283234559,0.006824843314661453
8,TRAIN,RF,CH,GROWTH,naive,0.47310012209286534,0.00462203570351433,0.2639375509050771,0.0023331645139722306
8,TEST,RF,CH,GROWTH,naive,0.21186563314367848,0.01702230624736871,0.323773845393104,0.007297117392587158
8,TRAIN,SVR,CH,GROWTH,naive,0.4706732842649287,0.007572609440804209,0.2643194168867219,0.002542642523540247
8,TEST,SVR,CH,GROWTH,naive,0.24876703976308495,0.01378620685589559,0.3144377297897182,0.007435930937807822
8,TRAIN,MLP,CH,GROWTH,naive,0.431863563743147,0.013752296087652303,0.27645249099388997,0.0034356271405119113
8,TEST,MLP,CH,GROWTH,naive,0.21861104095726694,0.0494340183672067,0.30972902218386966,0.006606272673818732
8,TRAIN,MLR,CH,SYMMETRY,naive,0.23886958884778445,0.006767623395287002,0.13960837448901228,0.0009596158859899342
8,TEST,MLR,CH,SYMMETRY,naive,0.18912876405337248,0.02032765082899655,0.1422157003283974,0.002285353264983944
8,TRAIN,RF,CH,SYMMETRY,naive,0.35681936595635716,0.005630928258741115,0.1274173169811629,0.0007489309365215196
8,TEST,RF,CH,SYMMETRY,naive,0.13973953589445404,0.016528280639970274,0.14974753262359525,0.0017770929312607127
8,TRAIN,SVR,CH,SYMMETRY,naive,0.24592660034458785,0.005510217646002253,0.1389549702968792,0.00084238594883742
8,TEST,SVR,CH,SYMMETRY,naive,0.20940525132753854,0.016346056147459584,0.1411341253637454,0.0021586488510673316
8,TRAIN,MLP,CH,SYMMETRY,naive,0.355587062109905,0.013705493071090652,0.12797000273746867,0.0008461078967984553
8,TEST,MLP,CH,SYMMETRY,naive,0.16811490709214788,0.020417362549735994,0.14546890133581036,0.0011467198033685282
8,TRAIN,MLR,CH,ACTIVITY,topo,0.20122460441221915,0.0056470404786178405,0.29862358107471804,0.003374689352321136
8,TEST,MLR,CH,ACTIVITY,topo,0.085366441273217,0.016025876872285582,0.3241243037899966,0.007281343837879568
8,TRAIN,RF,CH,ACTIVITY,topo,0.16670972624776192,0.005058815603985655,0.3008482182532035,0.004614844749167831
8,TEST,RF,CH,ACTIVITY,topo,0.05809851773876851,0.013944287005022232,0.3356911634565595,0.010943221104157266
8,TRAIN,SVR,CH,ACTIVITY,topo,0.17057168465729394,0.016597131970474552,0.29821206375332787,0.006669076310166294
8,TEST,SVR,CH,ACTIVITY,topo,0.038743831218106685,0.024804548129618346,0.34332336622929127,0.014141127234979952
8,TRAIN,MLP,CH,ACTIVITY,topo,0.231221565316125,0.01838132161738182,0.29113084869048145,0.00428075735668335
8,TEST,MLP,CH,ACTIVITY,topo,0.06559984595719662,0.027191465112107585,0.3273791021208344,0.00951413992499318
8,TRAIN,MLR,CH,GROWTH,topo,0.43304493653975984,0.007060985785213395,0.2785766228836998,0.0020554102074247893
8,TEST,MLR,CH,GROWTH,topo,0.3111142616705343,0.015337676483520125,0.29016113511739205,0.0043827314300847135
8,TRAIN,RF,CH,GROWTH,topo,0.2686035983121929,0.004351910147073842,0.31324527457819895,0.0018882977811141026
8,TEST,RF,CH,GROWTH,topo,0.1867008758599757,0.007745434022733883,0.3232608664417753,0.0053543045970690754
8,TRAIN,SVR,CH,GROWTH,topo,0.4767298243697926,0.014621341397575854,0.26423064420070325,0.004089106106787163
8,TEST,SVR,CH,GROWTH,topo,0.26493101494165644,0.035364693682893925,0.30815036053156974,0.00709850737517249
8,TRAIN,MLP,CH,GROWTH,topo,0.5560657384699094,0.007052649072437683,0.24323970920253118,0.0024115956724256762
8,TEST,MLP,CH,GROWTH,topo,0.22746518826296916,0.04514411601687707,0.3145795812967357,0.007261298056239236
8,TRAIN,MLR,CH,SYMMETRY,topo,0.35339349059993436,0.009370973738912613,0.12870141253113415,0.0009369894143772553
8,TEST,MLR,CH,SYMMETRY,topo,0.21823531787282505,0.020256638722412214,0.13985858965829917,0.0016893903473961718
8,TRAIN,RF,CH,SYMMETRY,topo,0.3578024718618278,0.0047840177457791535,0.1289539487057258,0.0005633841800332011
8,TEST,RF,CH,SYMMETRY,topo,0.13721817009831663,0.012767436014174783,0.14551400574941328,0.0012351924764447172
8,TRAIN,SVR,CH,SYMMETRY,topo,0.4208501180253739,0.006851785454419601,0.12044974002382443,0.0006662478158288468
8,TEST,SVR,CH,SYMMETRY,topo,0.19379080810164798,0.021511350145993955,0.14576454478722853,0.0013373333755424812
8,TRAIN,MLP,CH,SYMMETRY,topo,0.4088021113322705,0.010123459120835496,0.1219495383199704,0.0009571988247126967
8,TEST,MLP,CH,SYMMETRY,topo,0.22836708089568672,0.02946211329816303,0.14138792274225015,0.002018823867727704
8,TRAIN,MLR,CH,ACTIVITY,spatial,0.14017252265534158,0.005729107989046873,0.30886966382228054,0.004149526072727744
8,TEST,MLR,CH,ACTIVITY,spatial,0.07774172313385319,0.009814569781786532,0.32556952524676486,0.010925661369140492
8,TRAIN,RF,CH,ACTIVITY,spatial,0.16353472925677778,0.004658260978972059,0.3055800529281183,0.004713482786123428
8,TEST,RF,CH,ACTIVITY,spatial,0.08237562765026922,0.009048530365778424,0.3233034502593544,0.011451317958722142
8,TRAIN,SVR,CH,ACTIVITY,spatial,0.20801697780975403,0.009621518156520304,0.30200540748845783,0.00543164763017243
8,TEST,SVR,CH,ACTIVITY,spatial,0.06659647002365791,0.015710738725976732,0.31338557573309084,0.013479444397083212
8,TRAIN,MLP,CH,ACTIVITY,spatial,0.37206781311146936,0.051736530647278046,0.26144736756311027,0.011301733840945497
8,TEST,MLP,CH,ACTIVITY,spatial,-0.0009279744540569568,0.03757409387811602,0.3381560502866586,0.008148354098841357
8,TRAIN,MLR,CH,GROWTH,spatial,0.6079377628260789,0.004892742962340885,0.2259623735914825,0.00271892672983007
8,TEST,MLR,CH,GROWTH,spatial,0.4526668877081465,0.016686614433579536,0.2722703109638691,0.007311197039083634
8,TRAIN,RF,CH,GROWTH,spatial,0.4161726933229525,0.004329534324201124,0.277462379788969,0.0032954260743119097
8,TEST,RF,CH,GROWTH,spatial,0.21833188818755467,0.01554163740627287,0.3215351147623154,0.009438869600944307
8,TRAIN,SVR,CH,GROWTH,spatial,0.592430117688022,0.008804973055831626,0.23568017661852042,0.0025528359024647035
8,TEST,SVR,CH,GROWTH,spatial,0.43076355827079754,0.01857802759601826,0.2645668037419861,0.006067662889336501
8,TRAIN,MLP,CH,GROWTH,spatial,0.6398066495033379,0.0062934153162248225,0.21487718135392525,0.0025135359601088066
8,TEST,MLP,CH,GROWTH,spatial,0.4695689452110579,0.019498015361843767,0.2731296916043057,0.00722683301943135
8,TRAIN,MLR,CH,SYMMETRY,spatial,0.46327427470339233,0.008479046807050954,0.11725669897749325,0.0010199249617851866
8,TEST,MLR,CH,SYMMETRY,spatial,0.33110383753021194,0.022892736635333255,0.1292743415244461,0.00256924741391947
8,TRAIN,RF,CH,SYMMETRY,spatial,0.41397362707219953,0.006048191397493117,0.12206269524026811,0.0007945728653691037
8,TEST,RF,CH,SYMMETRY,spatial,0.15405253854934348,0.0161624891387859,0.1471674943544655,0.001716993267401455
8,TRAIN,SVR,CH,SYMMETRY,spatial,0.49861295808246753,0.008633672344426047,0.11385711291094802,0.0009362602786107188
8,TEST,SVR,CH,SYMMETRY,spatial,0.2648810276830331,0.014948374710121757,0.13403639695905048,0.002073231408857069
8,TRAIN,MLP,CH,SYMMETRY,spatial,0.5308904675288921,0.00354497348471127,0.10960806625172803,0.0005229255904606518
8,TEST,MLP,CH,SYMMETRY,spatial,0.3419720341700087,0.013634884936449999,0.12849874308221484,0.001670183724961057
15,TRAIN,MLR,CH,ACTIVITY,naive,0.16993470414025164,0.01180580514767234,0.30340245705588265,0.004748437889458552
15,TEST,MLR,CH,ACTIVITY,naive,0.10894786867653852,0.028314102962262177,0.3218223645075305,0.010675320806306274
15,TRAIN,RF,CH,ACTIVITY,naive,0.1478204278477831,0.007202821694262723,0.3106666550559917,0.005509923568550015
15,TEST,RF,CH,ACTIVITY,naive,0.07748070266320715,0.007904780960872836,0.31845618195922937,0.013270559038094225
15,TRAIN,SVR,CH,ACTIVITY,naive,0.1284919475807918,0.008419779680697188,0.3130990851840264,0.004164328492820371
15,TEST,SVR,CH,ACTIVITY,naive,0.10339973483913605,0.010233257033210827,0.3182957459384906,0.010274976808675815
15,TRAIN,MLP,CH,ACTIVITY,naive,0.2730654594560626,0.02555799847074237,0.28694187324558384,0.0034412514596298565
15,TEST,MLP,CH,ACTIVITY,naive,0.09439662809925864,0.02487849510552345,0.3126319628995775,0.009657862777015089
15,TRAIN,MLR,CH,GROWTH,naive,0.2836027329271802,0.0062257699186326594,0.3084348956276284,0.0033621152648898147
15,TEST,MLR,CH,GROWTH,naive,0.21095716732279754,0.011383662414176012,0.32403173030160154,0.007681126907034893
15,TRAIN,RF,CH,GROWTH,naive,0.5052109484062189,0.006752520523908808,0.2551303431509853,0.0020434007765307706
15,TEST,RF,CH,GROWTH,naive,0.20991358042317562,0.020735509377055483,0.3253802573479027,0.006963345043226121
15,TRAIN,SVR,CH,GROWTH,naive,0.5142135848196566,0.006317232967391474,0.2580575737846821,0.0023386046172942897
15,TEST,SVR,CH,GROWTH,naive,0.26524191641231154,0.023377295377420095,0.29929005542308884,0.006696727360306536
15,TRAIN,MLP,CH,GROWTH,naive,0.5522978472292059,0.012240913568655552,0.24547722091839277,0.0033326754428303967
15,TEST,MLP,CH,GROWTH,naive,0.38652449376641657,0.01692965001410216,0.2799350405982638,0.006097732190436022
15,TRAIN,MLR,CH,SYMMETRY,naive,0.2542876574522917,0.008756903868541763,0.1380394077772199,0.000900752823882313
15,TEST,MLR,CH,SYMMETRY,naive,0.21763964758532078,0.016940097562161065,0.14070075079912342,0.001802551551281804
15,TRAIN,RF,CH,SYMMETRY,naive,0.38225870562206976,0.005118525091836511,0.1260201057215133,0.0008692364275745862
15,TEST,RF,CH,SYMMETRY,naive,0.14283582761387983,0.013677147839233334,0.14656870365572017,0.0020482261778556263
15,TRAIN,SVR,CH,SYMMETRY,naive,0.2564484001436411,0.009517677558765723,0.1382365195640826,0.0006489235888345348
15,TEST,SVR,CH,SYMMETRY,naive,0.20999219737315616,0.024738727834824413,0.14015003965515824,0.0019167423796948382
15,TRAIN,MLP,CH,SYMMETRY,naive,0.522903869762609,0.009310031505485799,0.11091818944885286,0.0011214377517314205
15,TEST,MLP,CH,SYMMETRY,naive,0.270756571129954,0.018325232814470252,0.13434507277734128,0.001476089000168463
15,TRAIN,MLR,CH,ACTIVITY,topo,0.31419970324894536,0.012875905367744188,0.2804693327433919,0.005364839483494631
15,TEST,MLR,CH,ACTIVITY,topo,0.10227002575570272,0.03385619121432608,0.3091190776535019,0.010859650285086241
15,TRAIN,RF,CH,ACTIVITY,topo,0.2211368561772765,0.008147640118017411,0.2939983379456161,0.0047082967163885
15,TEST,RF,CH,ACTIVITY,topo,0.10898862709019004,0.015971427124057,0.32271949140401707,0.009695069447004672
15,TRAIN,SVR,CH,ACTIVITY,topo,0.2652348492592003,0.008311387071070257,0.2894371632500973,0.0025092623298630426
15,TEST,SVR,CH,ACTIVITY,topo,0.18191887394447998,0.019468963048320635,0.30010662774487545,0.00602019665646423
15,TRAIN,MLP,CH,ACTIVITY,topo,0.5292485814131097,0.02594572421598651,0.2304430019565434,0.005025761682846949
15,TEST,MLP,CH,ACTIVITY,topo,0.0554054526668306,0.0438779833854151,0.31935442285284105,0.008133872298879245
15,TRAIN,MLR,CH,GROWTH,topo,0.547607101286531,0.004407966343925929,0.24470820453021336,0.0020306523948068977
15,TEST,MLR,CH,GROWTH,topo,0.5039705597154926,0.010039889398581584,0.2576722408651535,0.00664102501114657
15,TRAIN,RF,CH,GROWTH,topo,0.33096839984281057,0.0079548106638047,0.2956714253495201,0.0017014800252973725
15,TEST,RF,CH,GROWTH,topo,0.24005339229493733,0.011502568828417634,0.32354334992983275,0.005673911791901263
15,TRAIN,SVR,CH,GROWTH,topo,0.576489761789054,0.00948000128927697,0.23369176808717534,0.002613396675919819
15,TEST,SVR,CH,GROWTH,topo,0.46359663267563145,0.025662840716317525,0.27491005362634574,0.006290653850083813
15,TRAIN,MLP,CH,GROWTH,topo,0.6665458164512185,0.004157542330698298,0.21413073351684614,0.0016679910847165352
15,TEST,MLP,CH,GROWTH,topo,0.4979399446362985,0.020184767503362788,0.24436049865228687,0.0037640454511045523
15,TRAIN,MLR,CH,SYMMETRY,topo,0.49970177351586054,0.006316763661148139,0.11114776116036532,0.0009942413140891799
15,TEST,MLR,CH,SYMMETRY,topo,0.42241384326123077,0.008394732259637548,0.12527411072047015,0.0018116715348481787
15,TRAIN,RF,CH,SYMMETRY,topo,0.4092581396549095,0.003869546845702559,0.12379392752630058,0.0007494791248845808
15,TEST,RF,CH,SYMMETRY,topo,0.1810811984954808,0.007455464180488329,0.1416601471547665,0.002106088843511974
15,TRAIN,SVR,CH,SYMMETRY,topo,0.5763219567691534,0.007111550271243135,0.10591770706838173,0.000827831233017642
15,TEST,SVR,CH,SYMMETRY,topo,0.3611933480310375,0.027611053750346077,0.12098706677440356,0.001949829222004544
15,TRAIN,MLP,CH,SYMMETRY,topo,0.5674791080478725,0.010703249766536718,0.10463414952745816,0.0012614771623062331
15,TEST,MLP,CH,SYMMETRY,topo,0.4299648198090882,0.026054010589605693,0.12098704431335927,0.002620025189477722
15,TRAIN,MLR,CH,ACTIVITY,spatial,0.21688964471912903,0.010084404072880273,0.3094341039807897,0.003227195436565983
15,TEST,MLR,CH,ACTIVITY,spatial,0.13872397520469643,0.021658717479902584,0.2772289533669555,0.008911222508865394
15,TRAIN,RF,CH,ACTIVITY,spatial,0.19830298467810356,0.004505373382601944,0.2996544160782896,0.004957055675452394
15,TEST,RF,CH,ACTIVITY,spatial,0.13082977184700897,0.013986944858751533,0.31444653637559367,0.013032788153610513
15,TRAIN,SVR,CH,ACTIVITY,spatial,0.33832513806356757,0.009624177429894087,0.2751449367603115,0.006445691511522802
15,TEST,SVR,CH,ACTIVITY,spatial,0.12841159454271062,0.01806099962655119,0.3032119129697791,0.01837245803634635
15,TRAIN,MLP,CH,ACTIVITY,spatial,0.5429375274476235,0.032173254046662256,0.2257809076186815,0.0056477220482932435
15,TEST,MLP,CH,ACTIVITY,spatial,0.11507550119479211,0.028521761224282467,0.3116052379547402,0.005833459082715857
15,TRAIN,MLR,CH,GROWTH,spatial,0.6839268116099824,0.0035255879568148363,0.20586397237932785,0.002025768238517666
15,TEST,MLR,CH,GROWTH,spatial,0.5620230917255606,0.015006399450127845,0.23867096627496331,0.005540783595419428
15,TRAIN,RF,CH,GROWTH,spatial,0.5307585424616622,0.00562139114619645,0.24807705194252275,0.0030824392472251915
15,TEST,RF,CH,GROWTH,spatial,0.37705570743048866,0.011605286565233333,0.29048615193186744,0.008165576626094411
15,TRAIN,SVR,CH,GROWTH,spatial,0.677342049782739,0.0056731422777193535,0.2089847736820553,0.002242315269236378
15,TEST,SVR,CH,GROWTH,spatial,0.5042788306675965,0.016862187477737073,0.251254106402726,0.007931924768906036
15,TRAIN,MLP,CH,GROWTH,spatial,0.7077831131397148,0.003644014197031249,0.1972247981275999,0.0022525749263015505
15,TEST,MLP,CH,GROWTH,spatial,0.5596190469416634,0.019615458081466586,0.23955406420775632,0.005650727662133729
15,TRAIN,MLR,CH,SYMMETRY,spatial,0.5671250430102995,0.004113614188016803,0.10484701913617138,0.00041871487541704787
15,TEST,MLR,CH,SYMMETRY,spatial,0.4792998345842525,0.011840039555830037,0.11571966076306568,0.0014284767945059954
15,TRAIN,RF,CH,SYMMETRY,spatial,0.49290146883827146,0.007182650220978337,0.11384873821257005,0.0010199607554391174
15,TEST,RF,CH,SYMMETRY,spatial,0.28621614589865596,0.013186125319138925,0.13384023257740757,0.0020086262713349444
15,TRAIN,SVR,CH,SYMMETRY,spatial,0.5957870227872846,0.007485859946542492,0.1016522936454839,0.0009062639724869799
15,TEST,SVR,CH,SYMMETRY,spatial,0.49146163834528417,0.01808285778904747,0.11306029914505566,0.001826021135942871
15,TRAIN,MLP,CH,SYMMETRY,spatial,0.6199088587024224,0.004013178319040288,0.0987473459019045,0.0007701804346722214
15,TEST,MLP,CH,SYMMETRY,spatial,0.5093123626902165,0.016462514515987636,0.11080569916729462,0.002083613229711393
