,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
5684cf39-9256-4d95-858d-b5b06be37e15,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
bad488e3-a57a-4f6e-b92e-20a6da01d14a,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
c08c6e73-ba4a-4445-bcd7-a7f3591f7f06,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
487dcd2d-9175-4c2f-8945-04f611c059d5,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
544deccd-58cc-4097-97ce-20bfe263d41a,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
c6c81d80-8292-4649-9394-cb8708bb2733,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
5124261c-b70a-42b6-8101-0cd23713cfb1,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
5c6d0abd-48c4-482e-a19d-67da25eda102,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
a189ecd1-5d98-43ab-8e90-dbdc4f47353d,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
91be1400-7844-4b92-a832-a0ddc6a84c8b,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
ee22ac65-0996-4559-9268-26d76fabdfcc,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
b68dc191-6435-4946-8169-d380a658e2b4,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
4d07bf48-31c1-4fab-b09a-d8a02a8b5b23,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
8e671698-e04e-42b8-bd4d-2695cc7533df,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
9c736c80-3593-438f-a6a4-dbb9f35a5f1b,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
415dde1f-3ac5-4d3b-9012-d035da10a728,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
9ed6be03-bbbc-4e81-8cfa-90d96e49d15b,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
7c4af7e0-843d-4a0a-ab01-9349a26f065f,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
cdaf851f-88bb-472b-abdb-e464b6d19fd1,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
5ab41a0e-f73f-4834-bc25-9932a050a828,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
bb93fdb6-cf8b-4535-8c6f-3fa78dacd99e,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
aaedad15-c7ff-4b51-b718-691f3d0d2e36,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
21ff7c5c-6f80-428e-96ea-9092b52a63d1,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
cb2c6ffd-710d-4735-bb27-ae2a87ef436e,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
e1421525-2cdc-4555-b561-558cd86aefa4,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
c43bbea7-0bf9-4857-b835-8bd8acd7be7b,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
e7a3a15f-cd33-4f2c-922e-062d53c2ca5c,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
66cbcf0b-4f4a-4062-b2c6-cf4dd4f25bd7,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
0a5b7235-4127-4917-89ad-8f089ef637e4,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
e5b87b32-1d1b-4fac-81ec-f0b02b6c572d,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
b2115bfa-7b22-4fc5-9cac-3b14bc022f71,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
69809f43-ac80-48de-87c2-eafa827b3568,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
a444a779-acf2-40b5-9196-c94c680b7db3,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
963463ba-9a2d-4ce9-ab32-59c9beb45741,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
1036e49a-5870-45e5-a5c8-ebe163c510f2,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,True,,,,,,
4527598b-919a-4e29-8df4-2cd6241b0b36,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,False,,,,,,
ae45cacf-7c73-4bf3-961c-df65cae6edbe,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,True,,,,,,
95e14099-ad45-4a16-9155-ddc3675b6123,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,False,,,,,,
16756cc7-747e-4309-8821-fadbf4a22af2,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,True,,,,,,
4ae36a19-0e60-4148-b104-9f439d91035d,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,False,,,,,,
d9d05709-0d1f-4460-9941-ddf54c025897,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,True,,,,,,
55db39f5-f016-4531-909b-3a70f29f23f9,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,False,,,,,,
7c54497d-b6ce-4fc7-9228-86b26944cb8a,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,True,,,,,,
a4c535ab-b40f-455b-ad9b-ddcf10ab03d5,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,False,,,,,,
a2ee8251-dbc1-41fa-a0c7-17b8668e72d1,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,True,,,,,,
7d6a1e51-387d-466b-8071-e7d8b5ab4222,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,False,,,,,,
6269f752-987e-4a29-a89b-c6551c6e162e,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,True,,,,,,
5fe3c116-71d7-43f9-aac4-0497a87615d3,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,False,,,,,,
f2bb6bde-b31e-4d57-badb-1b2569ea8d1b,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,linear,,,
2ae33bb1-4af7-4eb2-a16d-be096fa9045d,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,poly,,,
bcb8c9db-b91f-48c9-86dd-3b1871bb3a7d,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,rbf,,,
edafb13d-f274-4b3e-bf2a-1e3e8bf1f6d0,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,sigmoid,,,
a0c64574-f504-4fe7-b900-96456e4d92d3,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,linear,,,
6260813b-50ea-40c0-8fb4-9ce21594a5ef,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,poly,,,
b066f737-fdf7-4543-ae65-c310380ca92e,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,rbf,,,
cb7f8b16-b712-4806-9659-18c344ae310e,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,sigmoid,,,
b2925bc1-e52b-4340-b7d2-ebe8dd75d956,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,linear,,,
2fda6d26-f505-4218-9279-06b52ed1b947,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,poly,,,
ac6804e4-735d-42f8-95a0-fa62af693f3a,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,rbf,,,
3aefbab2-6300-484a-b1aa-639c05b16182,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,sigmoid,,,
6bbdb727-b414-4689-821b-dc51488ccd73,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,linear,,,
a3911c8d-9c31-4791-a9e9-b3591ad6b6f8,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,poly,,,
4b8fc0ab-f931-43aa-b8d1-96b63b102f8d,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,rbf,,,
245c0569-9688-44d2-be6e-2d7d163155e4,SVR,500,,,,,,,,,,0.5623413251903492,0.1778279410038923,sigmoid,,,
096cdc77-82a1-4dc6-8b34-8a972dd1cd04,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,linear,,,
a6026122-2392-4cc9-8f37-19ce80e48b71,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,poly,,,
b268c7f7-7750-4f84-b1b6-00c5474856df,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,rbf,,,
a057b0d8-6ff1-4e57-8069-c87915e62976,SVR,500,,,,,,,,,,1.3335214321633242,0.013335214321633242,sigmoid,,,
b997c1aa-b5df-4982-a8fe-4739f9dba616,SVR,500,,,,,,,,,,42.169650342858226,0.4216965034285822,linear,,,
4d2e3284-f386-4658-a0a2-af82b944442b,SVR,500,,,,,,,,,,42.169650342858226,0.4216965034285822,poly,,,
