,R^2
0,0.019671892972609406
1,0.029325646199872768
2,0.021088438963315026
3,0.022610060724608028
4,0.003841873630550441
5,0.014727742018157963
6,0.021010076100518194
7,0.021814102864455953
8,0.018860496344932698
9,0.02711157033836875
10,0.03470161644823344
11,0.025379219125191477
12,0.02612458179482202
13,0.05240700911152241
14,0.052231383426730504
15,0.02303693437330001
16,0.023501557886971947
17,0.033111933670048055
18,0.016501740404756826
19,0.006398338132240444
20,0.0210270692593858
21,0.024135123538361003
22,0.02332089846537211
23,0.023488204214851316
24,0.02434702268419664
25,0.02435257176738903
26,0.024460390468208137
27,0.03230359918398473
28,0.016929016934323915
29,0.03406545038516595
