,R^2,num_observations
0,0.17576276223354048,350
1,0.20100146907619953,312
2,0.14755149935613288,276
3,0.2442823237742261,240
4,0.094242349199404,203
5,0.23672175143995355,166
6,0.20479719418503062,130
7,0.2801241034350668,93
8,0.42406876946483596,57
9,0.9233115491121227,21
