,model_type,n,C,epsilon,kernel
39173a2d-f819-4399-a344-3c1fdd237e64,SVR,500,0.10000000000000002,0.0010000000000000002,
3fca15ed-10c6-4ecd-8096-21340d4fe203,SVR,500,0.10000000000000002,0.0010000000000000002,poly
47694e6a-b991-4f0d-8a56-5063fc3f416b,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
24a8e472-6b5c-474c-894c-4a37f1775f01,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
f4a3a1ef-96f9-4dd8-a496-7b1094d698eb,SVR,500,3.1622776601683795,0.0316227766016838,
804f7ae6-eb67-4655-94b4-3e9411622536,SVR,500,3.1622776601683795,0.0316227766016838,poly
55500c79-e414-4fc3-9c1b-1f1d41fbbffc,SVR,500,3.1622776601683795,0.0316227766016838,rbf
957e34bc-81dc-4e50-b7d9-da4342cfe810,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
75ebf6f8-b6ec-4204-8abe-344eef0bad25,SVR,500,17.78279410038923,0.005623413251903493,
78a8e907-c04f-4b31-b5d6-7113e09af16d,SVR,500,17.78279410038923,0.005623413251903493,poly
2fd4fdd4-9d90-4a77-a978-b2b1f3448312,SVR,500,17.78279410038923,0.005623413251903493,rbf
cce7423a-79fe-499b-8026-c44a7801e54b,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
dcb30a2d-88c9-422d-b28a-89ad9f65b2a0,SVR,500,0.5623413251903492,0.1778279410038923,
a0e738b4-84e7-4758-9005-d9978257a815,SVR,500,0.5623413251903492,0.1778279410038923,poly
ca4102b1-a227-4533-b299-18b53732ff5a,SVR,500,0.5623413251903492,0.1778279410038923,rbf
05149e36-a011-497a-9b23-fa9b33a42021,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
03181b53-681b-4e18-9f22-569997ebbe39,SVR,500,1.3335214321633242,0.013335214321633242,
93275596-b3fd-4e8e-8c5e-02db291fa841,SVR,500,1.3335214321633242,0.013335214321633242,poly
9092e44c-d460-470d-9d17-67d4036209d0,SVR,500,1.3335214321633242,0.013335214321633242,rbf
1d54387e-4443-4795-a657-3df3a400fb8b,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
1a8b9ec2-e613-4c36-9daf-aa47134d7ab7,SVR,500,42.169650342858226,0.4216965034285822,
e7ee90f7-9cf7-4a3d-9ab5-820ae2ac59fe,SVR,500,42.169650342858226,0.4216965034285822,poly
1a74913f-c648-4a61-b123-dd8406648492,SVR,500,42.169650342858226,0.4216965034285822,rbf
a9f036ac-4fed-4acc-a5ed-4b83b7bbe78b,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
7c6fe8d5-4078-452e-a2bb-e11924b53716,SVR,500,7.498942093324559,0.002371373705661656,
5865e982-5ae3-4919-a0c8-4fbea8f42e95,SVR,500,7.498942093324559,0.002371373705661656,poly
793d633e-50e5-4b1a-a1ef-7aece8c1c484,SVR,500,7.498942093324559,0.002371373705661656,rbf
10f105ac-27a6-4b92-b148-4b63cfdc84f6,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
d2b5a1d3-fd6f-4694-8438-b62c11311e85,SVR,500,0.23713737056616557,0.07498942093324559,
cffc4fb6-24f6-46da-a5de-477860acab16,SVR,500,0.23713737056616557,0.07498942093324559,poly
0b859676-ae5b-402e-a913-b27c3b2e7e84,SVR,500,0.23713737056616557,0.07498942093324559,rbf
cb28807e-e229-4272-be1b-a78909678bd5,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
8b4ec240-f4f6-4d99-bcd1-14cebc98feab,SVR,500,0.3651741272548378,0.008659643233600656,
90ad2baa-f04f-4053-8ac4-fe17039c5c84,SVR,500,0.3651741272548378,0.008659643233600656,poly
955b3f26-3425-4074-a106-ae89473687b0,SVR,500,0.3651741272548378,0.008659643233600656,rbf
98e04463-f64a-46a1-aa1b-0fb9e313cc60,SVR,500,0.3651741272548378,0.008659643233600656,sigmoid
9eca62a3-9385-45c0-98a5-5cc1ca9c25d4,SVR,500,11.547819846894583,0.27384196342643613,
fbd3db34-5b96-4277-a770-9ce7d136cac9,SVR,500,11.547819846894583,0.27384196342643613,poly
cba4788e-5585-484e-a4d4-9cc016d13ea3,SVR,500,11.547819846894583,0.27384196342643613,rbf
37ba4809-872a-42c9-974d-e03dae08a5f9,SVR,500,11.547819846894583,0.27384196342643613,sigmoid
dc657a66-0a7b-4727-a338-1fc6646de43d,SVR,500,64.93816315762116,0.0015399265260594922,
632c65d2-522e-4b46-b8f5-6f12372a3cf2,SVR,500,64.93816315762116,0.0015399265260594922,poly
737f86cf-c9c6-46c4-85bf-a9f6025d30fc,SVR,500,64.93816315762116,0.0015399265260594922,rbf
c74a9f2c-4d7e-4387-920f-3dc8aff2050c,SVR,500,64.93816315762116,0.0015399265260594922,sigmoid
