Unnamed: 0,SVR,set,MLR,RF,MLP
0,0.6638318559011035,train,0.6559870497443602,0.6187125124923175,0.6707744404433816
1,0.5392038746333311,test,0.5785750275553533,0.5871011450829896,0.5239367384027847
2,0.5212951833981501,test,0.6548282947881067,0.5482899046839419,0.5619002608253323
3,0.5854964386340207,train,0.5920790559406561,0.5641654285614829,0.5982594122415789
4,0.6295905659697253,test,0.6354187072328131,0.6524353535389937,0.6484920462214527
5,0.6566003977457587,train,0.657235736241612,0.660709125691002,0.6486498966221553
6,0.6579969477351568,train,0.6653091719604278,0.6741688226765957,0.6813155117499115
7,0.6548269034368004,test,0.5878137576394369,0.5808129682429999,0.5736590478182161
8,0.6669128945178743,test,0.6708165434322123,0.6806631937856495,0.6478264263028466
9,0.5506786682762406,test,0.5667297534570177,0.5307490929876163,0.569337035115141
10,0.4783512024869114,test,0.5178394679468581,0.5307490929876163,0.4733866387721308
11,0.6662054506129305,train,0.5445002030794475,0.5318941519720272,0.5630033456782441
12,0.6018427381544899,train,0.6000461353522537,0.6441100671076411,0.6221928802546093
13,0.5225258912541048,test,0.4807498339074147,0.5307490929876163,0.4440210943386265
14,0.6371315479995286,test,0.6761606662651154,0.6279681853407054,0.6982682739000934
15,0.6454076920557412,test,0.6549438836234652,0.6430444559537972,0.6171886242015165
16,0.6321957299007119,test,0.6598976393366645,0.6328989842148406,0.6424554685463555
17,0.5180210608173511,train,0.4844664992402009,0.5307490929876163,0.47157569495685
18,0.6176100157233078,train,0.661750174112084,0.6235142535275362,0.6842781250180057
19,0.4986625265366406,train,0.5727488022363298,0.5307490929876163,0.5096933664290695
20,0.6627564143901308,train,0.6118861403936527,0.6467086049957748,0.6436503624991409
21,0.5259075844811564,train,0.5426519814873494,0.5307490929876163,0.4967194490188224
22,0.5757378987302841,train,0.624834701781984,0.6295198649285965,0.588038198569597
23,0.5973524002054018,train,0.6017396976071476,0.628540820320792,0.5810869033089968
24,0.5881793356045261,test,0.5655282814511248,0.5316411109069985,0.5406390597569333
25,0.6036346871571413,train,0.5782104888909024,0.6007367377045149,0.5682904025926607
26,0.6330286654535374,train,0.6295740600365262,0.6125857150806995,0.6247457411085955
27,0.6359762869851162,test,0.631712527904349,0.6356751771222254,0.6581449742339585
28,0.5317377045756829,train,0.6095676690852481,0.5312858844584866,0.5098409881731404
29,0.6985905877798004,train,0.5506502556054063,0.5342307582002993,0.5456280976440628
30,0.6095751760600681,train,0.6038280251216618,0.5614310387874883,0.6016616861060962
31,0.5772601091054328,test,0.633280094115376,0.5649088739487597,0.5660838964072945
32,0.5507876040625262,train,0.5707963029822855,0.5307490929876163,0.5702637646628155
33,0.5708975764138698,train,0.6213166134504863,0.5411554075892923,0.5808838194070555
34,0.4924972363711194,test,0.508762987655857,0.5327782337950809,0.4158464160705933
35,0.6111287828727698,train,0.6182372202287391,0.5790816101890848,0.6157930943831652
36,0.5958528124994248,train,0.5067238295266396,0.5307490929876163,0.48701091427665205
37,0.6662321760934885,train,0.6590805575801324,0.6731579238119143,0.6671773094746234
38,0.6023568899235864,train,0.5811736080949149,0.5624760969090431,0.5485437002203932
39,0.6758256476025406,train,0.6571359055470615,0.6596201698112838,0.6460113382521824
40,0.6526805293050453,train,0.5819994001741673,0.5336702517144631,0.5627284875639278
41,0.6180839164100864,train,0.6170105001809867,0.5967215643122309,0.6118609199874838
42,0.5922651903308821,train,0.6230067404477624,0.5332117964998829,0.6215040343852146
43,0.5095432498026259,train,0.6093830919038921,0.5318941519720272,0.5488263050942679
44,0.6675500567552738,train,0.6806891563064426,0.632388157461458,0.6636744203657594
45,0.5543876856535778,train,0.5378221840937751,0.5327861698914094,0.5180156057246941
46,0.5840262604008835,train,0.6000835885060628,0.5318941519720272,0.562182264501256
47,0.6223570297095978,test,0.6287120902118737,0.688232270343794,0.6067600849429143
48,0.5756756101556988,test,0.5990053791642006,0.5307490929876163,0.5791313673965084
