Unnamed: 0,SVR,set,MLR,RF,MLP
0,0.6342755077845261,train,0.6550499362992507,0.6524567657368965,0.6511033199798201
1,0.642198227930829,test,0.6637411553453426,0.6544642067239765,0.6681701523314079
2,0.6605854894087281,test,0.6578178502453801,0.6534286974404744,0.6645487662986301
3,0.6134396601124354,train,0.6514006312032782,0.6532026969600395,0.6347899580592138
4,0.6856587437351428,test,0.6561475272277408,0.6607743233335744,0.6512107246839584
5,0.6515230205900469,train,0.6644064329029115,0.6527946585769723,0.6688764849948854
6,0.6163718459803529,train,0.6537344957482933,0.649898593288198,0.6445201290097891
7,0.6189112343095171,test,0.642030582632338,0.6494517413746083,0.6214838893454511
8,0.6207081670379657,test,0.6662753112147108,0.6545216819453108,0.6663842712028427
9,0.6380401693859311,test,0.6545957269807163,0.6504682524577021,0.6412424779557508
10,0.6474116761461213,test,0.6642115436191134,0.6531719337503612,0.6761974738550476
11,0.5813638636576843,train,0.6540693888035156,0.650777982513536,0.6498453373998663
12,0.6784206154175275,train,0.6562289000741386,0.6617998115188857,0.6505933631481142
13,0.624304017623241,test,0.6609971039372059,0.6519438226327036,0.6729105575676217
14,0.6432386008123337,test,0.6583958325874604,0.6638272285113915,0.6587576714200816
15,0.609278577213072,test,0.6558437543663771,0.6544666360436932,0.6563420570819433
16,0.63446738403115,test,0.6569462378231765,0.6557394175856651,0.6568757365543941
17,0.6388705206145322,train,0.6640101455426144,0.6533666858011954,0.6759921412162954
18,0.6117009113879859,train,0.6452795918342961,0.6474998409115473,0.6291345901127766
19,0.6679759706211558,train,0.6644968737363065,0.6607031884258653,0.6732948671740099
20,0.6248275516861038,train,0.6600294257303031,0.6519484863844422,0.6540647690548955
21,0.6550248767117729,train,0.66351128787771,0.6489174449766635,0.6502323595877919
22,0.6558943030044965,train,0.6617753411410755,0.6536078384877455,0.6696248623331473
23,0.6662382753236765,train,0.6685047893980717,0.6518466727427931,0.6733450797576255
24,0.6215875931819828,test,0.653487201815996,0.6534855831587056,0.6437878968992534
25,0.6233561273938362,train,0.6505926918078557,0.6518085900550619,0.6349231786610811
26,0.6476692379246031,train,0.6579314493717254,0.6508479098642596,0.6489136556629942
27,0.6262152685143483,test,0.6499715913820614,0.6588691988643913,0.6367388775899124
28,0.6778471119343334,train,0.6732951283401765,0.657300766255922,0.6659881982732595
29,0.6126995136099497,train,0.6422120352501048,0.6517124376967696,0.6240046304933005
