,R^2,num_observations
0,0.5333880170835692,350
1,0.5260669688287458,312
2,0.6004346643171571,276
3,0.5787681564778395,240
4,0.5770856087083666,203
5,0.6854080796135973,166
6,0.669637386515844,130
7,0.714951568681072,93
8,0.8310175708150581,57
9,0.9715662218536697,21
