,R^2
0,-3.766095169055461e-08
1,-3.1626312013699476e-08
2,3.8681986724853346e-07
3,5.8920817114227475e-09
4,4.254764451872006e-08
5,-5.131524203338955e-07
6,-2.761325357258926e-07
7,-4.079950950419686e-07
8,8.877860735445608e-08
9,-2.622155594877995e-07
10,1.7293307874588493e-07
11,2.893361394917804e-08
12,-2.8796424844657054e-07
13,1.0960359775324946e-07
14,3.735161051565683e-07
15,-3.0546005369558316e-07
16,2.381647323801417e-08
17,6.729585644293934e-08
18,-4.2261809540811157e-07
19,-2.135200665165371e-07
20,-3.7850491541036035e-07
21,1.7445621369738262e-07
22,5.346571119169141e-08
23,5.1690691726946625e-08
24,2.0433852765400218e-07
25,-2.2000791743970183e-07
26,-5.4431838147905864e-08
27,7.174573823931496e-08
28,-9.049812788042289e-08
29,9.708640646977074e-08
