,R^2,num_observations
0,0.10008790009861279,350
1,0.1174301059051257,312
2,0.13653230233118163,276
3,0.15123266183701123,240
4,0.1559054848851995,203
5,0.1968824738894125,166
6,0.1909049197128987,130
7,0.30494429437441783,93
8,0.42122084402889237,57
9,0.606129171620007,21
