,R^2
0,0.0074338629493783115
1,0.006932694406611706
2,0.007569165215070228
3,0.008497443926868353
4,0.009756793173562373
5,0.009878178513637703
6,0.005827575342693514
7,0.008729956663049432
8,0.007263889043119365
9,0.00625305369374618
10,0.0072106962794815654
11,0.007058486126693797
12,0.010522433784386331
13,0.00632826369446815
14,0.007437855510257663
15,0.010810276280707853
16,0.008854606725610115
17,0.004842630860004915
18,0.009641133481532838
19,0.008158203648812368
20,0.009396943941124558
21,0.009297381228005941
22,0.00861595639436663
23,0.006781062826008766
24,0.008175200033715968
25,0.006553945876605072
26,0.007985253473610898
27,0.011012274070322237
28,0.009780040657728972
29,0.0077988157150040704
