,R^2,num_observations
0,0.7411070749650428,348
1,0.6838378149009272,312
2,0.7818724217280221,275
3,0.6579402291228322,239
4,0.6231726433697153,203
5,0.6397952771038062,166
6,0.64081032433761,130
7,0.5050237810040515,93
8,0.5617293186814369,57
9,-5.1001832535035874e-08,21
