,model_type,n,C,epsilon,kernel
b3d8f537-1165-4e71-855f-da0b728e38ba,SVR,498,0.10000000000000002,0.0010000000000000002,
ac6ecd6f-a736-4a1a-ba4b-885d3ebf051b,SVR,498,0.10000000000000002,0.0010000000000000002,poly
d959a385-a11d-4eee-b28b-ce634c01d13c,SVR,498,0.10000000000000002,0.0010000000000000002,rbf
b70f7f4d-7242-4494-aacc-7c212fe060b2,SVR,498,0.10000000000000002,0.0010000000000000002,sigmoid
4c0a67f2-7358-45bb-81d7-47001ebc77ad,SVR,498,3.1622776601683795,0.0316227766016838,
979838f5-a9e0-4eb5-aefa-8af4d1a2012b,SVR,498,3.1622776601683795,0.0316227766016838,poly
5628f6d8-2446-4bf3-8c27-f04644625e1f,SVR,498,3.1622776601683795,0.0316227766016838,rbf
711cc7a3-1932-4204-a650-d87af5f44389,SVR,498,3.1622776601683795,0.0316227766016838,sigmoid
9cf00cfc-3bbe-4277-8ab3-d82159d20dec,SVR,498,17.78279410038923,0.005623413251903493,
1030208e-4dd6-4805-b905-5dd1c33a7690,SVR,498,17.78279410038923,0.005623413251903493,poly
622c050f-47c4-46d1-85b8-ca32383500a1,SVR,498,17.78279410038923,0.005623413251903493,rbf
4aa8a734-382e-4550-a211-c7489850812a,SVR,498,17.78279410038923,0.005623413251903493,sigmoid
f3912ddf-1329-49d0-b26c-65eac96317bd,SVR,498,0.5623413251903492,0.1778279410038923,
28838832-28d4-48a6-b576-621c4ed43e45,SVR,498,0.5623413251903492,0.1778279410038923,poly
c614a8ec-83a8-4150-bed4-2b92d32754bf,SVR,498,0.5623413251903492,0.1778279410038923,rbf
32e64b72-8d84-4a63-9c7b-7d77ca294c77,SVR,498,0.5623413251903492,0.1778279410038923,sigmoid
73f08072-213b-43eb-8ee2-b78ca4e610b8,SVR,498,1.3335214321633242,0.013335214321633242,
3d86e619-ffef-40a2-b31f-b69b47aae911,SVR,498,1.3335214321633242,0.013335214321633242,poly
