,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
919a5802-a209-4c85-b2f5-c551f004dcac,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
94e892ca-6a5a-430e-8cc1-aa6e14ee91c9,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
6c6d00f3-12f8-4e05-8bd5-796f687fb767,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
ea983f3a-3634-4b02-b018-1eeb3ee6edfa,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
17fabd1c-49b2-465c-9d5c-66221af48c40,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
76120d18-0ee2-4a87-b958-30235ad30525,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
3388505c-08b0-4963-b940-5a3c411f1241,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
7fd08920-3790-4bb8-bc71-aad211e36949,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
f3e394f9-72ea-49ef-a565-17ec8d76c2aa,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
6772da12-b82e-47f9-9cea-a521d0cb37d8,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
9ad5b879-122f-4476-ba45-473a1a4d961d,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
266f1bdc-643e-4773-a29c-1e691691aa2f,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
83db76ee-7ff2-4378-977b-715ec1f0c423,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
5942e5ab-07db-4977-86af-ce9a8c7755ad,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
3d81aa25-7385-434e-a439-145f081f8b5e,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
01893a7c-a84a-4651-a2c7-8a0d3182d14e,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
0f67e05c-0481-4b76-9d20-87f5a0824871,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
199a6d14-cf7b-4354-83cf-30df71589ad7,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
a0b215ac-d614-41a8-a1e3-6732b05c9cc5,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
41b035a2-c866-4caf-ab4a-0d9028343c07,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
0ab5a445-79db-48d9-8bf9-829e04ddf679,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
