,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
da2166de-b856-4ff1-ab3b-a6ca1067993b,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
e086e57b-90b1-4532-a4e5-9b5f260c7155,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
29f944a2-6bdb-4bc5-93dd-4ef5791c89c1,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
a0fd1007-0d58-41ef-9849-4944f277c851,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
23c71ca7-73df-44e2-b20a-4b1b7fad0cfe,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
1ac035b4-f490-4a87-8c19-e4a6197bbdf0,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
3cd65daf-fcf9-413c-8654-5efdde8057c9,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
2042d812-2bc8-4343-8269-c158e3b60781,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
d911e950-7ec6-4fd3-8656-6d2f3154d923,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
c5560ad6-ea8d-4273-aeed-fd191063ff8e,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
186add4b-4ea0-478c-9c64-d9b58815b475,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
b107e1b2-cdd6-4e2a-bbe0-ac52e6d5b4dc,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
dddacf06-6fee-4a8c-8f70-968e1080d530,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
e7bab712-ed83-43c6-8b90-3583da53c032,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
5689b986-de75-4025-9300-d9fd773c9d07,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
6a14a878-2fcb-4c9e-aa2e-bc84977b9331,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
a10783d7-a610-4724-884e-84ded641f6a2,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
bda5166e-a9cf-4b8e-a299-b7aa38849240,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
59998240-5511-4c44-933e-0954a49c6d09,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
