,model_type,n,C,epsilon,kernel
cd5d1436-a2cf-4e09-8bf7-5af49a3173cc,SVR,498,0.10000000000000002,0.0010000000000000002,
e514e480-96e3-434d-9214-11d403f5be60,SVR,498,0.10000000000000002,0.0010000000000000002,poly
0d2ef935-7fee-427e-96f2-d7049cbf6b59,SVR,498,0.10000000000000002,0.0010000000000000002,rbf
530d64c8-891b-4047-8656-a3d737b263c1,SVR,498,0.10000000000000002,0.0010000000000000002,sigmoid
2e2cfe08-a5cc-4419-85f3-77dbb9ca89d1,SVR,498,3.1622776601683795,0.0316227766016838,
d04c5761-065b-48a1-bea0-0846d7347b23,SVR,498,3.1622776601683795,0.0316227766016838,poly
bab7a0c2-1aec-4027-9e5e-949ab5f04422,SVR,498,3.1622776601683795,0.0316227766016838,rbf
72c689db-3a62-4b8a-ac57-665ab8ee470a,SVR,498,3.1622776601683795,0.0316227766016838,sigmoid
fbde5c1d-11c1-4eff-bc35-1889f550ba33,SVR,498,17.78279410038923,0.005623413251903493,
55d0464d-39a0-441d-9338-8c85e3504b95,SVR,498,17.78279410038923,0.005623413251903493,poly
9e46cd1d-fb1a-442f-9209-13b184edacb9,SVR,498,17.78279410038923,0.005623413251903493,rbf
787c11a4-1fcb-4042-9066-4ae58394c524,SVR,498,17.78279410038923,0.005623413251903493,sigmoid
fed8a834-6c2d-47e9-a521-bc08ec3354a1,SVR,498,0.5623413251903492,0.1778279410038923,
5f3377fb-d8ca-43b6-9ffd-ec7e47108e73,SVR,498,0.5623413251903492,0.1778279410038923,poly
9c344a8a-ca1b-4c11-87dc-556ce756736c,SVR,498,0.5623413251903492,0.1778279410038923,rbf
660d0db5-1db1-45a5-ad81-13b48fe5acb1,SVR,498,0.5623413251903492,0.1778279410038923,sigmoid
1d900e1e-41a6-4c02-88ef-2494cfac4393,SVR,498,1.3335214321633242,0.013335214321633242,
fbc1ad60-45aa-4a64-97a1-5ab0d143dc65,SVR,498,1.3335214321633242,0.013335214321633242,poly
f84b5779-30d1-41a5-8847-e537c573adfa,SVR,498,1.3335214321633242,0.013335214321633242,rbf
47ab5d1d-c234-44f4-b3fa-7c1cf475ce5d,SVR,498,1.3335214321633242,0.013335214321633242,sigmoid
1f513c39-b5fe-4e0b-bde4-8c1eb6becd23,SVR,498,42.169650342858226,0.4216965034285822,
a75d085a-517e-40c8-919b-215e35cb7be3,SVR,498,42.169650342858226,0.4216965034285822,poly
d80c79b2-9bac-438d-a8be-c3d3d0f4195e,SVR,498,42.169650342858226,0.4216965034285822,rbf
a19d3a83-c5cf-4c00-bd41-826c64eac981,SVR,498,42.169650342858226,0.4216965034285822,sigmoid
