,R^2
0,0.0023623227979928663
1,0.0021801713540176015
2,0.0010436654080662189
3,0.0018466879681934278
4,0.0013799365851707712
5,0.0011836620142798848
6,0.0022155590797540148
7,0.0019310602228068685
8,0.0013110254328990711
9,0.0018613573749042267
10,0.0014350699954229773
11,0.0011547092033019624
12,0.001277000522779126
13,0.0012383171414696026
14,0.0015530668122711866
15,0.0012156563525952402
16,0.0010477613461248314
17,0.001406623134683871
18,0.002073862362397927
19,0.0012463897675952795
20,0.0009749381618952002
21,0.0017326719374488597
22,0.0013517259539561621
23,0.0011443787513497616
24,0.0021488461079446353
25,0.002132417912170559
26,0.0018501286357212043
27,0.0018128714629868092
28,0.00141411455555418
29,0.0011481039795973036
