,R^2,num_observations
0,0.4498165322504113,348
1,0.4401940874026269,312
2,0.5234373043912315,275
3,0.4188008998160643,239
4,0.41452114339866186,203
5,0.48079950182405784,166
6,0.41854599820045313,130
7,0.5518741774306488,93
8,0.52468297103936,57
9,0.68817005999373,21
