Unnamed: 0,SVR,set,MLR,RF,MLP
0,0.4909551135306783,train,0.519549341379304,0.5476134344342688,0.5707146070465727
1,0.644235977222683,test,0.6290304588178645,0.5136116216471273,0.7109245528027383
2,0.6052791819392983,test,0.6389331129899539,0.5241674872614334,0.4285038422146635
3,0.5248196812823253,train,0.5135131194549601,0.5574287005062684,0.4597313928709915
4,0.6059728242216057,test,0.5931467447466001,0.6289774875276801,0.666872560679876
5,0.6711753701825419,train,0.7079503372658875,0.640422875558526,0.7253312623362556
6,0.4395232484498269,train,0.4324402627811415,0.5362264080387695,0.5629514080035649
7,0.5438348625182757,test,0.5331410914462649,0.5516520739729036,0.5826445137014914
8,0.5598890348713926,train,0.6090493185142395,0.6462248532064954,0.5671415927534622
9,0.6384282721866757,test,0.6067087550617722,0.5587617835863534,0.521482521681391
10,0.6883583353897965,test,0.6371624845073669,0.5871726299049447,0.5907332360844197
11,0.6936680661463474,train,0.7116257822013644,0.652808117081813,0.7368051957539982
12,0.6473965927248738,train,0.6235598089345938,0.6262633032868413,0.6980397048684145
13,0.5692547979597041,test,0.5649821086259328,0.5337077683048222,0.4522448318541383
14,0.7043821459312657,test,0.6834035870755818,0.6744109138775841,0.6209706241316837
15,0.5037963619573449,test,0.55820077056988,0.6081001814951372,0.5222715292151003
16,0.6357829350608878,test,0.6367317742151325,0.5543994038010506,0.6672243540121235
17,0.5862077081597082,train,0.5775899941754821,0.5603254648829429,0.4310401711869856
18,0.5715503463230288,train,0.5927460438575507,0.6732710935830765,0.6526180022843501
19,0.5769877875299191,train,0.6011768664904517,0.5418207362329532,0.43345240889402736
20,0.4637296419483651,train,0.4830383709435194,0.4900402819209512,0.38657831730526215
21,0.5941876639744127,train,0.5813278333203545,0.5142890060751184,0.4804250909565682
22,0.4861745089411361,train,0.4606812748929531,0.5629125821845508,0.3797789351069337
23,0.5969702430721103,train,0.5639104670967967,0.5829522374256443,0.5505145085780245
24,0.5399439001668022,test,0.5339062827688227,0.4904326058540901,0.5751959087305093
25,0.4949409820782328,train,0.5311505252575763,0.4829019504610862,0.40198168268236206
26,0.5415955882688156,train,0.5541012170533383,0.5759533605107359,0.4825851615130885
27,0.4792491002109035,test,0.523464968738702,0.6002386458307007,0.4717643481359144
28,0.5814162585943056,train,0.5984225300253154,0.5017761094173163,0.5136685590087295
29,0.5010958680401655,train,0.4417287413573726,0.5307694745971522,0.4467738765400362
30,0.4902430433737909,train,0.4897642281370028,0.4982524744800427,0.44481393503244093
31,0.6364702783138118,test,0.6431413229909125,0.5721469762504405,0.577464047137809
32,0.6191555827361445,train,0.6186578767049243,0.5022358948286743,0.3950644787029284
33,0.3761608614071573,train,0.4013879875491627,0.4942759810142955,0.6053333467582112
34,0.4957781943923895,test,0.4924303274670966,0.5052553702777696,0.3838021542879109
35,0.5498592922936038,train,0.5993369513478596,0.6012938390236118,0.5682820270153697
36,0.6599076345935974,train,0.6324636924662518,0.5099014023464169,0.5873047172086128
37,0.5597798817516854,train,0.6269436330571079,0.5837357410380164,0.6115244050676153
38,0.50360028728382,train,0.502422267528114,0.4889280707710318,0.4211626619786154
39,0.5753861154396166,train,0.5693885226955957,0.6642077844423042,0.5978127851793115
40,0.4443131202866426,train,0.5148196959996015,0.5328257178389705,0.5460582511133252
41,0.5807475980651727,train,0.5900752198624454,0.5883711224550137,0.4587546667276092
42,0.5263640951743899,train,0.5523620204082902,0.5878913555604615,0.555605312708514
43,0.6590348566497358,train,0.6985823305604859,0.6176042694360789,0.6645171499422008
44,0.6453371371834745,train,0.7062214206326697,0.6077125490659021,0.7801508848874348
45,0.5676474529007326,train,0.6218954872764844,0.5578171408099243,0.5219385756283191
46,0.558310386249136,train,0.5969253571713965,0.5580760464605126,0.6460576399966912
47,0.4891491688049033,test,0.5056936354710225,0.5376473522147902,0.4221414673585577
48,0.5419981632119463,test,0.5921553885110299,0.5752204134273168,0.4686469475074536
49,0.6052249170746611,test,0.6013030277153633,0.5042635754648029,0.6173965222039068
50,0.6419114736275621,train,0.6093457173145832,0.6207281371195659,0.6406975227822775
51,0.6270892031032279,train,0.6725724244897459,0.5819516991111047,0.4356557550236229
52,0.5922854669669239,test,0.6420191261357641,0.6276059386051837,0.7251554494239874
53,0.5460009197537975,test,0.5606480317756091,0.5315760981844186,0.6125559202422297
54,0.6493345082206506,train,0.6744154649960282,0.5820894697636594,0.6726157900495058
55,0.6332896864523999,train,0.6527936689171536,0.6167891215026227,0.7062397360630077
56,0.5339551995267492,train,0.6149648992842652,0.6394816360237253,0.6763605225254069
57,0.6418910510908976,train,0.6362180850069388,0.6573050898538567,0.6184064307557987
58,0.5690147477440167,test,0.6052311503948571,0.5507421709589114,0.5832437727866655
59,0.5134599430942576,test,0.5697194684039828,0.5504482336855628,0.4498510699090157
60,0.5411213272314687,test,0.4975651580894206,0.5177110568464742,0.4750297325566266
61,0.5715554478119632,test,0.5720025979628214,0.6166366401555694,0.509185052820026
62,0.5896928151846833,train,0.5056455376678098,0.6313757553297081,0.6429029276313855
63,0.5715215459337092,train,0.5689320109880555,0.4706723621382154,0.4170367676319415
64,0.6279948999827983,train,0.6471677604559194,0.5974050177233561,0.6601926677715348
65,0.5357530885929865,test,0.5390702952640527,0.5051580956563382,0.3933416811324322
66,0.5855767120567382,test,0.6057650505807911,0.5099106567374505,0.44730792836139055
67,0.6728885657615568,test,0.6629259673969128,0.6635803813448974,0.690535115624359
68,0.6006689137229021,train,0.6396719668008315,0.6519782278275893,0.6619613025117124
69,0.5720520220824771,train,0.5800992764359424,0.5129347249126234,0.5017012477450016
70,0.5846578469463394,train,0.6069418608844755,0.5898178494526164,0.6018842633944239
71,0.4745836987956512,train,0.40854925676051457,0.5527764981263575,0.3833892048049353
72,0.5094928431474731,train,0.5474420081703332,0.4636863996063624,0.30728808180397593
73,0.4626414773575253,train,0.4455235479301316,0.4870689656856612,0.3958307232100997
74,0.5045340992504151,train,0.5024606614727265,0.6225406559573123,0.5687888122140181
75,0.5392531637052597,train,0.5207213873474282,0.5044244490689994,0.5262480958673581
76,0.4923949152612087,train,0.5153649109272563,0.5336521303337677,0.5093770589542523
77,0.44848243448748415,train,0.5210909823906573,0.5206421871025827,0.3933854354073612
78,0.4955540654604424,train,0.5454726012768367,0.4776809006878143,0.33618012607015946
79,0.5848134665341537,test,0.6017301093020571,0.4886407271974208,0.479830256819747
80,0.5622853792629631,train,0.6453962593469423,0.5890456281929514,0.578300595117793
81,0.5350759844414658,test,0.5226127099651959,0.6397699383654655,0.4667590776381128
82,0.3973000148581721,train,0.39479641368432816,0.4715018235990874,0.4115475856186107
83,0.5241797424709095,train,0.5402577369786445,0.5415714133470818,0.5614400913748722
84,0.6473587004190652,train,0.664933280760736,0.5583600228491353,0.5228433205492686
85,0.4936904559668239,train,0.4981521861486542,0.5150953988052778,0.5655570916329837
86,0.5737369404002172,train,0.6560552596235002,0.6791299010887578,0.6826168600401952
87,0.7054830577773888,test,0.6898364284224591,0.5509717980638202,0.6026550663213047
88,0.6481902142713057,train,0.6695785430546994,0.5463271018024899,0.6137091961729929
89,0.6595284363440218,train,0.6415459436952698,0.6795718726447212,0.5991140274748793
90,0.6398997954129119,train,0.6648974159912195,0.6554500199134973,0.6944520749502272
91,0.6670812788415891,train,0.7016956200390176,0.6995919407507405,0.7800835186671357
92,0.4090138911618585,train,0.4335360194562279,0.5030603125761716,0.5511249426721055
93,0.5431400744439007,train,0.5239605016374582,0.4839155259898339,0.4196224937479953
94,0.5262743047048876,test,0.5215634626633112,0.5400127724747953,0.5792688881016343
95,0.5494727551073272,train,0.5682855963789423,0.5141582165659415,0.5064036487216675
96,0.6102312851128066,train,0.5847012955755869,0.4665250966473804,0.4504448259103387
97,0.6807409027901944,train,0.7250585927432612,0.6753428697742808,0.75631348551678
98,0.6273885004640954,train,0.6648667922924365,0.5930403313641452,0.7183585426367621
99,0.4235930697483884,train,0.3969004943875458,0.5072591660181088,0.4878768328347042
100,0.5418636351609255,train,0.5763532790773489,0.6912393712225154,0.5903652436578561
101,0.6257300453465181,train,0.6392566945126865,0.6545762831439949,0.7075397772068617
