,R^2,num_observations
0,0.013046386173022673,350
1,0.114350435761161,312
2,0.08718592015416626,276
3,0.300468201896374,240
4,0.2842820549551003,203
5,2.1808600592088112e-08,166
6,-5.712852044537087e-06,130
7,-1.4580364471328267e-08,93
8,-2.7567461646782476e-09,57
9,-8.205948033213062e-05,21
