,R^2
0,-7.615891139955977e-09
1,2.4093899098076577e-08
2,2.462118664503521e-08
3,1.773429547657912e-08
4,3.0433996434098276e-08
5,5.477404640963357e-09
6,1.7949889130619567e-08
7,2.046066627237053e-08
8,3.171930351708596e-08
9,3.1070947481559585e-08
10,-1.5184001833645766e-09
11,2.719005787188422e-08
12,2.6089726934408475e-08
13,1.8482928521024178e-09
14,1.476228583818795e-08
15,-2.097355933372569e-08
16,2.350213179624916e-08
17,5.609770203918174e-09
18,-3.2469791300115958e-09
19,-2.769372620115007e-09
20,2.9750006791395833e-08
21,3.8711556960002724e-08
22,3.24693469888615e-08
23,6.559505383307851e-09
24,2.3266987669856576e-08
25,2.1398236516034785e-08
26,1.085074319284729e-08
27,2.78973220080303e-08
28,1.6960859161585518e-08
29,-1.9532419126555567e-08
