,R^2
0,0.007538083354624137
1,0.017565612266540964
2,0.01009576473794771
3,0.011044934895865555
4,0.017030964250867253
5,0.00727029646120958
6,0.010046666057888731
7,0.011984802727562416
8,0.009835220279690304
9,0.007002403624489784
10,0.0033338107134505135
11,0.012012373097889606
12,0.013093839543620867
13,0.011022114102819058
14,0.012363562228402736
15,0.006800140181561609
16,0.014589824961691256
17,0.006437760944987048
18,0.012382240896738339
19,0.013076717999365717
20,0.016465000974253408
21,0.007682214001090593
22,0.009882121626348606
23,0.011897854843342826
24,0.010616397796848531
25,0.01427686849060339
26,0.008315989225518239
27,0.015060233454446625
28,0.009110961570765852
29,0.009894279879931522
