,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
3d1a2cd5-4546-4f8c-b4a1-f0d8ee490725,MLR,498,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
dd44ea14-df32-44a2-a161-50c8bca0f89a,MLR,498,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
91b29fab-8645-4edf-bf79-cbf21b448ab0,MLR,498,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
b93f0826-8b7c-4d88-8359-c125d47d388f,MLR,498,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
7172d5e1-d3b8-4ec7-a1e4-7934c048acfd,MLR,498,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
554ecaea-ff44-4947-802b-c4e451c69ed7,MLR,498,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
7f64e312-99d8-4a51-bbd2-6f4b268fe99a,MLR,498,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
f4ec8582-f58f-4f24-8969-8e659a97a468,MLR,498,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
ff745cae-fb82-4da0-8064-3290b24657d3,MLR,498,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
1f82ae3e-3e2e-4905-a9a2-c388d31be4be,MLR,498,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
a08fae6c-d986-48f4-beb4-27feebc71970,MLR,498,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
046e28ab-55f0-49f4-bf40-86ca99958861,MLR,498,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
791f1a5f-ba24-4e0b-abc9-b34dc76e056b,MLR,498,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
c671a84c-7e87-4af3-a802-d6175e288715,MLR,498,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
