,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
139d4743-c973-48b2-94e2-9ee2681c17fa,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
0d1197dd-af7e-4e35-9e2e-d47caa9ff219,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
9d4ebf3b-48e3-4e29-86e9-8c3ded83195f,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
a1e5d42f-40d7-4297-8706-4ee5be2c3b7b,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
de5fc742-12fb-4129-8193-ef4c759f051d,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
56b5f793-c1b7-4754-8c32-4efbb35a668b,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
751b1ac2-bf0b-4269-adad-26f4c0e5c13e,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
618c8b08-589e-4911-8888-bdf7c5e32bb4,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
63836d8f-9956-4b75-9bb5-77c33002b7f5,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
c9393efd-0ac8-40a6-948e-ba1ca8464ba5,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
50e7beb7-08a9-439a-a923-9771cc4963b7,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
2a822310-7134-4206-8d25-ff426d3fa8b2,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
c72a9149-9657-4ea7-bc30-5d47de780db2,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
c1b273c4-7b34-4ea1-8db8-fbf6457f2cb3,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
caadf389-6b8c-421c-adbd-5591f5ac55e5,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
12d7608f-48f8-48b4-ab2c-9fbeeb3724f0,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
d9565ee0-3ab2-4ebb-9682-2a527ebf18e5,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
a3d3bde5-5208-45b0-8e16-6c2c66619c58,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
f448d3a1-51be-4ebc-8e33-105339d699c6,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
4b97ae2f-1ffd-4285-ac25-9c1eb9c775b5,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
eabf26e2-1345-4a69-b8b4-6ebb8cea385a,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
e7f5e85b-35d2-461d-b7bb-19b331235b70,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
04a5a2e1-8913-4f9e-ae6e-827f0f9a6c2d,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
2eab4edc-81d0-4d8c-959d-89250f122b98,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
