,R^2
0,-0.00010623227234363153
1,3.498086730946426e-06
2,1.6704619810514743e-05
3,-6.640359415954755e-05
4,-0.00010179517031350116
5,-2.9979831812632085e-06
6,3.850965727236755e-05
7,-4.037140967938502e-05
8,-7.009660401813278e-05
9,-7.278469103366714e-05
10,-1.3212810412110976e-05
11,-8.200355536880366e-05
12,-0.00010349546622889783
13,-8.419834546646854e-05
14,1.432703403914104e-05
15,-6.819044869044166e-05
16,-5.346915096593463e-05
17,-6.52433461845181e-06
18,-7.984181542708413e-05
19,-3.733623686674736e-05
20,-0.00010562076414644128
21,4.383709584221407e-06
22,5.1473579362193433e-05
23,-2.2181234208051848e-05
24,-6.42060496967023e-05
25,-0.0001707595879802959
26,1.062391447592681e-05
27,7.220167421118084e-05
28,-4.4677928890290985e-05
29,-0.00013929128113532308
