,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA
0,22.415967398536257,34.641000000000005,2.014376580172988,0.0466159733865602,506.1426586826347,1502805992.4336658,1281,1503,62.0,112.0,88.31069476971116,45.44079820452771,1.1733021077283372,1.1733021077283372,2.3466042154566744,0.0112066718790721,0.022288299790662,0.0086500773773665,1.9984387197501952,120.83400000000002,228.58900000000008,168.52239968774393,84.99294699575528,0.0120434030252809,0.0093145875562057,4.468534,8.908615999999997,5.555143610460577,1.6411242698087412,0.6787970449594599,1642.6140000000005,2691.818,2212.660527712724,1143.3725447270197,0.0008843790126524,0.009126295891599,2366.1445,4334.283000000002,3473.4429672131146,1779.042919173256,0.0005702400789644,0.0086501264916238,18.773000000000003,37.544,22.22136612021858,5.353906596409062,0.2157179758176081,4972.763499999999,8976.857500000002,7078.741787665887,3641.93842232753,0.0002780911500429,0.0086500773773665,1.4590000000000032,2.9099999999999824,1.9605464480874215,0.1707686646174807,6.801686114243193
1,20.69087458305537,34.641000000000005,1.781788525683789,0.0338644002668445,501.776332221481,701267035.0486324,1275,1499,55.0,109.0,82.37882352941176,42.58377689537353,1.175686274509804,1.175686274509804,2.351372549019608,0.0209478921183555,0.0238591999418554,0.0092128680585775,1.99843137254902,98.21700000000004,195.969,141.3712188235294,67.3852423763352,0.0153523280919626,0.0095815463172398,3.507671,6.998999000000001,4.213082749019608,1.0888023258583406,1.0202708809626246,1201.8830000000005,2390.532,1826.8623952941173,966.1799477058516,0.0010523229608287,0.0094905872192372,2025.2005,3994.7190000000014,3027.597997647059,1564.7561892498522,0.0006489744835702,0.0092128854684057,16.180999999999997,32.349999999999994,19.06327058823529,3.9163394933358022,0.2956620838999753,4211.630999999999,8362.261,6320.280838431373,3267.2695500723376,0.0003109826660363,0.0092128680585775,1.539999999999992,2.634999999999991,1.8999505882352747,0.3136590759380642,3.472081782928719
2,21.96041946308725,34.641,1.9104538590604023,0.0381682072147651,432.10464848993286,962745495.0645132,1025,1192,56.0,109.0,80.99219512195123,39.56059260670732,1.1629268292682926,1.1629268292682926,2.325853658536585,0.0159661127403062,0.025995184559834,0.0102661601384617,1.9980487804878049,113.30399999999996,225.98500000000007,164.16484292682927,72.25598248666151,0.0143720254150672,0.0106543776673104,3.877836,7.455228999999999,4.899056609756098,1.2154417594931406,0.9539655224790276,1254.7500000000005,2440.5570000000007,1874.7393151219512,951.9199984927598,0.001073513334962,0.0105369051823307,1950.1890000000003,3785.1555,2862.067112195122,1356.7828322160824,0.0007615475423112,0.0102661601384617,16.39,32.371,21.477676097560977,4.138422099847564,0.2925894947459623,4294.4805,8364.988000000003,6215.772014634144,3035.3709803353604,0.0003388080085374,0.0102661601384617,1.434999999999988,2.576999999999998,1.628174634146343,0.1878200647865872,6.280590356774896
3,20.13203337783712,34.641000000000005,1.920165554072096,0.038261473965287,426.38679572763687,951644714.994793,1279,1498,59.0,112.0,87.92259577795153,46.27021550727351,1.1712275215011727,1.1712275215011727,2.3424550430023454,0.0161837640302793,0.0219420291655929,0.0083316120241808,1.998436278342455,121.666,231.83700000000005,173.23946364347145,82.24829506620117,0.0126281017262798,0.00874250760302,3.756383,7.488394000000002,4.913088398749022,1.3873635875714705,0.787777423872559,1362.684,2477.740000000001,2011.9163979671616,1081.897112811874,0.0009352603717907,0.0089253114542419,2160.2435,4051.023,3156.594511336982,1618.4169279342118,0.0006288792941182,0.0083316120241808,16.869000000000003,33.719,21.85296950742768,4.957020615920349,0.2272642115145033,4559.572,8666.613500000001,6800.071610633308,3577.7445872203066,0.0002837671936818,0.0083316120241808,1.8699999999999903,3.486000000000004,2.0797263487099227,0.2348896475018997,4.855687693309528
4,22.112614997202016,34.641000000000005,2.02423447118075,0.0463875064353665,509.6128483491885,1460631916.616676,1532,1787,64.0,110.0,86.99738903394255,44.97606131250927,1.16644908616188,1.16644908616188,2.33289817232376,0.0098039215686274,0.0227798310227603,0.0051135618030901,1.9986945169712795,101.206,202.3490000000001,149.06906266318538,78.20050739461047,0.0133855867840478,0.0053421131515821,4.826167999999999,9.650550000000004,5.730984097258486,1.5356239168541177,0.7181625464982552,1478.1359999999995,2532.1530000000007,2070.3415522193213,1080.7003948664076,0.0009398822992411,0.005447610757564,2372.0055,4183.815,3371.890073107049,1757.5137002006384,0.0005824064098532,0.0051135673762899,18.841,37.677,21.69143994778068,4.907440137079985,0.2318343909717098,5095.868000000001,8789.707999999999,6978.323990861618,3611.034140880896,0.0002836935870358,0.0051135618030901,2.6880000000000024,5.1920000000000215,3.3316377284595298,0.2227801390923498,7.133423747285909
5,24.138805212620024,34.641000000000005,1.936794238683128,0.041037525377229,539.8923374485596,1549641063.2695472,1249,1458,56.0,107.0,80.04563650920737,40.94805588060192,1.167333867093675,1.167333867093675,2.33466773418735,0.0082865543972199,0.0248244319144273,0.0069752751803564,1.99839871897518,106.62300000000002,212.28400000000005,154.65681905524423,73.89106172887026,0.0139208776530273,0.0071079399657739,4.46255,8.896346000000003,5.481801362690151,1.321977344367801,0.8435462987095034,1431.7399999999998,2658.7740000000003,2075.1633570856684,1095.6517512214896,0.0009231393566757,0.0071832078580019,2050.3175,4024.4325,3004.003242994396,1521.0740458212742,0.0006687507459708,0.0069752782671513,18.556,37.093,22.34499839871897,3.9820098566032343,0.2931396991342307,4497.944,8595.550500000001,6429.793223779022,3289.335286105809,0.0003090316738612,0.0069752751803564,3.445999999999969,5.177999999999983,3.582614891913521,0.083305298084625,14.771298404454749
6,23.286308759124086,34.641,2.0454956204379564,0.0452093102189781,522.0590029197081,1680369256.5348904,1179,1370,74.0,113.0,90.68956743002543,48.083538897313055,1.1620016963528417,1.1620016963528417,2.324003392705683,0.0090625885018408,0.0210568420694382,0.0064340268227422,1.998303647158609,141.48700000000002,247.80500000000004,188.49885581000848,96.24944867092633,0.0106901280458572,0.0066309570584212,5.203365000000001,10.394343,6.411926603901611,1.8346126301792416,0.6172042504525824,1944.215,3016.502,2401.549781170483,1283.8640598792374,0.0007860994990279,0.0065200602300652,2994.992,4346.973500000001,3617.6746187446975,1877.216444480445,0.000540924638946,0.0064340574095706,18.464,36.924,21.617746395250208,5.31327388610243,0.2191580714293502,5937.596999999998,9072.603,7281.80751145038,3861.993130107957,0.000262154829627,0.0064340268227422,2.4239999999999924,3.7550000000000097,3.032636980491956,0.2528617184428611,4.4952174887186365
7,21.14845918367347,34.641000000000005,2.1700789115646257,0.0466403523809523,471.3762210884353,1012960701.064422,1265,1470,58.0,107.0,84.26086956521739,44.442442587682,1.1620553359683794,1.1620553359683794,2.324110671936759,0.0131960939561889,0.0229044493583713,0.0098067088817549,1.998418972332016,113.501,223.2550000000001,167.86597470355733,85.40208792089864,0.0120753565826146,0.0099633442458104,3.926558,7.841787000000004,4.8623442695652175,1.528724269557712,0.7186174092666183,1427.874,2536.7910000000006,2029.8453612648225,1081.3461951956267,0.0009348966885567,0.0100841006868241,2342.9605,4232.481500000001,3333.053260079051,1772.9915637114136,0.0005730437043515,0.0098067088817549,17.484,34.968,20.82731067193676,5.394403327162653,0.2140620488868085,4547.0215,8401.009000000002,6617.950424505929,3490.0285220443275,0.0002916831129896,0.0098067088817549,2.119,3.086000000000041,2.364055335968367,0.2967692825336397,3.5004227638229604
8,23.95639779005525,34.641000000000005,1.9306961325966847,0.0455158874309392,533.8112182320442,1451103458.322583,1243,1448,53.0,103.0,82.23330651649236,43.0546959915948,1.164923572003218,1.164923572003218,2.329847144006436,0.0112812248186946,0.023606176763476,0.0083905513786342,1.997586484312148,99.22299999999998,196.34000000000003,141.9916371681416,68.28063208978335,0.0152690057267794,0.0085673594053591,4.394859,8.781292000000004,5.485722977473854,1.559244765755543,0.6892916757872153,1312.9229999999995,2613.3210000000004,2099.748304102977,1111.0556932645686,0.0009133865687154,0.0085253073433613,1915.5865,3729.208000000002,2949.47973692679,1555.08194546465,0.0006539130596437,0.0083905513786342,18.062,36.117,22.673768302493965,4.785347770380474,0.2347353184403401,4199.096999999999,8156.624000000002,6512.452537811746,3409.773689291268,0.0002980685567048,0.0083905513786342,1.0730000000000215,2.103000000000023,1.2649018503620264,0.1182623516167059,9.869179774716711
9,19.687949119373776,34.641000000000005,2.0120339204174824,0.0289266986301369,456.1638284409654,613805417.5686888,1321,1533,58.0,106.0,85.20439061317184,44.95522216869681,1.1604844814534443,1.1604844814534443,2.3209689629068886,0.008845084660096,0.0227033354708724,0.0063621082545421,1.9969719909159729,123.98799999999996,233.72000000000008,166.62363815291445,80.27797311609665,0.0130766446178708,0.0065494092288328,3.318925000000001,6.628949,4.295050815291446,1.1551622745796344,0.9410985691216912,1275.4089999999997,2119.5019999999995,1760.4615548826644,942.6946075103796,0.001075406407776,0.006514746987552,2240.4995,4082.6305,3270.0843115064345,1733.752544167643,0.0005876618767434,0.0063621082545421,15.957,31.913,18.31085162755489,4.179626967632415,0.2695215649215496,4418.743,8092.183499999999,6502.528384557153,3429.780148233664,0.0002975657547863,0.0063621082545421,3.687999999999988,6.220999999999933,4.4866752460256825,0.2712177367925704,4.558737984491068
