,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
16365962-f80b-47cb-bb10-c1c786bdb396,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
3b0858af-3381-4393-bbae-337f27eb42c5,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
7e555248-1e20-47eb-af4b-eb43e8bd5587,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
8d57e9f3-c037-40e1-ab13-7a2b25b9aa61,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
eae03ecf-9167-4f77-b1e2-14b96ef3103d,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
fbd4158e-0b7c-4896-b884-bc973d9650ac,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
771767d6-cc15-465e-aefc-84d1dbc6241f,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
cdf823cf-990d-495c-9442-4cc87b099b77,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
1ab06864-6090-4897-96bb-a52c94dffe90,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
97bcfeec-ba71-4fcb-9c5e-2efbd3eb4f3a,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
f5b7f947-a2ba-4674-8154-461f633dfe87,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
2a3e4642-3758-4bf4-912a-b7afcbfb9eab,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
6914f57b-cfeb-4486-b5c2-e0b6ac402463,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
1205e35c-1dc9-4585-909f-7a6dc9b55268,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
3e405390-5595-4467-9b97-f8f20cd1a605,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
ee181375-7fce-4b88-8600-3d0f26d804fa,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
ffbd7310-256e-4f3a-ac1c-0487129e8888,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
