,R^2
0,7.30615568045323e-12
1,7.730927009674815e-12
2,8.151257446797899e-13
3,6.346922987177095e-12
4,6.475930902638538e-12
5,1.5638601524869955e-12
6,4.171329948121638e-12
7,4.747535697902094e-12
8,6.032729871208176e-12
9,1.5907275496829243e-12
10,1.5201173653167643e-11
11,1.4814593995993164e-11
12,8.112177596331094e-12
13,4.3076653355456074e-14
14,5.053957252698638e-12
15,4.1024961205948784e-12
16,1.1025402812947505e-11
17,8.05244759760626e-12
18,2.2670754162845697e-12
19,5.136557845730749e-12
20,6.057376822354854e-13
21,1.2168044349891716e-12
22,9.934941758160676e-12
23,3.928191105728729e-12
24,7.30659976966308e-12
25,1.4641177159546714e-11
26,6.714406808328022e-12
27,3.9179770539021774e-12
28,5.8757443355261785e-12
29,2.1507240433038533e-12
