,R^2
0,-1.2909302515851095e-09
1,-3.8175329564182903e-10
2,-9.328542383002514e-10
3,-1.3153231837037538e-09
4,-7.46961825726089e-10
5,-1.2170644492215388e-09
6,-1.3839802637249932e-09
7,-1.0342711131983151e-09
8,-1.8697394743583118e-09
9,1.4153123117921496e-12
10,-3.6346747833704285e-10
11,-1.6048553597158843e-09
12,-1.3055763137259646e-09
13,-6.820555231712433e-10
14,-5.763991506313459e-10
15,-8.302156739858901e-10
16,-8.921217098389889e-10
17,-8.571321430395074e-10
18,-5.138238723390032e-10
19,-4.783737850289072e-10
20,-9.151364110948634e-10
21,-8.939260442986097e-10
22,-1.5585617241242744e-09
23,-2.9682278857023903e-10
24,-7.34489802312055e-10
25,-7.804872304006949e-10
26,-9.847640480842301e-10
27,-8.088978376008527e-10
28,-6.621361237080237e-10
29,-7.120279921224437e-10
