,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
5b09ed4a-fe11-4f97-817c-f20e8d9ef4db,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
eb904bfe-41e8-4527-9eb6-db3f72c8f523,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
8576c0d7-a8cb-4743-816f-5ea7a85882ab,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
c5ed2f0d-f3fa-4860-ad80-46c1dd6b0625,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
5126e050-2098-4685-ab10-8aa9262418ee,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
0c3420e5-d15d-4521-a148-d91f08ca0aa4,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
f9258833-b814-4b5c-90b1-c47e77313a3d,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
8ce33fa8-5812-42b3-9d57-8c0d6c107df0,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
64874149-2af6-41ec-9ebe-1552d228dd3f,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
a9a23409-fd7e-44f7-8b37-ad9941df1e4c,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
890e8b7b-25aa-496d-a082-2ead94bd80ab,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
f95d6b1e-1ffc-4672-985a-a6eb2840f5c4,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
f259fea0-01e1-4539-9350-cb4c79863a9d,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
9b882a8f-b093-4df7-b321-632b9d41e6b5,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
44ef2090-83bf-4c59-959e-723315351528,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
78e89f47-f163-44ef-acc9-a8e5abc95fca,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
fc96fb76-fdd1-4003-8c44-0e522bc16ce9,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
c19cbe73-7567-4c97-9599-4452b24a7fd7,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
7cf3f25b-1687-4483-93ab-f99658bc4a0c,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
0163ae60-7a00-4719-bd27-6320619a7767,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
59087eab-61dc-487e-a994-0f0b02ddb115,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
5692051b-a64f-4324-8234-cc72e07699bc,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
c52afe38-1d1b-4c18-a70e-2ac11f717e2c,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
0580859d-2127-48c1-a153-d261de510bf7,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
64efd272-fdc6-4666-a94f-22af946fefac,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
4f0c157c-9a27-4c40-aa8e-636748c11d56,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
b1ef0b7f-9401-49b2-9793-589334d0ac80,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
0bb278f7-9efa-40ca-b299-0bb05c27c5fb,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
a7357f0e-0359-438a-a851-8839d186836b,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
7f56b26f-a682-4301-97fb-b2fdfcd19fb5,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
c00dad18-fe6e-405f-80e0-edba079a1908,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
afc1b90c-905c-4b56-a954-764629019f73,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
894c93ff-0204-4768-9fef-800f2af8ccc2,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
8428c52c-c7c5-470c-b631-36516d4390e2,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
26124ce2-6207-43b1-99d4-3c8a3c272f87,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,True,,,,,,
8eeb38fa-fa8c-4ebd-8e74-9ca9207d8ebd,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,False,,,,,,
6776a96e-526c-482e-9dc9-58c282c8aa7f,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,True,,,,,,
bc6b80b8-08a1-4ce0-8de6-9b562ee12f52,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,False,,,,,,
c3fc45e1-c8f3-4855-afc3-40393cf398f8,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,True,,,,,,
5afa44bc-9445-4c62-9644-b5b70d2ccaef,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,False,,,,,,
5fd0abc3-4853-4c2d-b6ac-1add0a05a916,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,True,,,,,,
