,R^2
0,0.07832762507096469
1,0.05476277563319243
2,0.18210915761693613
3,0.06645511423786465
4,0.10603560095210829
5,0.14937237042629936
6,0.22226860477996424
7,0.1641249421085751
8,0.11554138258884694
9,0.08682402141840728
10,0.16241455420965067
11,0.16509792981100413
12,0.10797666938114303
13,0.13585101384742315
14,0.07225757064224614
15,0.1320326966126466
16,0.10344315705328166
17,0.09178954929117444
18,0.07986068245955014
19,0.24062974658227398
20,0.08021233514069304
21,0.11009045232193548
22,0.03402737224737251
23,0.07515275135419752
24,0.13139755500382155
25,0.16441028733334173
26,0.14725036177641782
27,0.11003803277190827
28,0.0788716381682587
29,0.13315457873377712
