,R^2
0,0.004203803097788561
1,0.00303467029506721
2,0.003780154193072982
3,0.004067586367767495
4,0.0036399871016787877
5,0.004083428225582164
6,0.0040736998756019105
7,0.004115631746124282
8,0.003353839814014825
9,0.004148377765006095
10,0.004104997350386164
11,0.0037707933655896086
12,0.0038981977531157286
13,0.0037087619443725295
14,0.003942051684537318
15,0.0050940277845924475
16,0.004511024452678591
17,0.003615909703695408
18,0.0034239149256360957
19,0.003651271205840634
20,0.004477216383561355
21,0.004252652697238846
22,0.0047711001546199006
23,0.004830536850274569
24,0.0038026902923760098
25,0.004936775633265333
26,0.0031555033146499767
27,0.0047787423937297735
28,0.00433626608952975
29,0.003912562420925858
