,R^2,num_observations
0,0.2379046068299706,350
1,0.2514177738823098,312
2,0.2024087745945493,276
3,0.2358244183580449,240
4,0.22346322248296324,203
5,0.2980701327768047,166
6,0.32816187385793105,130
7,0.39846348643731544,93
8,0.6336301417620329,57
9,0.9866750712893984,21
