,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
994c382f-d973-4a09-b352-1e7194297ea8,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
ec45b95d-cb34-44b1-8d1d-85b4bd607a13,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
0b08f9f6-7fd4-4d62-a010-fad29bf3ff15,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
aafcfbcc-323c-4e2c-a71e-f8a97ca737a8,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
3a08e767-647f-4f8f-ab42-839cb5b8674e,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
2401aafd-1221-4dec-a963-3e8ab80d214d,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
5860ce87-564d-48af-8639-a976ce2ab9b7,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
e885c3de-fb0b-47dd-b548-6d286ea51d17,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
1f3f7e18-0175-422e-a1e9-53ba4530bd8e,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
8c0d195a-1160-4d29-b021-983f2e98f003,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
328870a4-8ac0-4224-9e38-6ce50a65e8b2,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
67bea8c3-7ef9-43c2-929f-82b28f602055,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
6bc44510-16db-48ee-b62a-f60e9d1dcd81,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
4d169a24-2645-4a5f-8980-836b1232e607,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
4af0342a-3e34-4b46-9f32-f38a88d45406,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
05bf7550-1ca9-4dfa-a1e5-063c233c1349,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
6088c6e7-06f2-4c1d-a3c9-7dee6be3b923,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
66ec0e4a-1805-4900-8092-c330e7d1f7ce,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
62ea8496-5cf4-4b2f-a19c-31de2e519fd6,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
56dabdfc-796a-427f-ade9-2520196fdfdb,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
bb8204f5-c645-4e71-9669-a5fd6a8b3cbf,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
7a7164a3-5870-4c58-b67f-64643559bec7,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
09a69217-d46c-4f44-9b5e-9c46715daa30,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
3a406145-8077-45cf-aa1b-64c887c05b52,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
4ad91029-d75a-43c1-8c15-1232eb3ec42e,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
c04ca07f-9be9-4983-87e4-c67fcf60f639,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
785d0c19-13be-44dc-a892-3d876f9ad95b,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
36b3bcda-3080-4894-b30c-cd2a9d88f561,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
2666538b-1209-44dc-a31e-50b88f17b043,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
75d3d21a-8aa2-4764-827e-5c673a79719a,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
b6fc907b-67f6-45d4-b485-f381bc4df3db,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
f3c35a7b-0cd8-4a7c-a9fc-b56b4a08055e,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
d1c23d64-9712-4ea9-a514-54c43216a7de,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
d0c38a68-d0e9-42b1-a74f-0a19edb917d4,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
3ed10e62-0932-4de5-9fa1-a3c90ba83d80,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,True,,,,,,
674c41b8-5e82-4c40-9398-0488fceb9607,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,False,,,,,,
3128bd8b-7e91-40b9-abc4-7c690e6a93c7,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,True,,,,,,
9ed991fe-e4ea-4569-9ce5-5277b2ba4ec6,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,False,,,,,,
82544e78-c9a3-454f-a7e0-61bb115e2b60,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,True,,,,,,
52d2662b-7281-493a-aea6-582e95ff5cbe,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,False,,,,,,
a448fceb-3de1-44f0-8ac7-21989ec1bd62,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,True,,,,,,
3a0c10bd-b20a-4d77-a918-77b83b49f574,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,False,,,,,,
e634486a-60b9-48e9-b2e3-cdad1c601404,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,True,,,,,,
7fe23815-71d6-4096-b4d8-ab98f2aafc0b,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,False,,,,,,
021f1853-44cc-41e2-ac67-506e8e244146,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,True,,,,,,
0303f4f3-8e58-432f-abba-27bf35feec25,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,False,,,,,,
e4ebf90f-c85d-4e81-8e31-dff25751a98a,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,True,,,,,,
aa56d6db-4db1-4a54-b7fa-de9fd5c7d212,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,False,,,,,,
075d1fd6-608b-49d4-b3e1-1d3a31803259,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,linear,,,
45bdf85c-7e29-4a0d-b49a-3183637ea2e0,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,poly,,,
11af5843-1c36-4aa5-b026-cc42ce386120,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,rbf,,,
1f36f131-61c6-4ca2-8ce0-7a0ca20affd1,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,sigmoid,,,
ede4f1f2-7675-49bf-a2ac-897709590820,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,linear,,,
