,R^2
0,0.01189678498733282
1,0.003009597999465541
2,0.009380272589886163
3,0.010319696131483536
4,0.008834121984360621
5,0.004376018118849245
6,0.00647665966938904
7,0.0032588987110635514
8,0.007557139742414565
9,0.012858931868632628
10,0.0032934396125083865
11,0.007846555420315426
12,0.009299514906282669
13,0.008132660419036597
14,0.00850560037957293
15,0.0095211395986593
16,0.0071391317208746585
17,0.009298792923901456
18,0.009046919860601799
19,0.005685876955348723
20,0.008834517204184267
21,0.008846431490467266
22,0.0073263095221913765
23,0.010238886454052687
24,0.008687005520101376
25,0.0062259845672679726
26,0.0059523983672844505
27,0.004731929611955343
28,0.010315996872827915
29,0.005254312662386296
