,R^2
0,-6.240325073347819e-05
1,0.000967979236213834
2,0.00013695021051296496
3,0.0009529938979442321
4,0.0005154829341807998
5,0.0007908892176805571
6,0.0013178923205549031
7,4.63069480304279e-05
8,9.385671695605335e-05
9,0.0003462469337870422
10,0.0006685957431243894
11,0.00045310864437642095
12,0.001365041466081629
13,0.0011697943982198478
14,0.0003260174595300924
15,0.0006992599677040356
16,0.00017271520306483268
17,0.0005602002222170333
18,0.0006083243637646785
19,0.001148400212589995
20,0.0012274034186042782
21,0.00027232360736539896
22,0.0008051395935159134
23,0.0009652670976175726
24,0.0006908333624212615
25,0.0012282944596256895
26,0.00023384017438665694
27,0.0010447490414514649
28,0.0012273043489469115
29,0.00018330052409698538
