,R^2
0,0.12207079813902078
1,0.1352845849965829
2,0.11389579850846909
3,0.12390669011069244
4,0.11176448032727027
5,0.11601470677485981
6,0.12363366455297486
7,0.10279440485701807
8,0.1260546272111165
9,0.12544918641178704
10,0.09781874926758749
11,0.12360520817461385
12,0.11930757155991556
13,0.13942622557014317
14,0.1065449339637643
15,0.11360247990645089
16,0.11620958798743786
17,0.10492212250081767
18,0.11144337436770002
19,0.13032536923411853
20,0.12259084559563271
21,0.11579769364997439
22,0.1310557676227796
23,0.11375230591122343
24,0.14597110537494296
25,0.14550638928033266
26,0.112849935090643
27,0.11346474014967833
28,0.12435624948041535
29,0.10263283783132893
