,R^2,num_observations
0,0.3802919579116727,350
1,0.33957548231828283,312
2,0.3340480287390125,276
3,0.39997892968463333,240
4,0.4613869338978114,203
5,0.31425058870360034,166
6,0.3839561685883688,130
7,0.43851410243518685,93
8,0.42627721019844966,57
9,0.4312725765758161,21
