,R^2,num_observations
0,0.36362407751468373,350
1,0.3145175772761546,312
2,0.331872637050476,276
3,0.39800051293470895,240
4,0.4556649092125812,203
5,0.3339255599052955,166
6,0.4301632623613494,130
7,0.6376640815169483,93
8,0.6675793182057286,57
9,0.9832543391746628,21
