,R^2
0,0.0076097726931751986
1,0.009281413490367263
2,0.009738435120747346
3,0.005571918736629877
4,0.0105363810706669
5,0.004217515490005486
6,0.004181765208274069
7,0.012567617035908585
8,0.007799217556387794
9,0.007765001598608712
10,0.005585900680650013
11,0.00434663281857095
12,0.006003675081959314
13,0.006154890451479544
14,0.007044798006728081
15,0.004383196945886847
16,-0.00012846607785332864
17,0.004729699655913189
18,0.004833202896648348
19,0.003335024035368672
20,0.007643005366636646
21,0.0029562675655727677
22,0.0061619765877412025
23,0.004113421798454642
24,0.008365005703160788
25,0.005293868311872507
26,0.010120533919314778
27,0.004404595182115667
28,0.002478680553575141
29,0.014405322263431386
