,R^2
0,0.002074948621729966
1,0.00036105789282092626
2,0.008050375692201905
3,0.005871794089577276
4,0.003472101443772191
5,0.005815979761666257
6,0.005678460057972012
7,0.007606670033445062
8,0.0009175567344524849
9,0.008424244589885777
10,0.006491895890026966
11,0.005311333451983313
12,-0.004079924800932222
13,0.011071025600065565
14,0.006425376106089953
15,0.008110600537251433
16,0.004199156434954832
17,0.005811414461525333
18,0.006925402153812765
19,0.005047310957352669
20,0.004172051778136288
21,0.00626237872245361
22,0.0008200217239959784
23,0.006665053664172138
24,-0.0005003058060717436
25,0.00670638613847796
26,0.004781321799384841
27,0.004113102613963804
28,0.011103859433598262
29,0.008353252428355495
