,model_type,n,C,epsilon,kernel
8b6e5a13-394d-40e5-9442-ef078da7c230,SVR,500,0.10000000000000002,0.0010000000000000002,
b21a1ba9-40f0-4f6f-8389-cb0b62fbb061,SVR,500,0.10000000000000002,0.0010000000000000002,poly
7a157588-89d0-4f37-861c-cdb72e45b4ec,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
71d612fa-f74d-478d-8e83-b658931cc692,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
84d455e5-143f-4464-b155-b3ad4c4dcfd1,SVR,500,3.1622776601683795,0.0316227766016838,
696ebae1-81b2-4b92-9ba7-17ca6145b913,SVR,500,3.1622776601683795,0.0316227766016838,poly
ad0bb699-10e9-42d0-8269-b318a79fa6b6,SVR,500,3.1622776601683795,0.0316227766016838,rbf
6ccf247c-8f2a-463d-b5cb-c62ba5f5cffd,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
cdecde10-a7f7-422a-9c89-9fdbe70d3e7a,SVR,500,17.78279410038923,0.005623413251903493,
4f7857cc-1244-4d2d-abbe-d8c968aeb05b,SVR,500,17.78279410038923,0.005623413251903493,poly
64f7213b-8894-4b0e-8658-7b98ecd1659f,SVR,500,17.78279410038923,0.005623413251903493,rbf
7b0ec3e6-1a64-43cb-909b-eeb6474683ed,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
e3f0c4a3-bf01-46ee-8b0f-d0b32ffbc114,SVR,500,0.5623413251903492,0.1778279410038923,
6eb46776-c021-4063-a9fc-2995791cfc08,SVR,500,0.5623413251903492,0.1778279410038923,poly
2e79d922-29ff-47b6-b8d2-5ee0502f1db3,SVR,500,0.5623413251903492,0.1778279410038923,rbf
c987ddbc-b293-4cb4-bcff-b39d1edd2dde,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
1208c0a0-7222-4d6a-9da8-dd0dc1de3d9b,SVR,500,1.3335214321633242,0.013335214321633242,
46a26fbf-fbe8-4881-9a1e-687846cd2717,SVR,500,1.3335214321633242,0.013335214321633242,poly
3fb06445-b4a2-4792-a08d-44c600f29d44,SVR,500,1.3335214321633242,0.013335214321633242,rbf
18026e54-b03a-41c2-aa91-45f8b73ef32f,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
bdc438db-d6cb-4937-861a-fe606edda611,SVR,500,42.169650342858226,0.4216965034285822,
29238a66-3097-49f2-93e1-1d7039bb2078,SVR,500,42.169650342858226,0.4216965034285822,poly
caae4941-a247-4af0-a349-70ebb5c04957,SVR,500,42.169650342858226,0.4216965034285822,rbf
7e6600a7-0322-4efb-9df6-e57d1cb48dc1,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
c8128dc6-fbc5-471d-b72c-0715e22e7295,SVR,500,7.498942093324559,0.002371373705661656,
86041dc2-0f7a-4f59-83e8-f2877059260a,SVR,500,7.498942093324559,0.002371373705661656,poly
af4ca139-cccf-47d0-9626-b4755556aedf,SVR,500,7.498942093324559,0.002371373705661656,rbf
09998c46-5a73-4c91-9fc2-7b1ae212896e,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
a0a1d4a1-aa81-4fb7-9ebf-a8d67c1c6c82,SVR,500,0.23713737056616557,0.07498942093324559,
ea61c989-4dec-4467-9d3c-8004b0e698e3,SVR,500,0.23713737056616557,0.07498942093324559,poly
7187fe46-eb46-4463-8e8f-cbde39169e32,SVR,500,0.23713737056616557,0.07498942093324559,rbf
30ba42d7-160d-4974-af9b-771c759dc49a,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
507040b2-77f8-49c4-899b-6b9c7ba1a133,SVR,500,0.3651741272548378,0.008659643233600656,
33646209-2b07-4038-a553-81f62814f4db,SVR,500,0.3651741272548378,0.008659643233600656,poly
d00c5ad1-9002-4ee7-ae8b-09a5b698317c,SVR,500,0.3651741272548378,0.008659643233600656,rbf
2b1756d3-307b-4793-a089-5a1e5cb3a0b2,SVR,500,0.3651741272548378,0.008659643233600656,sigmoid
b5e506f1-1e7e-45f1-851d-4e0f6d43da8f,SVR,500,11.547819846894583,0.27384196342643613,
2552f1d2-d5c7-439b-8508-e2586f4c0c85,SVR,500,11.547819846894583,0.27384196342643613,poly
4979f086-703b-4da8-bd11-8650d078060c,SVR,500,11.547819846894583,0.27384196342643613,rbf
4fb09a1d-b3be-4555-8817-feb7fd949947,SVR,500,11.547819846894583,0.27384196342643613,sigmoid
da21fb19-fc09-4c07-a5bf-fe275fb24e29,SVR,500,64.93816315762116,0.0015399265260594922,
8957af74-1e99-4603-8806-8cbf85ba6049,SVR,500,64.93816315762116,0.0015399265260594922,poly
6d5f063b-f3c3-4cf9-87ab-41180149fce8,SVR,500,64.93816315762116,0.0015399265260594922,rbf
b46ffd7e-52b3-4d22-bf03-489a4f3dd721,SVR,500,64.93816315762116,0.0015399265260594922,sigmoid
3c72829f-ca4e-4532-a7f2-a897d029d70e,SVR,500,2.0535250264571463,0.04869675251658631,
1b35c0a6-ad0f-4278-ab70-022b3b6d2e83,SVR,500,2.0535250264571463,0.04869675251658631,poly
9fc2aa74-b291-45b7-9d35-69e415e43975,SVR,500,2.0535250264571463,0.04869675251658631,rbf
f4cebd66-3cff-407d-9813-68b58ecca8c0,SVR,500,2.0535250264571463,0.04869675251658631,sigmoid
eb4e709f-5ea4-4eaa-825d-007ef8a2bf6f,SVR,500,0.8659643233600655,0.003651741272548378,
b99c3054-48a3-4c4c-afa2-7942da730bbb,SVR,500,0.8659643233600655,0.003651741272548378,poly
