,R^2
0,0.013975339338868409
1,0.013952384919821537
2,0.010108552397774195
3,0.012777538373985986
4,0.01364794329799568
5,0.015026719419759749
6,0.012546792460446543
7,0.01052086789119655
8,0.01208931449723194
9,0.015384846262351592
10,0.013179896084807408
11,0.009993179638184246
12,0.012089355412476022
13,0.014778984217260094
14,0.012243867333414094
15,0.013737470129570828
16,0.012870058492279068
17,0.01013048420137408
18,0.011359867372028987
19,0.016397489021582556
20,0.009359561019024465
21,0.01616436039949687
22,0.01015094568431929
23,0.014228982017777114
24,0.007843926338598095
25,0.0179860981954707
26,0.015005094253619067
27,0.013852872978850739
28,0.014659736273705981
29,0.012354006954156227
