,R^2,num_observations
0,0.243012118079734,350
1,0.2638732363276747,312
2,0.264771513074992,276
3,0.2669609281760703,240
4,0.26784680636446534,203
5,0.27302839680825386,166
6,0.337392867040727,130
7,0.4722464285654254,93
8,0.22297946529754242,57
9,0.6195406492483647,21
