Unnamed: 0,SVR,set,MLR,RF,MLP
0,0.8982370196449257,train,0.8883066394995973,0.9839638946351349,0.8348522409469386
1,0.8966138120613449,test,0.9270149692267232,0.8111777661478845,0.9380372335731416
2,0.9407963983536866,test,0.8994251404028679,0.8066744042125618,0.9089721043156676
3,0.9299066395474116,train,0.7850700845912209,0.8066744042125618,0.7185852246902813
4,0.9242055055255556,test,0.9050677019141476,0.9816103057908931,0.8407524827885551
5,0.918335262487368,train,0.964405879036495,0.9412777709484691,0.9348618413706156
6,0.9359163692288242,train,0.9343447584234018,0.9776761669152492,0.9260042514648208
7,0.9195538139320438,test,0.8626176149010889,0.8066744042125618,0.7661625312506204
8,0.9245421248288342,test,0.9534239164208779,0.9121579229209972,0.8932945514571247
9,0.8538559550756397,test,0.8149561719241494,0.8066744042125618,0.7226502924449076
10,0.8844575880828232,test,0.8964857847012321,0.8066744042125618,0.9042839867714914
11,0.9154024371864616,train,0.8220951386533533,0.8066744042125618,0.8420093791778693
12,0.9184037116589681,train,0.8960734818182283,0.8503347831119541,0.898082898762611
13,0.8180194608654361,test,0.8398787201956178,0.8143117238457446,0.8691733657720749
14,0.9292494240623056,test,0.9178417894270456,0.9758099053293652,0.8994749544782927
15,0.9251088362696688,test,0.9132192669632174,0.8627617866114026,0.8341816503974389
16,0.94301919783108,test,0.9328828007652338,0.8066744042125618,0.9108870707274856
17,0.8601490163340874,train,0.8430133531441292,0.8066744042125618,0.8706084617971028
18,0.9966064215029464,train,0.9517289398861768,0.9724990747328948,0.9537403105473006
19,0.8961183282223295,train,0.9045014551522959,0.8066744042125618,0.8559256849978779
20,0.9976301952342796,train,0.8565520118737922,0.957197610585821,0.9322688419035304
21,0.8992058827543901,train,0.8868613067488911,0.8066744042125618,0.8527517482362368
22,0.9178095939937,train,0.9204560384458604,0.8143117238457446,0.8693115794538044
23,0.9237800713070451,train,0.9544832272036969,0.8173431173411219,0.9251076955462594
24,0.9012564747670552,test,0.8656067827296553,0.8066744042125618,0.8615947313585925
25,0.9192179031314682,train,0.8979879745547744,0.8066744042125618,0.9343967696188544
26,0.9180529314003169,train,0.9493172254576032,0.9763265750019524,0.9255620364754622
27,0.9002627472363901,test,0.8503667310730992,0.9763265750019524,0.8241610323202793
28,0.9213363827664602,train,0.9128381315088472,0.8119948102464132,0.9137782455316988
29,0.853953218442855,train,0.6692388839611585,0.8066744042125618,0.5128807739655201
30,0.9412668709187302,train,0.8817378411556712,0.8195954546346852,0.8992949144861848
