,R^2
0,0.01377296277154516
1,0.014374842652087105
2,0.01496873488450634
3,0.012025918886953701
4,0.013364370095859224
5,0.012224541764120356
6,0.011800612111061426
7,0.012449344931600326
8,0.01454710313164076
9,0.012587938833944157
10,0.011752476855572791
11,0.00840244835131898
12,0.009644300572998699
13,0.015112474187695346
14,0.00688193683886662
15,0.01249065830353524
16,0.01614717551598699
17,0.015563334756641733
18,0.013343628760795978
19,0.009083904400015275
20,0.011779390654126587
21,0.012431876163546907
22,0.013460642231867714
23,0.011288070451181742
24,0.01713018628504137
25,0.013455889621487804
26,0.01333047635491269
27,0.011850530893407263
28,0.014256783648453397
29,0.013469220666290527
