,R^2
0,-1.4349113008904624e-09
1,-3.595357567220958e-09
2,8.70455663104508e-09
3,7.491421927241504e-09
4,6.043119560317223e-09
5,9.694025360218461e-09
6,9.546171408914006e-09
7,4.568178169073178e-09
8,3.471076093219949e-09
9,6.6052046054920766e-09
10,-2.224947226459051e-09
11,2.593468773071095e-09
12,7.194179141301049e-09
13,6.351429826523258e-09
14,8.570771314886372e-09
15,7.49272244249255e-09
16,9.516911703144615e-10
17,1.3571561874314853e-08
18,1.5542599984819105e-08
19,3.195590236870771e-09
20,3.5553163746371297e-09
21,6.384482498233979e-09
22,9.450932259014166e-09
23,1.4281718918596198e-08
24,9.763440944610124e-09
25,5.52271872678034e-09
26,8.267049711463414e-09
27,8.138241747168706e-09
28,-1.953294082035484e-09
29,6.35850327945775e-09
