,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA
0,15.47049040247678,34.641000000000005,1.695447678018576,0.0478871892901618,448.1199925280199,711202058.6066002,1364,1615,61.0,112.0,86.81378299120234,44.75652293651016,1.184017595307918,1.184017595307918,2.368035190615836,0.0105392156862745,0.0226005746544561,0.006388411445149,1.991935483870968,96.817,191.97300000000013,136.40679765395896,63.21870268383319,0.0163085603065041,0.0067624013622791,2.732246999999999,5.335454,3.866838820381232,1.896282881849164,0.5377646120555883,956.048,1714.228,1394.725634164223,723.3111450676985,0.0013997289354635,0.0067504987714365,2428.6225,4560.234500000002,3480.8999461143694,1777.8818764574012,0.0005688033886719,0.0063925032446022,12.51100000000001,22.623999999999988,16.740244868035195,8.276717192754463,0.1227459799491798,4935.483499999999,9063.1465,7024.425412390029,3621.401344983574,0.0002793171792454,0.006388411445149,0.3310000000000599,0.6520000000000579,0.4761546920821444,0.123473074531562,8.330490660023024
1,14.173659263959392,34.641,1.4658527918781723,0.0368396484771573,420.3544137055838,351712991.7722081,1322,1576,54.0,106.0,79.857034795764,40.64427306595082,1.1921331316187596,1.1921331316187596,2.384266263237519,0.0209595959595959,0.0251447949543969,0.0053232567665428,1.9984871406959157,83.78200000000002,167.06500000000003,116.38886535552192,50.58422163560588,0.0205103347112206,0.0055910841040871,2.8575659999999994,5.628593000000001,3.689980124810893,1.315411794763058,0.8077542808534721,803.279,1598.663,1183.7479228441753,595.2358273679796,0.0017189743888443,0.005417746704118,1987.922,3841.0665,2907.6271626323746,1466.6084546314005,0.0006966747472549,0.0053232962425472,16.181,32.349999999999994,20.39557715582451,6.590046557357514,0.1628674060445258,4155.204000000001,8160.387499999998,6146.495703479575,3128.430933108368,0.0003266813713583,0.0053232567665428,3.593999999999994,6.390999999999991,4.093108925869892,0.170389638574357,6.939794680401804
2,14.9776875483372,34.641000000000005,1.5695011600928073,0.0387921523588553,412.31884222737824,437784254.6404486,1102,1293,56.0,109.0,80.41651542649728,38.98809200017803,1.1733212341197825,1.1733212341197825,2.346642468239565,0.0163636363636363,0.0264031771901833,0.0072311008231331,1.998185117967332,98.31300000000005,194.25000000000009,136.60779945553537,55.75334872439016,0.0187658721006795,0.0073722752980184,3.205394,6.278395000000001,4.199667794918329,1.411515379249357,0.7690932988552476,829.9860000000001,1655.5860000000005,1237.2106878402903,614.6871857773255,0.0016695543864044,0.0073434201572538,2016.366,3974.0335,2986.3380961887474,1383.789333381138,0.0007480192073335,0.0072311817443037,16.192999999999998,32.371,21.51185117967332,6.528097258555574,0.1683040620159482,4316.8795,8404.180000000004,6198.949487749548,3005.0747916726427,0.0003425521904483,0.0072311008231331,0.8220000000000027,1.5200000000000389,1.3339818511796904,0.0958692691514658,12.11376904222006
3,14.43095067264574,34.641000000000005,1.6640762331838563,0.0381742178090967,371.1454298526586,396294048.8488149,1324,1561,59.0,112.0,86.66012084592145,45.0973138500113,1.1790030211480362,1.1790030211480362,2.3580060422960725,0.0151285930408472,0.0225630151907418,0.007830371258989,1.998489425981873,103.08899999999998,205.78099999999995,148.1791412386707,66.93827307821417,0.0156533508117389,0.0079976078117161,3.13267,6.264219000000003,4.308607546827794,1.6326203674348547,0.6463537332045405,911.499,1695.513000000001,1366.1885105740182,724.5873266733352,0.0014067164880279,0.0079253911344647,2253.6525,4090.3905,3196.612350830817,1581.474203973166,0.0006467298848858,0.007830371258989,16.913,33.718999999999994,22.837735649546826,7.649501366709824,0.1395206979722109,4596.499000000001,8729.4785,6755.279897280966,3514.9003682449525,0.0002894947661494,0.007830371258989,2.3529999999999944,3.5799999999999983,2.536271148036246,0.2087797884511283,5.271380859864842
4,15.67146793852676,34.641000000000005,1.6786523582405937,0.0474831093418259,460.3551873673036,592493367.6741507,1604,1887,58.0,106.0,83.93640897755611,43.30564263079046,1.17643391521197,1.17643391521197,2.35286783042394,0.01,0.0237372663369763,0.0047945158175384,1.9968827930174564,86.807,173.27500000000012,122.58403179551122,58.62596647417631,0.0179686767065788,0.0049462707612516,2.644514,5.197180000000004,3.656063199501247,1.6643046193678286,0.62693774448261,846.1460000000002,1688.246,1311.9780667082289,692.1109921500062,0.0014835048548233,0.0048872185204359,2332.2735000000007,4099.259500000001,3291.752619077307,1694.210408093146,0.0006069272103695,0.0047989901158608,11.696999999999992,23.363000000000003,16.262032418952625,7.327831236786397,0.142515657343978,4698.423000000002,8585.518,6799.433702618453,3508.114688460534,0.0002930233878926,0.0047945158175384,0.7769999999999868,1.552999999999983,0.855241895261832,0.0980295168193134,11.012579500745945
5,16.23326237942122,34.641000000000005,1.6512077170418005,0.0471677061093247,445.7853041800643,747740800.1189067,1317,1555,54.0,106.0,78.0531511009871,39.558682000401575,1.1807137433561123,1.1807137433561123,2.3614274867122247,0.0091254752851711,0.0258038756187519,0.0055535612195925,1.9984813971146544,95.69400000000005,189.602,130.6422665148064,56.09643871698819,0.0186169915279216,0.0057323946241419,3.755766000000001,7.510581999999999,4.910463271829917,1.6938900676539888,0.6305480264607842,898.638,1765.215,1315.9682976461652,667.4664528344568,0.0015313513880198,0.0056693834945625,2045.2089999999992,4025.3850000000007,2976.880213743356,1465.2574034071638,0.0006974831682821,0.0055537060122445,18.573,37.093,23.58723993925588,7.329245999819983,0.1468038464987759,4353.433499999997,8546.662000000002,6292.715429384966,3189.116190525812,0.0003200787835596,0.0055535612195925,1.8669999999999904,2.934000000000026,1.926491268033407,0.0592409270401286,19.74185493709265
6,15.977868944099376,34.641000000000005,1.6588639751552794,0.0442934881987577,468.78634037267074,653996980.3980745,1360,1610,58.0,112.0,81.375,42.057190624594206,1.1838235294117647,1.1838235294117647,2.367647058823529,0.0103092783505154,0.0244809087772822,0.0050455380486324,1.9985294117647057,101.048,201.154,141.07692500000002,59.35379892979275,0.0180417710249376,0.0052827202659129,4.135899000000001,8.257717999999999,5.403717908088234,1.7952699021620546,0.6193710998168153,990.624,1918.3190000000016,1414.0922698529414,715.4728754155302,0.0014465387213753,0.0051431929477373,2306.413,4382.562,3210.810934191177,1621.6277705222271,0.000637504647632,0.005045777499457,18.483,36.924,22.857998529411766,7.675845829545955,0.1442978650729276,4669.4865,9020.285000000002,6552.82041139706,3386.6705356106363,0.0003040183848295,0.0050455380486324,1.2930000000000064,2.052999999999983,1.3741161764705891,0.0808182562870577,13.907964086265723
7,15.267487102579484,34.641000000000005,1.779987402519496,0.042525942063971,424.2790271575136,427149048.20404345,1423,1667,54.0,107.0,81.26423049894589,42.158540671488,1.1714687280393534,1.1714687280393534,2.342937456078707,0.0129472693032015,0.0243235185955293,0.0076356136642716,1.9929725931131408,102.288,200.7940000000001,143.1430421644413,65.07110932016006,0.0161384760136014,0.0079302295101046,2.532746999999999,4.736798000000002,3.4130115910049192,1.5659390824183363,0.6619114405698372,870.1779999999999,1732.7470000000003,1337.1229486999298,693.3639146026744,0.0014761189219679,0.0078865698761248,2113.1815,4143.069,3116.9635671117358,1626.7290741253055,0.0006302896746134,0.0076451712843023,10.867999999999988,21.482,15.375928320449736,7.203832083522356,0.1433962734410863,4276.933,8470.042000000003,6435.37273330991,3338.8776174204586,0.0003071184528345,0.0076356136642716,0.4340000000000685,0.8140000000000782,0.592810260014102,0.2509840672575368,4.109817643121631
8,16.30248982271832,34.641000000000005,1.620323703217334,0.0471535701119157,444.3319789335089,653976134.869322,1295,1523,53.0,103.0,81.23088803088802,42.06358064843382,1.176061776061776,1.176061776061776,2.352123552123552,0.011609907120743,0.0242424612195309,0.005481933099314,1.996911196911197,86.57999999999998,172.83300000000006,124.30391042471044,58.18437928902632,0.0179201441468498,0.0056373833524846,2.648714,5.293639000000001,3.838380082625484,1.7442317406181187,0.5900408746505588,884.0930000000001,1702.2429999999997,1359.958284942085,710.4592768250255,0.0014405858584735,0.0055856276768787,1852.0495,3676.832000000001,2872.629124710425,1497.2469034623707,0.0006809594986448,0.00549052581528,11.631000000000022,23.255000000000035,16.420928185328183,7.300250364915586,0.1412841320408515,4231.468499999999,8223.286500000004,6485.304222779924,3358.27470417848,0.0003036442408174,0.005481933099314,0.1310000000000286,0.2409999999999996,0.1712640926640841,0.0768152972137388,13.377673174250344
9,13.918131516587678,34.64100000000001,1.5927985781990524,0.0343840843230403,418.6362975059383,276149975.4974466,1446,1688,58.0,104.0,82.38727524204702,43.181689136479584,1.1673582295988936,1.1673582295988936,2.334716459197787,0.0092400092400092,0.0237049314486316,0.0054778291601654,1.995159059474412,104.26599999999998,184.27000000000007,133.00117704011063,58.32841169866037,0.018081195592451,0.0056259518527322,2.063257000000001,4.032907000000001,2.8952277572614102,1.3677373217122006,0.7561233538406035,821.3250000000002,1528.467,1191.6508699861688,619.5601503855044,0.001652765674066,0.0055633367350362,2240.5185,3993.878500000001,3215.725684993085,1686.254114900906,0.000607079498681,0.0054856745273062,10.480999999999955,20.32399999999999,14.477748271092654,6.954074044614176,0.1483926211689336,4443.602000000002,7974.019000000004,6316.12399308437,3310.8523874949183,0.0003091685954302,0.0054778291601654,0.3799999999999954,0.7569999999999908,0.5116694329183824,0.1726061967867335,6.076472566535626
10,13.221332358104153,34.641000000000005,1.465961966062025,0.0320817870099473,402.80315857226446,219051475.89543596,1437,1709,55.0,109.0,80.86917188587334,41.777634657470784,1.1892832289491997,1.1892832289491997,2.3785664578984,0.0169570267131242,0.0244562529159532,0.0058209998740969,1.998608211551844,84.56,162.802,115.40136743215032,53.344888722830575,0.0195600537522214,0.005984013567185,2.4509319999999994,4.884837,3.28133700487126,1.2678066553937624,0.8395665947499101,757.197,1468.035,1117.8387710508005,586.7674100784482,0.0017408486268511,0.0058995046961901,2041.461000000001,4031.5755,3051.385865692415,1538.0517101707178,0.000666144265788,0.0058209998740969,15.159000000000006,30.300000000000004,19.276207376478776,6.688682127536667,0.1606582761455873,4147.438000000001,8228.713,6106.412833681278,3154.878214524411,0.0003238593278356,0.0058209998740969,1.718999999999994,3.3200000000000216,2.620535838552532,0.1895700691823519,5.720834360318202
