,R^2
0,1.1727554659601958
1,1.284339692147122
2,1.356919032984375
3,0.9284090551406936
4,0.9878080309759469
5,1.0827996032886926
6,0.9077593593832635
7,1.0119814305172428
8,1.1100650646399899
9,0.5690286962141579
10,0.8706784917100798
11,1.1296401262908025
12,1.0991280552334441
13,1.2637212140572596
14,1.1437983768652418
15,0.6583884227631138
16,1.0802732223418992
17,1.1166107635288112
18,0.7191025369589222
19,0.7953633331274188
20,1.110267248294635
21,1.1896863140558833
22,0.8124411176373526
23,1.0156970389650943
24,1.1589837755517183
25,1.0868632440859556
26,0.7360194382703764
27,0.9216311321633286
28,1.2009583597377054
29,0.9337151731189548
