,R^2
0,14.691156214652372
1,15.080262719483459
2,14.279116388101453
3,13.775052847188581
4,13.710757852438984
5,12.19031789732743
6,13.759840280720024
7,14.75275894342417
8,15.099331901620772
9,14.73742249548865
10,14.368394195703663
11,13.419749100983092
12,15.057272546474437
13,13.269943976789753
14,14.535727360563719
15,13.093157442316231
16,15.123824291884006
17,13.54111176793367
18,14.142052697280443
19,15.22554914783762
20,13.664738008844777
21,14.27686644972582
22,14.906299674301446
23,13.739003646724811
24,14.412416283879773
25,14.578919419272022
26,14.748955545340756
27,14.409644475001894
28,15.173390586710173
29,13.561693746878616
