,R^2,num_observations
0,0.6353738018496697,348
1,0.6563428668174287,312
2,0.7047321623257027,275
3,0.6988816817968899,239
4,0.71019541740995,203
5,0.7415634354920346,166
6,0.7404752401399088,130
7,0.8376155273066204,93
8,0.7848293913355979,57
9,0.8966973074634681,21
