Unnamed: 0,SVR,set,MLR,RF,MLP
0,0.24503682541407146,train,0.1877827485111037,0.2303638357835205,0.1924276791904056
1,0.009964230267884287,test,-0.02342704181451044,0.10148216849053417,-0.016450138462289654
2,0.12192277831450173,test,0.2440839222709646,0.1347978312782245,0.2433778444879117
3,-0.04661558382247344,train,-0.05068387064600472,0.0574097138685407,-0.05803789287852008
4,0.5633167643389368,test,0.5368679565326541,0.22009100585190464,0.5380121407148173
5,-0.1656629225579075,train,-0.10790552378859808,-0.1128527173402132,-0.10890145325749452
6,-0.041964052434663945,train,-0.04334134689176905,-0.009192608052328652,-0.04196624540225147
7,-0.3558401376248842,test,-0.2877213569349428,-0.09216250876548727,-0.2862282671984275
8,0.008682667916865783,train,-9.301237027919962e-05,-0.0749308774116341,-0.004671515719190472
9,0.2989338693931932,test,0.2968723169711346,0.2264448334734629,0.29330331171288593
10,0.05150413330320214,test,0.09540548327919716,0.2699717225267386,0.0944452797371126
11,0.6427171425201367,train,0.6707307128961983,0.4921300986651304,0.6742568980018377
12,0.3075216836453384,train,0.30005199970703905,0.27393678642468056,0.2998183515177797
13,0.18893698945125104,test,0.11021971735636196,0.2368028710757845,0.11655891233875038
14,-0.10553286593033616,test,-0.11253939403145624,0.039911619659737205,-0.12065596365826735
15,-0.03585691840912208,test,0.01181701896251297,-0.0360196254315694,0.017372932939731082
16,0.4052512821195989,test,0.3638532159317733,0.11959042573970075,0.3669533411838676
17,-0.10066262546693504,train,-0.053766269314512886,0.11446122575026868,-0.06291880337589584
18,0.06064050735290516,train,0.0708598158508657,0.14720338461913834,0.06606813220332758
19,0.2165845430972254,train,0.1724131290340068,0.06099866776373824,0.16307768092255914
20,0.25306343182873137,train,0.2736311097867797,0.2836335013986352,0.2673810497241061
21,0.2636344277116359,train,0.2108894672778419,0.22036359483517548,0.210682805318636
22,0.4520856346027292,train,0.3865001921365844,0.4799482334230575,0.3902677292675062
23,0.03426356115609541,train,0.08364310946650377,0.007310035244961432,0.08161372155267761
24,0.10688969330591014,test,0.05732497256785146,0.0869308156179242,0.06822354433837033
25,0.02415578854298983,train,0.03916331813895757,-0.03972804555843707,0.04165658854981555
26,0.11084663289992164,train,0.06480377619487399,0.1530212268817379,0.07461312793196817
27,-0.19478209247821587,test,-0.08970028177790773,0.23548961488035375,-0.08575088116499653
28,-0.04482734368129882,train,0.032311875214441954,0.253568763357575,0.02627569574881017
29,0.05061191839014734,train,-0.00526422456604464,-0.08662512031487278,-0.0009510055367787927
30,0.1881193934225264,train,0.17323381413928493,0.05074895051283567,0.17777115411629082
31,0.21016478497970448,test,0.15025304679130544,0.3156413657701264,0.14711730302562345
32,0.23217518012179936,train,0.19199016107412076,0.17521651163384944,0.1909203514793705
33,0.06771867154824063,train,0.10858454462750068,0.13049049866428614,0.10956408354897812
34,0.11084321580845946,test,0.07557712412850948,0.2533229221269491,0.08272475267877873
35,0.34602665325904997,train,0.4298414150627728,0.4208255850246192,0.4345139506479211
36,0.20512104080790686,train,0.16730865972762568,0.17852563785503936,0.16803066768222968
37,0.2540670718017596,train,0.2456470821133145,0.21238216402859572,0.2493998042105267
38,-0.07762832337786485,train,-0.10666250169003012,-0.040984459720968605,-0.11414854023775912
39,-0.05683690234124018,train,0.0537932142928802,0.14766576237278728,0.048423880137743465
40,0.2479558242917109,train,0.2343065787206993,0.3403166737788659,0.23504531961769745
41,0.4924783474073914,train,0.4851978458196559,0.4649130252920829,0.4881270503405081
42,-0.021493728435541315,train,0.009437570052508948,-0.01211161810207533,0.013571921294852352
43,-0.023532125319690626,train,-0.018772475066121952,0.12415484433641295,-0.01940835842040395
44,0.11212643361183028,train,0.15521566497787626,0.2123641136318066,0.15023205410862722
45,0.2639262951241127,train,0.3184770095627619,0.2758104102505302,0.31450890486211797
46,0.24086225119260385,train,0.22360115511065545,0.0655517943667338,0.22159016390138567
47,0.2792260144418813,test,0.2467390133620908,0.26717494183448703,0.23949268825511955
48,0.1370927115349131,test,0.18439988078745895,0.23521620957993106,0.18704461659959007
49,0.1152660408136844,test,0.134383956124439,0.11721558100873827,0.12834910568836605
50,0.5910136311602313,train,0.5043546731290963,0.417801680454805,0.5080543759772526
51,0.17062980311081632,train,0.1747306329931187,0.13353580266282214,0.17214617992558634
52,0.10049217458540427,test,0.29046585206196096,0.09939430773012392,0.293680942571234
53,0.1856363828631936,test,0.23829065128406696,0.14206026987800294,0.23000850792518085
54,0.1462609398647089,train,0.11861114623177214,0.17504780951499635,0.12090853141468702
55,0.190117727184535,train,0.2323064254012647,0.2722161627987593,0.2350522324624063
56,0.4351801740479816,train,0.4054687452456164,0.32274904044219505,0.40642262830914666
57,0.15622146487113564,train,0.08337005643385481,-0.055796362102259266,0.07901759780298752
58,0.16830628821659874,test,0.268718257819903,0.2265194038067636,0.2724429095481269
59,0.23244763356983034,test,0.20577834566516184,0.2678578463250363,0.2061757853871901
60,-0.07316750154090956,test,-0.10200544915684899,-0.05967740364541245,-0.10531414269064177
61,0.45104591118507503,test,0.5331355786688211,0.1301171053099208,0.5329028623502807
62,0.05554564538857798,train,0.1371207968634038,0.30525305028328564,0.13895778476384946
63,0.08533442176945394,train,0.0902012621448603,0.13147392728638502,0.0939157853209638
64,0.27554720480519396,train,0.3088540479027058,0.3457839811808029,0.30978093863529865
65,0.06022960949777534,test,0.031671368785169414,-0.0003898732795171127,0.021733623786346745
66,0.4628177646017008,test,0.4425578108162525,0.14206503796145478,0.444872978359172
67,0.30375653917886625,test,0.2934271009641826,0.233478118802766,0.2897285109893632
