,R^2
0,0.001128246726593729
1,0.0007239281269527664
2,0.0008599996891910378
3,0.000998107794075831
4,0.0008979496320216107
5,0.0006293531332667301
6,0.0014065037341898234
7,0.0009794665217595089
8,0.001219165098995112
9,0.0013772742017320594
10,0.0005224986259572129
11,0.0013648701056347967
12,0.0009581266801491628
13,0.0007914535060078443
14,0.0010707349151755086
15,0.0019260244755694433
16,0.0008760977814635806
17,0.0012125815514700822
18,0.0010483238675652595
19,0.0016094822972302358
20,0.0016496686623671541
21,0.0012213005065694338
22,0.001171137514114351
23,0.0011298229371428103
24,0.0010051763754292953
25,0.0007256306181347982
26,0.0014599355682949344
27,0.0010406939129498083
28,0.0010865389535895664
29,0.0018155264911450253
