,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS,GRADIUS:FLOW,GDIAMETER:FLOW,AVG_ECCENTRICITY:FLOW,AVG_SHORTEST_PATH:FLOW,AVG_CLOSENESS:FLOW,AVG_BETWEENNESS:FLOW,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,AVG_BETWEENNESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA
0,11.43211957730812,34.641000000000005,1.8556885428253616,0.0474351268075639,283.77514349276976,300559842.6367074,1489,1798,59.0,110.0,83.74613834788448,42.98547502473335,1.2075218267293486,1.2075218267293486,2.415043653458697,0.0107599193006052,0.0235573037534875,0.0053569929862277,1.9986568166554732,15209912130.3,28810111252.800007,18503092613.237408,6105664849.694489,1.8031433648563923e-10,0.0061010410280393,103.236,206.1470000000001,149.8056225654802,69.35866309387117,0.0149080351920574,0.0055283638128316,2.964308,5.874688999999997,4.418815030893217,2.1514364287842027,0.4752281311360475,0.0061837564701785,664.3470000000001,1328.038,987.0422780389524,481.0841036029448,0.0021266335860553,0.0054434654342997,2543.0594999999994,4359.464000000002,3473.5793814640697,1709.9023206958566,0.0005965748874883,0.0053570983086594,19.313999999999997,37.544,27.196578912021486,13.257328422770565,0.076563907190904,4773.826999999997,8900.409499999983,6775.951764271314,3477.9865114838567,0.0002911524315539,0.0053569929862277,0.061000000000007,0.1110000000000042,0.0690671591672306,0.0021179365526395,726.3958667306654
1,10.274081423401688,34.641000000000005,1.705107961399276,0.0383246658624849,252.1323015681544,144769964.72310013,1375,1658,53.0,105.0,78.85672727272727,39.98544607648538,1.205818181818182,1.205818181818182,2.411636363636364,0.0201505219713522,0.02551536316422,0.0046544476111198,1.9985454545454544,6932162085.799999,13854451794.599998,8705118325.690836,2812476076.396976,3.808643084176684e-10,0.0053461697893773,87.53500000000001,172.614,124.91006181818182,60.08509474765113,0.0170863163648211,0.0048022918029819,2.306977,4.608970000000003,3.3101287607272734,1.5747613557962157,0.6495847081294094,0.005390420615895,560.902,1120.6830000000002,821.7115265454545,399.0223140029113,0.0025701722557747,0.004783828771692,1998.5840000000003,3868.225,2950.8323545454546,1468.1894381971672,0.0006958089625411,0.0046544826928839,16.649000000000008,32.35,23.14448872727273,11.019602680428749,0.0924540906769357,4082.254999999996,8087.252000000015,6073.714887636367,3079.7881281429127,0.0003312707410745,0.0046544476111198,0.0120000000000004,0.0239999999999724,0.0136341818181861,0.0015216239248381,1023.118585545058
2,10.43917179144385,34.64100000000001,1.7476791443850268,0.0398352286096256,252.89804010695187,161511319.7056818,1251,1496,55.0,109.0,78.54116706634693,37.42625227817746,1.1958433253397285,1.1958433253397285,2.3916866506794565,0.013877768881772,0.0275257399677252,0.005803082881973,1.9984012789768184,9483945292.2,18799818512.60002,11041802694.5478,3009266415.1366124,3.771114224279443e-10,0.0063137648088094,98.44400000000005,196.644,135.91610711430857,56.0371561976019,0.018608509384267,0.0059080997811838,2.496584,4.979092000000001,3.545967575539568,1.5604186349454832,0.6669975579976186,0.0063500507840325,614.9449999999999,1224.3140000000003,864.9609512390089,380.2197317077544,0.0027236369263763,0.0058735100630464,2124.8875,4221.3655,3137.669879296562,1397.0219608044786,0.0007421399811294,0.005804626562961,16.40700000000001,32.371,22.72064908073541,10.364918003517184,0.0998950417547108,4237.684499999999,8398.376500000006,6051.468562350122,2883.613997839808,0.0003572555203205,0.005803082881973,0.0389999999999872,0.0769999999999839,0.0493117505995149,0.0027372073541116,523.7311341180776
3,11.040275090689237,34.641000000000005,1.856240024183797,0.038993176541717,247.4935447400242,181346956.00006044,1383,1654,58.0,112.0,84.90021691973969,43.855381608177865,1.1959508315256688,1.1959508315256688,2.3919016630513377,0.0171373400917209,0.0232428011247061,0.006245135879365,1.9985538684020243,16283787362.600002,26038267306.599987,18454614626.359505,4721668816.561198,2.353887405251573e-10,0.006839341193677,118.23899999999996,235.93700000000007,170.68038756326828,79.01886203465064,0.0132279238697864,0.0063568091064184,2.6725660000000007,5.254777000000001,3.9126701019522794,1.8501930107988973,0.558887261969844,0.0068491517133642,693.8119999999998,1294.165000000001,1005.2480520607376,500.821828464934,0.0020603090642342,0.0063071711728632,2398.658500000001,4253.029999999999,3365.6890187997105,1618.482472437171,0.0006352386224996,0.006245376832851,16.887999999999998,33.718999999999994,23.7912870571222,11.340415851778824,0.090467699854945,4526.145999999997,8739.859500000015,6625.269439624007,3422.2896058004326,0.0002978482808015,0.006245135879365,0.0229999999999961,0.0450000000000159,0.0279421547360882,0.00191972400024,799.2852288849348
4,11.560594174757282,34.641000000000005,1.8628082524271845,0.0477605160818713,279.9843874269006,263494529.50657892,1723,2060,56.0,103.0,81.4532791642484,41.93235268145733,1.1955890887986071,1.1955890887986071,2.3911781775972143,0.0110465116279069,0.0244851053095101,0.0041006102292952,1.995937318630296,11834369336.1,23620215768.500004,15805120244.0112,5910812303.893846,1.7930354763534006e-10,0.0044698075978444,100.88899999999998,198.206,141.64491932675566,68.68314251471007,0.0151985448211868,0.0042687368375436,2.5683100000000003,5.021043000000001,3.704867894950667,1.9164056035437744,0.5385337847500468,0.0043035013194814,642.5279999999999,1260.9039999999995,935.103768427162,466.4735778060437,0.0022213646004952,0.0041841321346062,2180.284000000001,3998.5475000000006,3184.380547881602,1634.6768505469845,0.0006278793959973,0.0041203837707553,15.638999999999967,28.789000000000048,22.13014335461405,11.531433038558069,0.0890899985049141,4535.709499999996,8342.387999999997,6597.251220255364,3396.2834832595563,0.0003023063697495,0.0041006102292952,0.0010000000000047,0.0020000000000095,0.0010272780034871,5.425132271400002e-05,35645.041200027204
5,11.558821283979178,34.64100000000001,1.87472990167727,0.0498647581206496,269.1760951276102,294996952.4603828,1432,1729,52.0,102.0,75.36801675977654,38.21331334496719,1.2074022346368716,1.2074022346368716,2.414804469273743,0.0086307441101003,0.0267755021610671,0.0046942117960353,1.9979050279329609,16160435507.099998,31726610898.6,20237525308.10977,5969581742.41813,1.8238506402174363e-10,0.0050362763483349,99.57000000000002,198.088,138.4364245810056,63.58060091294523,0.016347530545493,0.0047748886567796,2.7320489999999995,5.4603870000000025,3.916109102653632,1.8762582791012303,0.5494441168392614,0.0049541587013917,643.0690000000001,1270.294,904.6772555865922,426.80091339318176,0.0024209290862343,0.0047499939734049,2022.296,3955.9275,2932.690115223463,1446.199450523913,0.0007077059309213,0.0047075962288885,15.865999999999987,31.185999999999996,22.6049469273743,11.012820291119638,0.0929584539155312,4186.678000000002,8212.406000000006,6068.10888477654,3076.6638640146944,0.0003325619548111,0.0046942117960353,0.0039999999999906,0.0069999999999907,0.0040293296089291,6.001487415508737e-05,32665.372775021937
6,11.46206591549296,34.64100000000001,1.8615447887323944,0.0464234292957746,276.5908191549296,279724190.17802817,1474,1775,55.0,109.0,78.56445047489824,39.95342856169072,1.2042062415196744,1.2042062415196744,2.4084124830393487,0.0090579710144927,0.0257968715376632,0.0043942859636395,1.9986431478968791,20484599522.9,40689045880.99998,23452239090.970623,5133073391.836042,2.209910761868444e-10,0.0048734970156582,99.213,197.83499999999992,140.70962075983718,64.76647083228553,0.0162400271861672,0.0045319263622278,2.9154270000000007,5.800455000000002,4.098281297150611,1.8971524135607831,0.5540310591828911,0.0048832013051836,634.5350000000001,1267.009,923.9759328358208,444.4696957851,0.0023463046559486,0.0044851461485589,2195.4525,4296.749499999999,3173.080625169606,1549.5625750132886,0.000668665083481,0.0043945425336028,18.59499999999999,36.924,24.861846675712343,11.709790661578236,0.0887892820944863,4424.903500000001,8769.283500000014,6320.712639416564,3214.3577442587084,0.0003206469500127,0.0043942859636395,0.0139999999999957,0.0250000000000056,0.015304613297152,0.0005862577503166,2774.176371964993
7,11.590128482092098,34.641000000000005,1.992416145537237,0.0417256696986924,256.2556918703809,208144308.3968164,1478,1759,54.0,107.0,80.52165087956698,41.393496857086056,1.1901217861975644,1.1901217861975644,2.3802435723951287,0.0146793134598012,0.024818794939809,0.0079987322470963,1.9986468200270635,10222292303.8,19476372618.40001,13157861516.10318,4878817120.022303,2.2558940550222238e-10,0.0092427293394228,113.671,224.65200000000007,162.41961975642758,76.0542472947852,0.013741711025263,0.0082750260749698,2.7621290000000003,5.521594,3.9375844884979694,1.816246315199316,0.5779585495016141,0.0093790751082554,677.4560000000002,1348.6450000000002,998.5170791610286,482.9497898457439,0.0021475306523509,0.008222658328069,2067.217,4072.1425,3065.269892760487,1579.0577591156416,0.0006512376858565,0.0080003085400202,17.837999999999994,34.968,24.95773612990528,11.150924503185056,0.0937152708176407,4263.2955,8447.415499999997,6357.081033491199,3267.9621819339936,0.0003143666555115,0.0079987322470963,0.0930000000000035,0.1330000000000097,0.118461434370767,0.0035248414342429,378.8218169113805
8,11.33956311239193,34.64100000000001,1.835526801152738,0.0479284853025936,270.75967896253604,251472429.90288183,1439,1735,50.0,98.0,74.95274496177902,38.30559972009615,1.205698401667825,1.205698401667825,2.41139680333565,0.0104384133611691,0.0268208939054032,0.0045450762811595,1.9979152189020155,16650050698.0,33272651453.90001,19796004417.95198,4721207545.125853,2.407150389120533e-10,0.0049343008763822,92.422,182.155,131.23532036136206,60.79523501678362,0.0172085055327484,0.0046769997106436,2.898873,5.7186330000000005,4.115754019457957,1.878786912992045,0.5531586283692762,0.004940331361945,604.9519999999998,1208.278,875.230744266852,415.3442796022969,0.0024979674926668,0.0046492666065607,1899.477,3793.984,2935.379249478805,1467.9230227760163,0.0007031563186297,0.0045454892544068,18.133,36.117,25.54372897845726,11.872202914827488,0.0867275930490175,3990.952500000003,7822.223000000009,5982.63070361362,3057.5100530783143,0.0003360223145902,0.0045450762811595,0.0169999999999959,0.0300000000000011,0.0202751911049293,0.0013694083261708,1137.0272533262614
9,10.39987091503268,34.641000000000005,1.7512581699346408,0.0362750261437908,253.72128050108927,120082123.6748366,1550,1836,57.0,104.0,81.43483870967742,42.18689685332889,1.184516129032258,1.184516129032258,2.369032258064516,0.0088285960378983,0.0242840953000966,0.0045169709147751,1.998064516129032,8391714540.2,15865152269.499998,11004333104.159485,2951615184.076588,3.7339053828786927e-10,0.0049528451620113,108.313,196.81300000000007,144.0343141935484,65.5951110252192,0.0158985996128164,0.0046225242559832,2.2928399999999995,4.563367000000003,3.2909267529032267,1.5890459444428275,0.6484396105945978,0.0049394401537763,641.823,1158.977,884.5720012903225,427.1734300231156,0.0024206987135068,0.0045599645015622,2220.6545,4024.924500000001,3197.6814400000003,1600.152350671609,0.0006415777668009,0.0045169822152116,16.107000000000006,31.913,22.58338838709678,10.998002413211427,0.0930899051777473,4372.412999999996,7977.458500000002,6246.617382903221,3236.045343070034,0.0003165814131461,0.0045169709147751,0.025999999999982,0.051999999999964,0.030078709677419,0.0021901697244864,697.2248144126024
