feature,timepoint,context,response,model,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
topo,2,CH,GROWTH,RF,"[0.35816589578318825, 0.29882971013948967, 0.33357917294712525, 0.30538638475395985, 0.34271971246986965, 0.32922481471152276, 0.3244163667093116, 0.33129118414596204, 0.26856281047186403, 0.3149315686875144]","[0.10239680395708828, 0.19875966349786112, 0.15759983793243448, 0.19543936409081664, 0.1410535323270825, 0.17795750984671466, 0.1675853257153781, 0.13538350174090985, 0.2113388417537675, 0.20611143465692827]","[0.2947182252183022, 0.3027612094209685, 0.3146700003573205, 0.314300575756594, 0.29026088615382883, 0.2895420968107175, 0.28666415901081166, 0.31250554249638973, 0.30081884832304995, 0.30093545757205215]","[0.3359946498909181, 0.33230178289483664, 0.2839449821796497, 0.29789895124446447, 0.3505335071050063, 0.35182695582038137, 0.3618324361504867, 0.29635172886572403, 0.3471936407651017, 0.32679083194721237]",TRAIN,0.3207107620819808,0.3131493681808181,0.32827215598314347,0.3007177001120035,0.2975711420172824,0.3038642582067246
topo,2,CH,GROWTH,SVR,"[0.35179260222033126, 0.36447304621216103, 0.3706309500112701, 0.3362115578380974, 0.3373466669335057, 0.36955250638571024, 0.3086653080711793, 0.41087329033432785, 0.3522124956608692, 0.3430101172803881]","[0.274770693573381, 0.2281911277351032, 0.21544026127687566, 0.24709937668005522, 0.21142185181791573, 0.16907735207848018, 0.3578644397351002, 0.1517348600214915, 0.27652715835423336, 0.29366599906472746]","[0.30363448963370293, 0.2925819653244522, 0.29860213289336734, 0.2839666112545285, 0.2858371950387599, 0.29688585744870977, 0.30233351305696804, 0.2829961400715212, 0.27944215555911284, 0.3049577911300078]","[0.2807313768283952, 0.31431285794456937, 0.29457618500821575, 0.3457704825389853, 0.34832131451493126, 0.3098973724577936, 0.29379539885399975, 0.32589185669537685, 0.34011024611860363, 0.281250367579863]",TRAIN,0.35447685409478397,0.34632928226432086,0.3626244259252471,0.29312378514111304,0.2902838887391305,0.29596368154309555
topo,2,CH,GROWTH,MLP,"[0.6048800939092539, 0.6219043176751984, 0.6268796038336553, 0.5737699103569918, 0.5970537115317582, 0.5683951899771971, 0.640664080260523, 0.6088370905007142, 0.6129840689645445, 0.5787438368852826]","[0.20986036810674802, 0.18050997838385108, 0.16164493467836627, 0.21868216053044476, 0.11817816864638642, 0.27047516817847383, 0.1168249741737093, 0.1892502639764967, 0.21950819082945383, 0.22043981004861157]","[0.22259207088064287, 0.22744830261723709, 0.22210794593472105, 0.226189734866298, 0.23332022527796725, 0.22124806600258587, 0.22514150391765403, 0.22157107944626936, 0.21364555421014836, 0.24172985666562136]","[0.34354279886195854, 0.31690363151774437, 0.3357248160953202, 0.3538642229635735, 0.33559897829677976, 0.3602527957033604, 0.3166154154787699, 0.348301656023825, 0.3591647692679727, 0.304341550474295]",TRAIN,0.6034111903895119,0.5962296865796669,0.6105926941993568,0.2254994339819145,0.22321258105428318,0.2277862869095458
topo,2,CH,SYMMETRY,MLR,"[0.1915191141466156, 0.2203421246651982, 0.22567995410356778, 0.2194031156534354, 0.2707751084746003, 0.25849669452875934, 0.2532877687929068, 0.24911539745694788, 0.3082586173784383, 0.24450380243867698]","[0.22389944439199871, 0.18522317167829172, 0.1456946774948944, 0.20906623110000144, 0.11150001700070211, 0.1251578789413138, 0.06847330641487981, 0.10945660827588166, 0.04651115779865311, 0.11302647485103368]","[0.1446888585916652, 0.14363867924801071, 0.14031409010347679, 0.1405081357070789, 0.13262462167124928, 0.1384305292574497, 0.14003857177768636, 0.13801114071404189, 0.13269441560958836, 0.1371627693796881]","[0.1382560519311439, 0.13785546124010298, 0.148034658798275, 0.1435880987738644, 0.1599353203092626, 0.14723847816333285, 0.14793399467868237, 0.15154750808239023, 0.15635495543596695, 0.15419604871909287]",TRAIN,0.24413816976391475,0.23443080524601,0.2538455342818195,0.13881118120599353,0.1376124849616256,0.14000987745036148
topo,2,CH,SYMMETRY,RF,"[0.22453237168763274, 0.23859527508786937, 0.24538708954338007, 0.2209600305364504, 0.24093518644047773, 0.23365862540472182, 0.2523369441067953, 0.242256874823237, 0.2586933324316656, 0.2621490537752359]","[0.16279025448666473, 0.13153859804144763, 0.10189066456067486, 0.1704241205725604, 0.11318429115573336, 0.1151085895611137, 0.10887653415689424, 0.13396709007323526, 0.09290724483730761, 0.05163478366323604]","[0.13636949647975277, 0.1437229539870924, 0.14074628185332375, 0.14618710254038364, 0.1392026536567366, 0.13815810751258611, 0.1382148707886191, 0.14331151038546197, 0.1348222956185089, 0.1377458968916088]","[0.15612634565998956, 0.13702803456616441, 0.14557188531357737, 0.1322059708518061, 0.15021285556044345, 0.15402749661092274, 0.1506267073630819, 0.13689230359748183, 0.1589885822145237, 0.15416523899875692]",TRAIN,0.2419504783837466,0.23790928941366357,0.2459916673538296,0.13984811697140742,0.13877239325198576,0.14092384069082908
topo,2,CH,SYMMETRY,SVR,"[0.36474519251508863, 0.40635087443357254, 0.3580235079298226, 0.39057237205340334, 0.35588378115998476, 0.38486722708701027, 0.3872798911063746, 0.34252538503715324, 0.33822351055541733, 0.3116514283499533]","[0.130432036749916, -0.13874840888642748, 0.03526970438030752, 0.08166249335311004, 0.1832081003868382, -0.05719596624219614, 0.10165775038624558, 0.15547783245632196, 0.10546862894065068, 0.1641040252428584]","[0.1252085794605797, 0.12140331059699384, 0.12778766941133432, 0.12310093447676566, 0.1246963717979135, 0.12429659811574988, 0.1260208828275209, 0.13120791189030967, 0.1337945947848612, 0.1308002654234801]","[0.15463969071941788, 0.17258688368686181, 0.1574101132117425, 0.15754925344598905, 0.1531712147141679, 0.16449205131886951, 0.14810532479674943, 0.1421942609763745, 0.14005128205851222, 0.14990774112640226]",TRAIN,0.364012317022778,0.3553837674759158,0.37264086656964013,0.12683171187855086,0.12564023859267648,0.12802318516442523
topo,2,CH,SYMMETRY,MLP,"[0.25576724267876283, 0.4994873012747606, 0.27890045841034516, 0.3019610948502043, 0.2738850809793274, 0.27715168833229875, 0.29487179775005845, 0.2586933240050422, 0.2801614513621651, 0.2967678926577626]","[0.15447224657808167, 0.09820352268663946, 0.12419255655701522, 0.0690534326113168, 0.08627031525930084, 0.1631862008597057, 0.09942742866968235, 0.17521628911911669, 0.0830307489008848, 0.0513203545432408]","[0.1379544945927684, 0.11639093295402005, 0.13313188238888818, 0.13053910651872, 0.13901919329688162, 0.13566592503401842, 0.1381009549598132, 0.13868308426181064, 0.13443296983010955, 0.13377560338308694]","[0.1461493773166478, 0.13993285102034836, 0.155821220156687, 0.16078065480369427, 0.14395969477143597, 0.14648260888917647, 0.14041660147628007, 0.1414203230259223, 0.15573478490644807, 0.15608401083257956]",TRAIN,0.30176473323007275,0.2804316128028555,0.32309785365729,0.1337694147220117,0.1317572727788158,0.1357815566652076
topo,3,CH,ACTIVITY,MLR,"[0.11360854665577025, 0.1102982653801784, 0.14904280389752256, 0.123849710316986, 0.11949193620684084, 0.12708894371156854, 0.07220121309681493, 0.12967555950544518, 0.09739443147376425, 0.16145726849326614]","[0.06241486011533437, 0.078926621300479, 0.07214130644841632, 0.07110505878812767, 0.07736905662697702, 0.07398109180109125, 0.08081890031212102, 0.05793345566185826, 0.11733299404987052, 0.02610247497200191]","[0.31901916992330864, 0.3037099088470505, 0.3047372566042478, 0.33200757269683884, 0.30738464456498443, 0.3211617809084164, 0.3070460614435132, 0.31280168177959194, 0.3113002297942564, 0.31167585466252584]","[0.3213600605611668, 0.3530699917552412, 0.33825801382525256, 0.2760937762398122, 0.34244614712381416, 0.3073756922661464, 0.3578197863468046, 0.3290113881641593, 0.33520467927134373, 0.3237560913767541]",TRAIN,0.12041086787381568,0.11289411358331067,0.1279276221643207,0.3130844161224734,0.3104570526798475,0.31571177956509927
topo,3,CH,ACTIVITY,RF,"[0.2287511494924166, 0.17323389152039848, 0.1855719863509827, 0.2271021363445599, 0.20146774403938406, 0.18996760510439725, 0.19569989948029398, 0.21731773537517096, 0.20393405211106397, 0.17614406007654004]","[0.040259431338147134, 0.11701549643095754, 0.10676442478418435, 0.03996044073083371, 0.026525253095123658, 0.09718498451297619, 0.10719384950930588, 0.03918564344880682, 0.08688194706216612, 0.05957933336911203]","[0.28658287052672116, 0.29334403606248893, 0.2833522908708172, 0.2901172790005221, 0.31053228229847196, 0.29431818010655286, 0.2995937808582379, 0.2999640470831606, 0.274371988971389, 0.26939970474818237]","[0.351632513397748, 0.344982413698486, 0.36334626631533196, 0.3446287101952293, 0.30554903482186024, 0.3405036711229579, 0.32416425714167924, 0.3246648166776483, 0.3777319711931669, 0.39611710130560923]",TRAIN,0.1999190259895208,0.19401016684140812,0.20582788513763348,0.2901576460526544,0.2864603934595849,0.29385489864572395
topo,3,CH,ACTIVITY,SVR,"[0.11428768408891188, 0.22071548239355832, 0.1634812433631163, 0.152952095065791, 0.16954490037095726, 0.1320672403697014, 0.11127840531261801, 0.16668512977577232, 0.13256683229831911, 0.20264734760772707]","[0.2101537678088794, -0.3986637485644713, -0.3014387087261712, -0.05297432642580602, 0.0902342456878753, 0.10955029846361275, -0.17202601973459375, -0.18329547669570823, 0.1486316182012435, 0.07729714680458177]","[0.3284321776921764, 0.3093361467101819, 0.3182562468783996, 0.32588649714005763, 0.3234916191897469, 0.3148115237965003, 0.3115044211967711, 0.3057121605722756, 0.30939779823803687, 0.29767478380458]","[0.27003642651716475, 0.35570784218543844, 0.352565706108844, 0.30040224585656716, 0.2753403533359722, 0.31500383625453116, 0.37680522913237596, 0.3710368257187883, 0.3200074640591201, 0.3309989154717334]",TRAIN,0.15662263606464727,0.14585931145892572,0.16738596067036882,0.3144503375218726,0.311550726789541,0.31734994825420426
topo,3,CH,ACTIVITY,MLP,"[0.6276185403976478, 0.19797185819053875, 0.23842071115415964, 0.17741837817148354, 0.27047122542322666, 0.5265202976876386, 0.2315288906478069, 0.25335374598871785, 0.2368236509704421, 0.19337378866779842]","[-0.43737610215947287, 0.1356845868475548, -0.0017701717657723215, 0.18525020970226025, 0.04083835610032038, -0.05762882859272733, 0.10151828874503821, 0.023109396823102868, 0.02514872107115107, 0.1413458442142025]","[0.21900822658794963, 0.30708109918158843, 0.2977813575873641, 0.3016808285950718, 0.2801319243445491, 0.23993978094029184, 0.30337463113070967, 0.29350629252384774, 0.2873516020716355, 0.28949730339426194]","[0.331599407136862, 0.29910353740445, 0.3263711390766625, 0.3122799005763405, 0.3489835548059077, 0.31616514001389323, 0.29734752949740895, 0.3262240889173646, 0.3476605294753388, 0.34010415489310947]",TRAIN,0.29535010872994605,0.24944219467240217,0.34125802278748996,0.28193530463572697,0.2731717208819872,0.2906988883894667
topo,3,CH,GROWTH,MLR,"[0.3845195588558975, 0.4091955026187043, 0.4139041923543729, 0.36595003365384127, 0.4602234800816555, 0.4792482783567268, 0.48748345162481466, 0.4699840726339649, 0.4236711225750407, 0.45128925456617497]","[0.402462997633416, 0.350704005814214, 0.3536601025951044, 0.43238433766644235, -0.07253456726784813, 0.15078516479891968, -0.03419399360439157, 0.21151796382633326, 0.31268823238544763, 0.29058847656150666]","[0.28254457129852983, 0.26283644684831486, 0.2739629017473171, 0.28201861367942826, 0.2911990043164359, 0.26203497349140464, 0.2736606242283908, 0.2561154897259504, 0.2720420063136389, 0.27200505804279557]","[0.2809295531156877, 0.31962643926538625, 0.29538357663205406, 0.2836081783716699, 0.2511162063296587, 0.329168714556108, 0.31084582531014743, 0.3387739822289204, 0.3053033185983025, 0.29228269488116854]",TRAIN,0.4345468947321193,0.42214075096078496,0.4469530385034537,0.27284196896922064,0.26965562964994294,0.27602830828849834
topo,3,CH,GROWTH,RF,"[0.2907763770494459, 0.3147140829808194, 0.3303250643328408, 0.3215980440984755, 0.28979506579045444, 0.2731439367949281, 0.3123598032974365, 0.29556560453181013, 0.29511412086702904, 0.2620005875606116]","[0.20489488913730647, 0.18252405414687634, 0.15053610435301767, 0.10225131485919159, 0.16978763342109549, 0.20754541357842105, 0.17528597026468606, 0.12840420229905647, 0.2132986762077138, 0.21635172502963884]","[0.2967234081439323, 0.3034132313487107, 0.28383101085912443, 0.3040055151994427, 0.3057858225307032, 0.2910133669167134, 0.2901098815548806, 0.3111610282839921, 0.3003161590852178, 0.30610200770854445]","[0.34015424599706906, 0.3153645024625807, 0.36218287361105905, 0.32474645627702337, 0.32535660793566284, 0.35865754337077616, 0.3511010883213379, 0.3140840202824007, 0.3276088933405354, 0.3298900207351177]",TRAIN,0.2985392687303852,0.29211122726349414,0.3049673101972763,0.2992461431631262,0.2966613098428441,0.3018309764834083
topo,3,CH,GROWTH,SVR,"[0.3675034212777464, 0.41413999104860366, 0.3854857238603234, 0.4324586993670452, 0.3946654716953182, 0.359781260526137, 0.4484293725420152, 0.4438067531698544, 0.40658581861430987, 0.35923417164273674]","[0.40655550525265594, 0.29666951782659245, 0.31822488029294527, 0.22097140696838236, 0.3064098941077278, 0.39021045317511405, -0.17031021079746034, 0.2260868686076969, 0.32510779532068435, 0.35024766788638795]","[0.2887476883679133, 0.2704351103405512, 0.28234437293064263, 0.27810284897848225, 0.2654894186332116, 0.2816540266834808, 0.2695496811268696, 0.27697192025140716, 0.28873804633631506, 0.298751006291924]","[0.2747442923049625, 0.31813435543770846, 0.30047037574058366, 0.3023849301064334, 0.3353402299306885, 0.29755466948266474, 0.3867630289655352, 0.29629685506186326, 0.2686250966312254, 0.2677450299090038]",TRAIN,0.40120906837440906,0.3911486282238503,0.4112695085249678,0.2800784119940798,0.2770179090188665,0.28313891496929305
topo,3,CH,GROWTH,MLP,"[0.4513936448364334, 0.4323984959021955, 0.45836198855816235, 0.4040603299712786, 0.48660997988438703, 0.4279201711657328, 0.47914431219251985, 0.4867308739362338, 0.4395586314850112, 0.47201114980775316]","[0.2116548135884475, 0.42161035286278037, 0.3030430020941771, 0.22393836402295364, 0.19305027461116142, 0.12010478191417817, 0.23694338879309074, -1.6337560789824073, 0.3401644383509663, -0.2950427650988905]","[0.2536674722734475, 0.27654915657788576, 0.2754841130476266, 0.2759800134275324, 0.25545736778750233, 0.26050503697970046, 0.26725452047395565, 0.2648306240506818, 0.2665053585899569, 0.2619943784241704]","[0.3538488017186829, 0.2644734679480703, 0.27395940132857477, 0.32566444276271694, 0.3343292816409893, 0.37310859425513176, 0.2967186708988157, 0.5539629788267074, 0.3033741703066662, 0.413125346934285]",TRAIN,0.4538189577739707,0.44547260687268364,0.46216530867525774,0.26582280416324594,0.2633465279365191,0.2682990803899728
topo,3,CH,SYMMETRY,MLR,"[0.4377387124880131, 0.3728449899395775, 0.37289685653057825, 0.3413948431541486, 0.39867886346580683, 0.3822461550056301, 0.3724370479090291, 0.4042581519279126, 0.4027976412768147, 0.39398674715159787]","[0.011008671819936366, 0.2090554092928517, -1.314549992545142, 0.26967018506028695, 0.13750056132095279, 0.1668701016922074, 0.16113273930825056, 0.1077925898949873, -0.14668583339766372, 0.17302840557161403]","[0.11804005498808674, 0.12692502023707453, 0.1298758227484624, 0.1289497349675456, 0.1257900397839099, 0.1254546957190137, 0.12931654008691829, 0.12067551911295527, 0.1211473714054306, 0.12005779124729953]","[0.16370392053501379, 0.14046529814676204, 0.22268271085670416, 0.13699576173244968, 0.14273176241686267, 0.14586418803312065, 0.13787097897154485, 0.1577069103275299, 0.17729367593299697, 0.15615498658760485]",TRAIN,0.3879280008849109,0.3801741652106737,0.3956818365591481,0.12462325902966966,0.1233289098014958,0.1259176082578435
topo,3,CH,SYMMETRY,RF,"[0.36590661421437365, 0.34581537243844884, 0.31714086805885167, 0.34129504818439127, 0.3407218627510763, 0.32257588252945824, 0.3209399829403541, 0.3413820200451301, 0.33379166796789816, 0.34384596067304496]","[0.05584303643176125, 0.062300795146568944, 0.13866681390832036, 0.13965692641041683, 0.16408919399457034, 0.18605099219478283, 0.1392544002594942, 0.1385390146037263, 0.11733922329699387, 0.0667190563068022]","[0.12650915880204136, 0.12746113880826032, 0.1315839927858864, 0.131506259045755, 0.13053007009609593, 0.13028603411484935, 0.12818178093464985, 0.13240747154011923, 0.1334663065013786, 0.12852820623144887]","[0.15699087376550133, 0.15900428766302224, 0.14857988605256428, 0.14266401215952207, 0.14371364255431615, 0.14696129528374982, 0.15580293040485063, 0.1405122666150255, 0.14132558926688307, 0.1550921573995939]",TRAIN,0.3373415279803027,0.33300428976911917,0.34167876619148624,0.13004604188604846,0.1293602246611802,0.13073185911091673
topo,3,CH,SYMMETRY,SVR,"[0.374016022527092, 0.3256708442303188, 0.3319605546737383, 0.3784315655820515, 0.4012214713309463, 0.34887160567469366, 0.3630085649226755, 0.3420022165307538, 0.3892026042228768, 0.36722698568629497]","[0.09625077911625668, 0.18818756724143482, 0.17368387189796586, -0.3909959980848319, 0.039563030994265946, -0.22947766362284217, 0.15755926622606897, -0.4399187871389314, 0.020849664140205837, 0.15674619300671877]","[0.1288919544061265, 0.13306633206625212, 0.13003878605357072, 0.1221255646535886, 0.12102302098211368, 0.12971152890936272, 0.12475760635404269, 0.13129288304133818, 0.1245598702181735, 0.12264732911220803]","[0.1418694321628998, 0.13884496417115175, 0.1441925152015985, 0.20060397357283016, 0.16285337360520763, 0.17420446894840105, 0.15322071495759348, 0.18545107390376203, 0.1585466256656323, 0.15673139168001488]",TRAIN,0.36216124353814416,0.3547347994777661,0.36958768759852223,0.1268114875796777,0.1255290965862648,0.1280938785730906
topo,3,CH,SYMMETRY,MLP,"[0.385789691801784, 0.41121808443012964, 0.3265396819353765, 0.36154758014510713, 0.34419328208187094, 0.35078522772450527, 0.3506293044838711, 0.3017156029766128, 0.32809321466784336, 0.33402666397668623]","[-0.02889919856511236, 0.03181249318762991, 0.1850430922684212, -0.04649502570626107, 0.18027344081491636, 0.18234386036464267, 0.1820562846864512, 0.3123459064550924, -0.19307310108326114, 0.24046481839810163]","[0.12721283631618738, 0.12274170525065027, 0.12556833955961347, 0.12667368057265607, 0.13066509210916405, 0.12521587374975962, 0.13047406485362642, 0.13747255015959817, 0.12961992837163913, 0.12816753602280034]","[0.14828900171100237, 0.15620103470117208, 0.15527910549577295, 0.16586687350244644, 0.14103059917300192, 0.15293057711585484, 0.1392966360881713, 0.12114558480257165, 0.1781391243792739, 0.1442622501207486]",TRAIN,0.34945383342237873,0.34006742072366075,0.3588402461210967,0.12838116069656946,0.12716524513250843,0.1295970762606305
topo,4,CH,ACTIVITY,MLR,"[0.14551891223169433, 0.1522819460818171, 0.12224505775535721, 0.15540806400403062, 0.14943539794201577, 0.13215584677826642, 0.1704352451701988, 0.15509676160177077, 0.11906735777958133, 0.14082757604116336]","[0.07045559538291335, 0.09426237330707021, 0.13924977976026454, 0.03763658889503818, 0.09166193489109009, 0.10831674058222696, 0.016121699108944676, 0.0728512588261494, 0.08123486463940377, 0.08002354696853475]","[0.3027141536486337, 0.32140168846649336, 0.3164928046567727, 0.2893742074480109, 0.3094485752863461, 0.3226169579275841, 0.3157833331602379, 0.30737271049868065, 0.31282400853115266, 0.3191391260496673]","[0.34135515129460436, 0.2890504517132076, 0.3082500330159922, 0.37301680977181556, 0.32138290120408314, 0.293723106053408, 0.3068158143837221, 0.3274664873693315, 0.3285610388492208, 0.30186599324073277]",TRAIN,0.14424721653858955,0.1394543085017741,0.149040124575405,0.3117167565673579,0.3086959465852525,0.31473756654946333
topo,4,CH,ACTIVITY,RF,"[0.1424416019157534, 0.14620696282627554, 0.13291445044833472, 0.1405886801592191, 0.16573334872129608, 0.12485721462771338, 0.13351709966846814, 0.13957272966905654, 0.15098276769971763, 0.13852400832103207]","[0.05876200315441282, 0.044296508052671824, 0.06450964433107542, 0.07785680967535391, 0.02726626050125014, 0.11975123446984082, 0.06256434303446456, 0.08856975645366139, 0.07574437317243443, 0.06380232268847275]","[0.3010198231092162, 0.2783364240004375, 0.3003380077390904, 0.32043573196792524, 0.2928702522581114, 0.3315887385350597, 0.3335329090240661, 0.32231409045616616, 0.3252532547064196, 0.3252227635250101]","[0.34872817193269473, 0.3938960589823159, 0.3534002591283186, 0.3003967797760075, 0.362739455993757, 0.270988383544302, 0.26478714321257857, 0.29245362576118245, 0.28156608106852277, 0.28964780431925674]",TRAIN,0.14153388640568668,0.13817526947481346,0.1448925033365599,0.31309119953215026,0.30750616604848946,0.31867623301581105
topo,4,CH,ACTIVITY,SVR,"[0.18922025830744515, 0.22163642946605333, 0.23117707350215067, 0.20254206057215918, 0.2649844336889934, 0.22453349268578193, 0.2630513752057765, 0.17026072379780632, 0.19704424809962895, 0.20692124889223473]","[0.13804511802838937, 0.03403611714787069, 0.0226525052911134, 0.10369397575682349, -0.06553008351921319, -0.037203228279585554, -0.038038202559450784, 0.07482200497481295, 0.12101921046717468, 0.03979428433179866]","[0.2920575399892541, 0.31316892129521473, 0.3091641483355004, 0.2939247548796466, 0.2966846838262272, 0.30047422847943567, 0.28822221621752875, 0.31095058868948794, 0.30096367382788336, 0.2903173644511213]","[0.33633490346425826, 0.2803777046433415, 0.29065744377535585, 0.3332445466791614, 0.3217444113285018, 0.3300429590754277, 0.34323277219502163, 0.3112635501100003, 0.3154534367309564, 0.35120188045511197]",TRAIN,0.21713713442180305,0.2079897819970101,0.226284486846596,0.29959281199913,0.2969090362031972,0.30227658779506283
topo,4,CH,ACTIVITY,MLP,"[0.17014444499768022, 0.28508786900470673, 0.1879698144181725, 0.14727554612018956, 0.22201166506939585, 0.17263571940233746, 0.5426568763800017, 0.2179713442176736, 0.2014049786558001, 0.13996040122935804]","[0.11499220903229657, -0.0020555325689557424, 0.1309756647717042, 0.16506813116678654, 0.08229782376234851, 0.12111838707474276, -0.16277451519565034, 0.06377052992352561, 0.10545135179424991, 0.11983270219317921]","[0.29615605915766735, 0.2911547367762925, 0.2993445627605641, 0.31714530315274586, 0.2745235323422546, 0.3001488655650212, 0.23489070351631908, 0.2996363635852175, 0.3014322221034584, 0.28275362594206754]","[0.33882048042593216, 0.3160225246003861, 0.32171033905774027, 0.2898095029002119, 0.3708740913590821, 0.32821681929521207, 0.33212690571875997, 0.3191599509633334, 0.3151281836276441, 0.3703347836053608]",TRAIN,0.2287118659495316,0.19330156669407697,0.2641221652049862,0.2897185974901608,0.2829968066805688,0.29644038829975283
topo,4,CH,GROWTH,MLR,"[0.46053852927224925, 0.41528554761065317, 0.3550727166654264, 0.45681136616987394, 0.4257297319258284, 0.4290792675605415, 0.4213114665882336, 0.4257483770490449, 0.38097307108939293, 0.42648155480904404]","[0.21912127947287208, 0.3511883929852906, 0.3631648016691853, 0.1666095689654512, 0.2893230961114581, 0.2959684147258007, 0.3183123150854896, 0.32276856246578833, 0.42891723718585706, 0.29304693890884603]","[0.27070156530316714, 0.28669055795319665, 0.2624350155840277, 0.2781502137028611, 0.275787781227479, 0.2670649508808931, 0.25993719815700567, 0.2688097392798029, 0.2830058404043787, 0.28041503906852056]","[0.31337515815696637, 0.27237956954024395, 0.3438833655186753, 0.2993780479434849, 0.3085006082851252, 0.32643285643479314, 0.33626883590114554, 0.31547737224723726, 0.2838134684053153, 0.29495370288752987]",TRAIN,0.4197031628740288,0.41024246282687615,0.42916386292118147,0.2732997901561333,0.27062350487548814,0.2759760754367785
topo,4,CH,GROWTH,RF,"[0.3314011495472101, 0.3054946521347123, 0.2866689677414601, 0.3317639577390541, 0.34700510703524945, 0.3040905171196251, 0.30785907057247064, 0.2882170855213446, 0.33294238234975915, 0.2832191860633464]","[0.18000531324621638, 0.1992429805827154, 0.2299366384776853, 0.18687688638143396, 0.1822203695895127, 0.216516400486939, 0.2106748481429963, 0.23057168760705482, 0.04236059395409075, 0.2730752798270524]","[0.2977115254180809, 0.29868758270179346, 0.29722954564586634, 0.30494913396292594, 0.29327388773307134, 0.30049945908927417, 0.3024824152639462, 0.2993618345870206, 0.31609101072344536, 0.3202990568279921]","[0.33048959212032536, 0.3386444032759375, 0.34398952895669466, 0.310002245573679, 0.3330473318893722, 0.33133652774287325, 0.3257649863493667, 0.33829973737921804, 0.29154832626346106, 0.27931595459094527]",TRAIN,0.3118662075824232,0.3050924119284101,0.3186400032364364,0.30305854519534164,0.30047278818293144,0.30564430220775185
topo,4,CH,GROWTH,SVR,"[0.40883999097024337, 0.47378029905974206, 0.4726293358049136, 0.40709926381756134, 0.3573288422149907, 0.4048699900164444, 0.4727574571733213, 0.4531114425360776, 0.45524541663988094, 0.4327413525309973]","[0.34156332706767856, 0.16866704749668837, 0.2310160309654996, 0.24419237899275825, 0.33110783894372486, 0.34357767987176646, 0.16241208351902958, 0.1965397278887412, 0.24808984661830258, 0.24907916602335556]","[0.2855277679671955, 0.2579187847891473, 0.26714523275063995, 0.274699542084405, 0.2771910301805754, 0.28178122886102264, 0.2686283298139339, 0.27024361007401176, 0.2644570640399856, 0.2878036522002169]","[0.27934760184792445, 0.3499857761912301, 0.3123645713824695, 0.3320463577338943, 0.3303445151592751, 0.2938912095139348, 0.32170178532098975, 0.3243489887240189, 0.3283112940366047, 0.27259610842330756]",TRAIN,0.4338403390764173,0.42223065256679027,0.4454500255860443,0.2735396242761134,0.27065491182089546,0.2764243367313313
topo,4,CH,GROWTH,MLP,"[0.5428803724469026, 0.4885242938839024, 0.4834504495933065, 0.46206221334389985, 0.5224971918462302, 0.4811023043352395, 0.46639334461874504, 0.47762995188627355, 0.5152692337598177, 0.5484659600832089]","[0.10873398814386803, 0.24947096766257948, 0.2690575134109866, 0.31670989395737337, 0.1737889420810479, 0.2586366595227675, 0.34215486402973094, 0.25212815628403284, 0.14825565294141707, 0.14464837998394042]","[0.249031065730424, 0.25413409981897406, 0.2521986178042221, 0.2722578245356353, 0.2471828599008478, 0.2625179055468495, 0.2571925186334102, 0.2575736024799935, 0.2571103182276277, 0.2354538633999634]","[0.3347917978755506, 0.3320730973091551, 0.3365152926785259, 0.2879048344876197, 0.3452534452441576, 0.31407878668598055, 0.3180072966858059, 0.330147735219116, 0.3259825730837872, 0.3628793077755111]",TRAIN,0.4988275315797526,0.48947605774273695,0.5081790054167683,0.25446526760779475,0.25154163823342457,0.25738889698216494
topo,4,CH,SYMMETRY,MLR,"[0.32723777471287263, 0.3184325042862767, 0.36312281018099857, 0.3000291526355304, 0.34533807901637636, 0.3167330801760432, 0.3486772152279396, 0.30100419707051085, 0.32145044733351835, 0.29766237127797857]","[0.18084123482973458, 0.2169960408062832, 0.0694022651150411, 0.23671939628355898, 0.08431777566185084, 0.15872028143301664, 0.12014791524907764, 0.207279389648232, 0.15593276443816106, 0.25709508775698375]","[0.12911835575220754, 0.1333365574385923, 0.12848358510963492, 0.13602717230192732, 0.12963342119506674, 0.13485157104504536, 0.12625010685372653, 0.13161653724374395, 0.13381751069386857, 0.13418244169539767]","[0.14915485187424526, 0.13765647186785762, 0.15004267012026454, 0.13352609300256862, 0.15084830323178347, 0.13581951382611068, 0.15663273256961885, 0.1457794022127622, 0.13879544075386194, 0.13665535149600852]",TRAIN,0.3239687631918045,0.3172659796020009,0.3306715467816081,0.1317317259329211,0.13076756461624506,0.13269588724959713
