,R^2
0,0.010243740370329824
1,0.002890106608175902
2,0.01431884530976757
3,0.007569603121866608
4,0.01261798445706419
5,0.014267140249462407
6,0.004137101785077202
7,0.014131546559100094
8,0.0058352547168218916
9,0.009876678234685188
10,0.005581951051944811
11,0.011784332928528096
12,0.013473718801491064
13,0.014815688071466049
14,0.006692724439674835
15,0.010632661140559163
16,0.012257249416752325
17,0.01621771058938115
18,0.019819484233914997
19,0.00010907611942423401
20,0.008673269680417928
21,0.014096606606321727
22,0.00589078679109889
23,0.005896372663004357
24,0.012116581564028395
25,0.015599575047313019
26,0.012064972191131673
27,0.0074792066392834755
28,0.015150654633843796
29,0.0037598369454788783
