,model_type,n,C,epsilon,kernel
f24adb69-0901-4fe1-a23f-c128904f3acb,SVR,500,0.10000000000000002,0.0010000000000000002,
f1b09f7e-e7d2-4ded-8cbb-dd113f98be00,SVR,500,0.10000000000000002,0.0010000000000000002,poly
70770b75-0f53-49ad-9437-e9c40a5a18d4,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
e90e4d62-a783-4232-b14c-b6fc5fcb1f0c,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
e6a5755f-075f-487f-85e3-d4e0802d0331,SVR,500,3.1622776601683795,0.0316227766016838,
7c135aad-3ce9-4a36-b182-f6bc93daf54c,SVR,500,3.1622776601683795,0.0316227766016838,poly
4c683dd1-3b54-4b7b-bc33-d4605a31b1f8,SVR,500,3.1622776601683795,0.0316227766016838,rbf
b53db664-dcd2-4f25-8ef6-2803c066aacb,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
ba92d6d5-4e92-4160-a584-bd9de01fef6d,SVR,500,17.78279410038923,0.005623413251903493,
de49f668-92d1-4162-9a38-e9dff5773718,SVR,500,17.78279410038923,0.005623413251903493,poly
92368249-b5af-4dde-b673-99d0b9e52a7a,SVR,500,17.78279410038923,0.005623413251903493,rbf
abb64afd-d296-4e0e-854d-b42b6701e6b8,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
00975d4f-3a9f-45fa-a443-b76ca24ac3f2,SVR,500,0.5623413251903492,0.1778279410038923,
ec6eb7f2-7e06-4d6b-906c-36f3f1ccd696,SVR,500,0.5623413251903492,0.1778279410038923,poly
c1b4cdfc-ef93-47c6-86f9-c4fa1d2f1b65,SVR,500,0.5623413251903492,0.1778279410038923,rbf
5415fc92-bc66-44bf-85b7-1658ea5decdc,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
f146c3cd-4597-46cb-8909-7eaa1cf2bacd,SVR,500,1.3335214321633242,0.013335214321633242,
055d1590-7282-4ed0-9b4d-ad1a2f8ec871,SVR,500,1.3335214321633242,0.013335214321633242,poly
59a36347-6fb9-40d7-a739-71fbb54d656a,SVR,500,1.3335214321633242,0.013335214321633242,rbf
f7da45d2-41b9-4044-9be1-21a0c57c8d8c,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
0b90a7a4-bfef-41fd-8758-ac0cfa431eff,SVR,500,42.169650342858226,0.4216965034285822,
db6fc5d6-d03b-44a6-8346-4f5236b17b01,SVR,500,42.169650342858226,0.4216965034285822,poly
43c2dd18-0db7-4072-acb6-cb67929e8684,SVR,500,42.169650342858226,0.4216965034285822,rbf
484d2a0e-5beb-429d-8968-bedf62337569,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
c220752e-0750-4b46-87e3-c57156bc03ca,SVR,500,7.498942093324559,0.002371373705661656,
b4f5e3fb-48fd-4ad4-bb52-3f611e9591c6,SVR,500,7.498942093324559,0.002371373705661656,poly
8b299f29-b2db-4f69-9896-9755460239f3,SVR,500,7.498942093324559,0.002371373705661656,rbf
