Unnamed: 0,SVR,set,MLR,RF,MLP
0,1297.9665566629442,train,1312.7928585842978,1291.0960711207995,1313.8772949459392
1,1306.2669007662641,test,1299.5223397199013,1285.0704553385133,1295.8878591712219
2,1292.3113537857027,test,1313.6908341467818,1289.0482630355348,1313.3400800998447
3,1296.543347697518,train,1267.795533206395,1291.8499766153238,1271.1184405046754
4,1299.430828933631,test,1317.875803614984,1302.1682393325927,1327.6755257313453
5,1303.1923713099873,train,1328.9795274496055,1294.8495834288601,1334.5103778795035
6,1286.96143070471,train,1334.8541861383949,1291.0960711207995,1329.048936775929
7,1275.9970100353787,test,1237.0068348370733,1284.6446891968667,1255.5917638375306
8,1311.5728339036384,test,1335.101367812575,1293.6661484671044,1344.7549907780824
9,1286.1232711025082,test,1266.5889157804065,1253.0935522622603,1263.3997787281944
10,1301.9619932988949,test,1258.5886756031891,1253.0935522622603,1260.1520474105262
11,1294.535856903829,train,1205.8752933327069,1246.1396604262145,1211.2351332232424
12,1298.0281692194312,train,1313.4531049091001,1305.7169083568615,1320.7041569477099
13,1286.0621336080321,test,1281.8187601979664,1253.0935522622603,1274.7630831467802
14,1302.2141820570196,test,1303.7570193504193,1300.5285507250715,1310.276928938405
15,1294.2704468347702,test,1280.443016741483,1286.1399325804166,1290.0969903808095
16,1290.0927018460275,test,1310.4028002620712,1291.8471025903045,1309.731001060599
17,1297.4763041581994,train,1280.4800816448774,1253.0935522622603,1271.9872994748055
18,1282.385655760614,train,1280.166476288442,1284.1421792847536,1281.502338122469
19,1306.7150610743531,train,1273.6127080369265,1246.1396604262145,1284.11155998595
20,1311.2468773684902,train,1341.0066308233947,1288.4745076325466,1329.4096307291636
21,1290.2312493755874,train,1251.6819710495406,1253.0935522622603,1235.3738956263453
22,1294.0255597873406,train,1295.8365738664654,1288.9370058163279,1300.496081471306
23,1314.5551229657415,train,1335.08741715509,1285.0704553385133,1333.77244617287
24,1278.9681023115172,test,1249.0789782336442,1246.1396604262145,1245.1118557144848
25,1284.8647150956913,train,1251.2374194128722,1284.6446891968667,1252.9392901768351
26,1290.7936609684293,train,1307.859320753793,1296.4892720363812,1311.4436962907193
27,1300.4288186015026,test,1281.18221006145,1293.215914287161,1280.5866162704267
28,1299.1426042982855,train,1337.8492957782973,1285.0704553385133,1347.1201373668302
29,1290.3492141710303,train,1199.5798391622197,1250.1174681232358,1213.6217059276205
30,1313.7748451034824,train,1343.256807008742,1287.0912516543185,1333.8880100132073
31,1313.1036662441752,test,1335.7155421276075,1290.6819321772334,1342.7380314377695
32,1271.0743599352527,train,1255.796953731588,1253.0935522622603,1247.0386237125986
33,1272.0592226823255,train,1300.269512150094,1282.0231257086134,1293.9918326418308
34,1311.0876618032248,test,1295.8331220699893,1247.7733295679132,1314.111121951515
35,1281.3322700137635,train,1255.159347169278,1284.5225993261681,1253.2565560643789
36,1282.8640920098485,train,1178.903189889801,1246.1396604262145,1177.1571180253345
37,1305.9197723682787,train,1311.6659264205346,1291.5985810329125,1312.7569340402565
38,1277.7535042975474,train,1242.5797968283784,1281.911868489407,1252.0388623138845
39,1296.727133259897,train,1271.199552916698,1291.5985810329125,1268.3929794719604
40,1265.1373044501313,train,1216.4146935187766,1246.1396604262145,1211.9566957630009
41,1284.664377976405,train,1249.6666088550314,1284.6446891968667,1253.5986927025403
42,1288.772483268086,train,1296.448398366178,1253.0935522622603,1292.9520627803124
43,1287.7468328187174,train,1296.971788709924,1289.0482630355348,1290.308284354981
44,1287.2620225896935,train,1293.476336201214,1284.5225993261681,1296.386112633499
45,1291.7993853201515,train,1249.344921132505,1253.0935522622603,1228.3817251751175
46,1275.7376025207072,train,1252.6195195330167,1246.1396604262145,1254.4310063118628
47,1308.833271000771,test,1308.114951756008,1292.0690303267422,1299.6065634306794
48,1279.961064641035,test,1273.7755500126993,1246.1396604262145,1273.9594222952278
49,1299.996836931607,test,1288.6717861053085,1282.0943711994887,1303.8932224647106
50,1280.4633560894915,train,1262.9414741896185,1292.0324793254053,1256.4568409539281
51,1288.136854608994,train,1335.2288393431695,1291.9212221061996,1330.303993197685
52,1279.1386847274346,test,1252.9796884924522,1285.07858748936,1251.4102797822725
53,1276.5590821369044,test,1221.6940154316435,1253.1382354144432,1227.6530991782788
54,1315.1437122392765,train,1302.334254708087,1290.4994294671515,1313.0422162634857
55,1277.4052738013766,train,1273.6444636051851,1284.0200894140546,1268.7226044309355
56,1280.2225253431916,train,1201.2485920417266,1284.6446891968667,1210.4857947200667
57,1316.2308467112075,train,1306.8367799478506,1302.2484517261619,1307.742726504126
58,1279.8934317965554,test,1305.7775018361335,1297.1379656804604,1316.9984857070986
59,1276.6517863529955,test,1209.2164171676536,1246.1396604262145,1197.015729505699
60,1316.5542872975634,test,1248.5423340889379,1253.0935522622603,1253.3608619277372
61,1291.5192998710813,train,1320.9648886881814,1291.0960711207995,1318.9493800365221
62,1298.1162029994605,train,1231.058770860091,1291.8171406862855,1236.4220173440608
63,1280.6244709448295,train,1252.6735052490085,1246.1396604262145,1257.0701815431294
64,1310.744519302814,train,1276.671309106992,1253.0935522622603,1277.0599852621726
65,1269.61795206429,train,1237.2107081782585,1246.1396604262145,1229.6441848357565
66,1293.5371503641231,test,1294.5698068874788,1288.8657603254528,1299.5416682355992
67,1319.6458056872234,test,1320.7882297300819,1298.072909014756,1335.0173353874409
68,1293.9629802115296,train,1293.1664081998829,1297.9033863585855,1293.1083214397302
69,1300.8329122313776,train,1309.0899405804973,1253.0935522622603,1312.245200812809
70,1281.1592763482174,train,1284.4988335853225,1288.8657603254528,1279.8174539499416
71,1304.1292962008513,train,1328.2684134679805,1290.973981250101,1337.706654576199
72,1283.0103182373252,train,1289.6484850670925,1246.1396604262145,1281.3940229045638
