,R^2
0,0.008438624532657535
1,0.015622403046400057
2,0.013177351862976527
3,0.017218571083631118
4,0.010761074492280365
5,0.021275505843734832
6,0.01353869753785275
7,0.007653779811033323
8,0.012613626025568925
9,0.010837878592725003
10,0.013736885221847572
11,0.006740314158347971
12,0.010038051705478446
13,0.015964008828152076
14,0.014724241146723216
15,0.011670633636308936
16,0.016696336851967475
17,0.010746777545682873
18,0.014944377171121181
19,0.012837814993109653
20,0.010710695538652448
21,0.011084301803673036
22,0.017601539424515145
23,0.011339672915273602
24,0.0150060930178193
25,0.017310281834406527
26,0.014170016260388607
27,0.017730907617505953
28,0.013477113998712431
29,0.011598054421515513
