,R^2
0,0.058712385709344006
1,0.04644585184187211
2,0.03319153105176598
3,0.05053114436161421
4,0.04751688954076205
5,0.057565290952652504
6,0.05030889937233385
7,0.05433555033424742
8,0.07209563967824806
9,0.04399462041645108
10,0.05366083507099906
11,0.039552981514239804
12,0.04263021883864626
13,0.05192405938697453
14,0.0503491495969145
15,0.04235539292170598
16,0.04441248240531481
17,0.05095746382983901
18,0.054851183004364645
19,0.039725277707072126
20,0.05478847442167989
21,0.04192869208985461
22,0.05141037577385499
23,0.040766003909477155
24,0.05434241562539743
25,0.0547835082179251
26,0.04577510605250812
27,0.05464220587857138
28,0.044087269835898835
29,0.041332270385112
