,R^2
0,-0.0007032730481980609
1,0.0010225960157743685
2,-0.004114454773287424
3,0.00037239376142617076
4,-0.001233524523111762
5,-0.0020874369095652545
6,-0.001627901066630133
7,-0.000965974279194648
8,-0.001580799443397951
9,-0.0028995667952504967
10,0.000812424687710589
11,0.00017267873671578116
12,-0.0016394249414296569
13,-0.002905204082187085
14,-0.0010070783541352712
15,-0.0007399577942795998
16,0.0002469788244536808
17,-0.0009318621160894214
18,-0.0011922911130779479
19,-0.004174798404398716
20,0.0002825795957520638
21,-0.0011967590551663632
22,-0.001011577221867177
23,-0.0010455720676716407
24,0.0006479353483702655
25,0.0016166872837637403
26,-0.0008478977933688014
27,0.0005977221439978919
28,0.0006979067285789453
29,-8.694555037647156e-05
